module,category,difficulty,question,expression,options,answer,explanation,hint,is_active
psychotechnique,calcul_mental,Facile,Combien font 10 % de 120 ?,120 × 0.10,"{""12"",""10"",""15"",""14""}",12,"10 % d'un nombre est un dixième de ce nombre. Ainsi, ici, il s'agit de 120 ÷ 10 = 12. La règle des dixièmes facilite la gestion des pourcentages. Veille à ne pas oublier que le chiffre après la virgule détermine la précision.",Divise par 10 pour 10 %.,true
psychotechnique,calcul_mental,Facile,Combien font 49 ÷ 7 ?,49 / 7,"{""7"",""6"",""8"",""5""}",7,"49 ÷ 7 vous donne le nombre de fois que 7 se multiplie pour obtenir 49, soit 7. Les tables de multiplication facilitent cette opération. Evitez une perte d'attention qui pourrait mener à une multiplication ou division incorrecte.",Réfléchis au nombre de fois que 7 s'ajoute pour atteindre 49.,true
psychotechnique,calcul_mental,Facile,Combien fait la moitié de 88 ?,88 / 2,"{""44"",""42"",""40"",""46""}",44,"La moitié d'un nombre est trouvée en le divisant par 2. Donc, 88 ÷ 2 = 44. En percevant cela comme couper en deux, la vérification mentale est facilitée. Un piège pourrait être de mal diviser en cas de chiffres impairs.",Divise par 2 pour trouver la moitié.,true
psychotechnique,calcul_mental,Facile,Combien font 10 % de 580 ?,580 × 0.10,"{""58"",""48"",""68"",""50""}",58,"10 % d'un nombre est un dixième de ce nombre. Par conséquent, 580 ÷ 10 = 58. La règle des dixièmes simplifie les pourcentages en divisant par 10. Évitez la confusion avec une division ou multiplication différente.",Divise par 10 pour obtenir 10 %.,true
psychotechnique,calcul_mental,Facile,Combien font 5 × 9 ?,5 × 9,"{""45"",""40"",""46"",""50""}",45,"5 multiplié par 9 est un produit standard de 45 dans la table de multiplication. L'astuce est de diviser le produit en étapes, tel que 5 fois 5 plus 5 fois 4. Méfiez-vous des erreurs dues à une mauvaise multiplication individuelle.",5 ajouté neuf fois donne le bon résultat.,true
psychotechnique,calcul_mental,Moyenne,Combien font 347 + 286 ?,347 + 286,"{""633"",""623"",""643"",""653""}",633,"Cette addition nécessite de gérer la retenue. Enormé de gauche à droite, 347 + 286 peut être décomposé en 300 + 200 + 47 + 86. En effectuant 500 + 133 = 633, on utilise l'astuce d'additionner les centaines puis les unités séparément. Attention à ne pas oublier les retenues dans les unités.","Additionne d'abord les centaines, puis les unités.",true
psychotechnique,calcul_mental,Moyenne,Combien font 812 - 347 ?,812 - 347,"{""465"",""475"",""485"",""455""}",465,"Pour soustraire ces deux nombres, commence par soustraire 300 à 812 pour obtenir 512, puis soustrais 47 à cela pour donner 465. Diviser les nombres en centaines, dizaines et unités simplifie la soustraction. Attention à l'erreur classique d'additionner par erreur au lieu de soustraire.","Décompose en centaines, dizaines et unités pour soustraire.",true
psychotechnique,calcul_mental,Moyenne,Combien font 27 × 30 ?,27 × 30,"{""810"",""800"",""820"",""830""}",810,"Décomposer 27 × 30 en (27 × 3) × 10 facilite le calcul : 81 × 10 = 810. Utiliser la distributivité et multiplier d'abord par une dizaine simplifie le calcul. Ce qui piège souvent, c'est d'oublier de multiplier encore par 10 après le calcul initial.",Décompose en unités et dizaines avant de multiplier.,true
psychotechnique,calcul_mental,Moyenne,Combien font 145 ÷ 5 ?,145 / 5,"{""29"",""28"",""27"",""26""}",29,"Dans ce calcul, vérifier combien de fois 5 rentre dans 145 se guide en sachant 150 ÷ 5 = 30, mais il reste 5 de moins. Donc 29. C'est surtout l'astuce de simplifier par la division de proximités. Commettre une erreur dans la division due à une mauvaise estimation reste un piège.","Utilise une estimation proche, ajuste le résultat.",true
psychotechnique,calcul_mental,Moyenne,Combien fait la racine carrée de 169 ?,√169,"{""13"",""12"",""14"",""15""}",13,"13 multiplié par lui-même donne 169, donc √169 = 13. Connaître les carrés parfaits des petits nombres aide à calculer facilement. Fait attention aux confusions possibles avec des carrés voisins.",Compiler 13 contre lui-même forme un carré parfait.,true
psychotechnique,calcul_mental,Moyenne,Combien font 15 % de 400 ?,0.15 × 400,"{""60"",""70"",""50"",""55""}",60,"15 % de 400 implique d'abord de calculer 10 % qui est 40, puis 5 % qui est la moitié de cela, soit 20. Enfin, 40 + 20 = 60. Alternativement, multiplié le nombre total par 0.15 pour arriver au résultat. Attention de bien segmenter en 10 % et 5 % pour éviter les erreurs.","Calcule 10 % et 5 % séparément, puis accorde.",true
psychotechnique,calcul_mental,Moyenne,Combien font 13 au carré ?,13^2,"{""169"",""144"",""156"",""149""}",169,"13 fois 13, soit 13², donne 169. C'est un carré parfait et mémoriser cette liste de valeurs est une aide efficace. Une erreur fréquente est de mémoriser un résultat de carré incorrect.",Pense en produits de même nombre.,true
psychotechnique,calcul_mental,Moyenne,Combien font 11 × 15 ?,11 × 15,"{""165"",""150"",""170"",""160""}",165,"11 fois 15 est calculé en multipliant d'abord 10 fois 15 pour obtenir 150 et ensuite 1 fois 15 qui est 15, totalisant 165. La décomposition en connu et inconnu facilite le calcul. Le piège serait d'oublier d'ajouter le dernier produit de 15.",Dissocie en 10 fois et ajoute 1 fois.,true
psychotechnique,calcul_mental,Moyenne,Combien font 576 ÷ 12 ?,576 / 12,"{""48"",""46"",""47"",""45""}",48,"576 se divise exactement par 12 pour donner 48 (en effet, 12 × 48 donne 576). Il s'agit ici de trouver combien de fois 12 est compris dans 576. Le loupé de cette opération est une surcharge de calcul lorsqu'on ne parvient pas à isoler la multiplication inverse.",Testez le produit de 12. Vous devriez reconnaître le résultat.,true
psychotechnique,calcul_mental,Moyenne,Combien font 45 % de 90 ?,0.45 × 90,"{""40.5"",""45"",""42"",""43""}",40.5,"45 % de 90 équivaut à 0.45 fois 90, qui donne 40.5. Pour simplifier, 50 % de 90 est 45, donc juste en dessous est logique. Ce qui piège c'est le niveau décimal qui est moins commun mais essentiel.",Projetez 50 % puis compensez légèrement inférieur.,true
psychotechnique,calcul_mental,Moyenne,Combien fait la racine carrée de 225 ?,√225,"{""15"",""14"",""16"",""13""}",15,"15 multiplié par lui-même équivaut à 225. Ainsi, √225 est 15. Retenir les carrés parfaits simplifie grandement les calculs mentaux. Evite d'approcher la multiplication avec un nombre incorrect.",Rappelle-toi des multiplication petites pour carrés.,true
psychotechnique,calcul_mental,Moyenne,Combien fait la conversion de 120 minutes en heures ?,120 / 60,"{""2"",""1.5"",""1"",""3""}",2,120 minutes divisé par 60 minutes par heure nous donne 2 heures. Diviser en utilisant la base 60 se retrouve souvent en gestion de temps. Fait caution de ne pas oublier que base 10 n'est pas celle ici.,Répète chaque heure absout 60 minutes.,true
psychotechnique,calcul_mental,Moyenne,Combien fait la conversion de 3 km en mètres ?,3 × 1000,"{""3000"",""300"",""3300"",""3500""}",3000,"Il y a 1000 mètres dans un km, donc 3 km égalent précisément 3000 mètres. L'astuce ici repose sur l'unité conversion standard. Un piège possible est de confondre avec 100 ou 10 et faire des erreurs.",Multiplier par 1000 lorsque convertit km vers m.,true
psychotechnique,calcul_mental,Moyenne,Combien font 387 - 158 ?,387 - 158,"{""229"",""219"",""239"",""249""}",229,"Découpe cette soustraction par étapes : commencez par 387 - 150 = 237, ensuite soustrait encore 8 = 229. Faciliter avec des centaines et dizaines. Attention à oublier la répartie sur la soustraction restante.",Commence avec centaines faciles à définir.,true
psychotechnique,calcul_mental,Difficile,Combien font 23 × 17 ?,23 × 17,"{""391"",""381"",""401"",""371""}",391,Décomposer le calcul en 23 × (10 + 7) pour obtenir (23×10) + (23×7). Ce qui donne 230 + 161 = 391. Utiliser la distributivité simplifie le calcul mental. Le piège serait d'omettre correctement les multiplications décomposées.,Décompose en somme de plus petit multiplication.,true
psychotechnique,calcul_mental,Difficile,Combien font (47 × 8) − 76 ?,(47 × 8) − 76,"{""300"",""312"",""314"",""298""}",300,"D'abord, résout la multiplication : 47 × 8 = 376. Puis on soustrait 76 de 376, résultant en 300. La priorité aux opérations dans la multiplication initiale. Le piège serait d'oublier de même prioriser cette multiplication.",Calcule d'abord la multiplication puis soustrais.,true
psychotechnique,calcul_mental,Difficile,Combien font 48 × 25 ?,48 × 25,"{""1200"",""1300"",""1100"",""1250""}",1200,Le calcul 48 × 25 peut être simplifié en 48 × 100/4. Effectivement 4800 ÷ 4 = 1200. Technique un quart facilite les calculs mentaux. Méfie-toi de fausse simplification sur les valeurs incorrectes.,"Réduis en multiples de 100, puis divise par 4.",true
psychotechnique,calcul_mental,Difficile,Combien font la racine carrée de 289 ?,√289,"{""17"",""16"",""18"",""15""}",17,"17 x 17 donne 289, d’où √289 vaut 17. Reconnaître les carrés parfaits des petits nombres facilite ce type de calcul. Un piège courant est de mélanger avec les carrés d'autres nombres.",17 pour l’obtenir carré parfait 289.,true
psychotechnique,calcul_mental,Difficile,Combien font 8 % de 250 ?,"0,08 × 250","{""20"",""22"",""18"",""21""}",20,"Pour 8 % de 250, multipliez 0.08 par 250. Trouver 10 % est 25 et 8 % est 2 unités moins. Technique pour diviser astucieusement. Attention à approximations faiblement précises.",Retire un cinquième de 10 % pour bon calcul.,true
psychotechnique,calcul_mental,Difficile,Combien font 35 % de 180 ?,0.35 × 180,"{""63"",""68"",""70"",""60""}",63,"Le calcul 35 % de 180 incite 10 % de 180 est 18, ajoutant ensuite 18 pour 30%, plus moitié de 18 pour 5% aboutissant à 63. Emploi des portions stratégie efficace défi irrégulier genre. Risque est d'omettre portion 5 %.",Anticipe ajouter successives partant 10 %.,true
psychotechnique,calcul_mental,Difficile,Combien font 2/3 de 81 ?,2/3 × 81,"{""54"",""53"",""52"",""55""}",54,"Calcul 2/3 de 81 transitent par 81 divisé par 3, puis multiplié par 2 à savoir 54. Tu peux revisiter fractions aisée en les divisant d’abord pour maîtrise. Une distraction est oublier multiplier seconde fraction.","Fractionne, puis valide par showing l’élémentaire.",true
psychotechnique,calcul_mental,Difficile,Combien font 5/8 de 240 ?,5/8 × 240,"{""150"",""152"",""148"",""155""}",150,"Appliquer 5/8 de 240, procède par 240 / 8 = 30 puis amplifies × 5 soient 150. Fraction, division, multipliant, étape à fond il reste exact mesure. Attention à ne manquer aucun point de multiplication.",Découpe en moitiés et quinté pour aller pater.,true
psychotechnique,calcul_mental,Difficile,Combien font 35 + 17 × 2 - 14 ?,35 + 17 × 2 - 14,"{""55"",""73"",""45"",""60""}",55,"Ordre opérations nécessaires. Va d’abord 17 × 2 = 34, ajout de 35 donnant 69, et soustraire 14 devient 55. Astuce, anticiper interprétation et baser selon priorité multiplication avant soustraction classique. Erreur c’est rendre la priorité attendu.","Commence par multiplication, enchaîne autre direction.",true
psychotechnique,calcul_mental,Difficile,Combien font 12 × 9 + 25 ?,12 × 9 + 25,"{""133"",""125"",""128"",""130""}",133,13 fois 9 donne 108 plus additionnel 25 soit 133. Parfois distribué par pièce aident addition finale. Un piège est ajouter avant multiplication incorrectement.,"Effectue d'abord la série, puis ajoute.",true
psychotechnique,calcul_mental,Difficile,Combien font 2^7 ?,2^7,"{""128"",""64"",""126"",""130""}",128,"L’évaluation 2^7 est successive action de doubler 2 à sept reprises, finissant par 128. Astuce harmoniser tout chiffres. Le piège mécanique se manifeste erreurs dans répétitions doubles.",Dédouble chaque étape jusqu’à l’obtention.,true
psychotechnique,calcul_mental,Difficile,Combien fait la conversion de 108 km/h en m/s ?,108 km/h en m/s,"{""30"",""40"",""25"",""35""}",30,"Convertir km/h vers m/s émigre par multiplication par 1000 puis divise par 3600, aisément abouti rapide. La clé reste conversion précise 108 vaut 30 m/s. Risque mal conversion à étapes erronée.","Relatif km/h et conversion avec 3,6.",true
