module,category,difficulty,question,prompt,image_url,figure_data,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_spatial,Facile,Quelle figure obtient-on en pliant un carré sur l'une de ses diagonales ?,,,,"[{""key"":""A"",""label"":""Triangle rectangle isocèle""},{""key"":""B"",""label"":""Deux triangles superposés""},{""key"":""C"",""label"":""Rectangle""},{""key"":""D"",""label"":""Losange""}]",A,"Plier un carré sur sa diagonale divise ce carré en deux triangles rectangles isocèles. Lorsqu'on imagine le pliage, ces triangles se superposent exactement. Donc, le pliage visible ressemble à un triangle rectangle isocèle.",,true
psychotechnique,raisonnement_spatial,Facile,Sur combien de faces un cube repose-t-il lorsqu'il est posé sur une table ?,,,,"[{""key"":""A"",""label"":""1 face""},{""key"":""B"",""label"":""2 faces""},{""key"":""C"",""label"":""3 faces""},{""key"":""D"",""label"":""4 faces""}]",A,"Lorsqu'un cube est posé sur une surface plane, il repose sur une seule face. C'est une situation standard en géométrie où l'unique face interfère avec la surface. Non seulement cela fixe le cube mais maintient une stabilité.",,true
psychotechnique,raisonnement_spatial,Facile,"Si un cube est de côté 3, quel est son volume ?",,,,"[{""key"":""A"",""label"":""9 unités cubiques""},{""key"":""B"",""label"":""18 unités cubiques""},{""key"":""C"",""label"":""27 unités cubiques""},{""key"":""D"",""label"":""36 unités cubiques""}]",C,"Le volume d'un cube est calculé en élevant la longueur d'une arête à la puissance trois. Pour un cube d'arête 3, le volume est donc 3x3x3, ce qui donne 27 unités cubiques.",,true
psychotechnique,raisonnement_spatial,Facile,Quel solide a une seule base avec des arêtes convergeant vers un sommet ?,,,,"[{""key"":""A"",""label"":""Pyramide""},{""key"":""B"",""label"":""Prisme""},{""key"":""C"",""label"":""Cube""},{""key"":""D"",""label"":""Cylindre""}]",A,Une pyramide possède une base unique et des faces triangulaires reliant la base à un sommet. Ce design distinctif regroupe toutes les arêtes à ce sommet unique.,,true
psychotechnique,raisonnement_spatial,Moyenne,Quel patron parmi ceux-ci peut former un cube lorsqu'il est plié ?,Liste de patrons composés de 6 carrés.,,,"[{""key"":""A"",""label"":""L en 6 carrés""},{""key"":""B"",""label"":""T renversé""},{""key"":""C"",""label"":""Carré central avec 4 extensions""},{""key"":""D"",""label"":""Bande de 6 carrés en ligne""}]",B,Un 'T renversé' peut se plier pour former un cube car il contient un carré central avec 4 carrés adjacents formant les faces latérales et un carré supplémentaire pour le dessus ou dessous. Prenez soin de visualiser comment chaque carré se raccorde.,,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la vue de profil d'un cône ?,,,,"[{""key"":""A"",""label"":""Un cercle""},{""key"":""B"",""label"":""Un ovale""},{""key"":""C"",""label"":""Un triangle""},{""key"":""D"",""label"":""Un rectangle""}]",C,"Vu de profil, un cône ressemble à un triangle isocèle. La base circulaire n'est pas visible de côté, seulement l'arrête imaginée de la base au sommet, formant une ligne triangulaire.",,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de petits cubes sont visibles sur la surface d'un cube 3×3×3 non peint ?,,,,"[{""key"":""A"",""label"":""26""},{""key"":""B"",""label"":""27""},{""key"":""C"",""label"":""24""},{""key"":""D"",""label"":""20""}]",A,"Dans un cube 3×3×3, les coins, les arêtes et les faces directes sont exposés. Le cube central n'est pas sur la surface. Au total, 26 petits cubes sont visibles car 9 par face moins le duplicata des coins et arêtes.",,true
psychotechnique,raisonnement_spatial,Moyenne,"En pliant un carré en diagonale, que devient-il ?",Un carré ABCD est plié par la diagonale AC.,,,"[{""key"":""A"",""label"":""Deux triangles rectangles""},{""key"":""B"",""label"":""Un triangle équilatéral""},{""key"":""C"",""label"":""Un trapèze""},{""key"":""D"",""label"":""Un rectangle""}]",A,"Plier un carré le long de sa diagonale crée deux triangles rectangles, avec l'hypoténuse représentant la diagonale commune. Les dimensions initiales sont maintenues dans ce processus.",,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de petites pyramides à base carrée peut-on former à partir d'un cube découpé ?,,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""5""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""8""}]",D,"En divisant un cube à partir de tous ses sommets au centre, vous pouvez obtenir 8 pyramides à base carrée. Cela se visualise comme chaque face aboutissant en un triangle incliné vers le centre.",,true
psychotechnique,raisonnement_spatial,Moyenne,"Si un cube est peint et découpé en 3×3×3 cubes, combien auront une face peinte ?",,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""18""},{""key"":""D"",""label"":""24""}]",C,"Un cube 3×3×3 a 6 faces exposées, les cubes voisins des coins et des arêtes n'étant peints que d'une face. Il y a 9 cubes par face, et les coins (3 faces) et arêtes (2 faces) sont exclus.",,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle forme résulte d'un carré ABCD plié sur AB et CD perpendiculaires ?,,,,"[{""key"":""A"",""label"":""Pyramidale""},{""key"":""B"",""label"":""Prisme triangulaire""},{""key"":""C"",""label"":""Cylindrique""},{""key"":""D"",""label"":""Conique""}]",C,"Le pliage d'un carré le long de deux axes opposés donne normalement une semi-cylindre, ce qui, vu aux extrémités supposées, forme une courbe fermée. C’est une transition vers la cylindricité.",,true
psychotechnique,raisonnement_spatial,Moyenne,Quel solide a une proportion 3:2 entre arêtes latérales et bases ?,,,,"[{""key"":""A"",""label"":""Prisme rectangulaire""},{""key"":""B"",""label"":""Pyramide carrée""},{""key"":""C"",""label"":""Cône""},{""key"":""D"",""label"":""Prisme triangulaire""}]",D,"Dans un prisme triangulaire régulier, chaque face latérale est un rectangle dont la hauteur dépasse sa base d'une proportion parfois comparée à 3:2. Ce rapport est visible si l’on considère les proportions dimensionnelles. ",,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle forme un disque en rotation crée-t-il ?,,,,"[{""key"":""A"",""label"":""Sphère""},{""key"":""B"",""label"":""Ellipse""},{""key"":""C"",""label"":""Cône""},{""key"":""D"",""label"":""Cylindre""}]",A,"En rotation complète autour d'un diamètre, un disque produit une sphère, car chaque point du cercle tourne dans l’espace tridimensionnel en couvrant toutes les directions à distance égale du centre.",,true
psychotechnique,raisonnement_spatial,Moyenne,Quel est le volume d'un cube d'arête 4 ?,,,,"[{""key"":""A"",""label"":""16""},{""key"":""B"",""label"":""32""},{""key"":""C"",""label"":""64""},{""key"":""D"",""label"":""48""}]",C,"Le volume d'un cube est calculé comme la longueur d'arête au cube. Ainsi, pour un cube dont l'arête mesure 4, en élevant 4 à la puissance 3 (4x4x4), on obtient un volume de 64 unités cubiques.",,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de faces d'un cube 3×3×3 sont en contact avec l'intérieur d'un cube 4×4×4 qui le contient ?,,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""3""},{""key"":""D"",""label"":""4""}]",B,"Le cube de taille 3×3×3 est doucement centré à l'intérieur d'un cube 4×4×4, permettant à deux faces opposées achostructure-contactées sur les bords intérieurs du plus grand cube, mettant en évidence leur alternance.",,true
psychotechnique,raisonnement_spatial,Moyenne,Quel angle a+t-on si deux arêtes identiques d'un cube de base carrée forment une intersection ?,Un cube est intersecté de sorte que deux arêtes se croisent au travers d'une autre.,,,"[{""key"":""A"",""label"":""90°""},{""key"":""B"",""label"":""45°""},{""key"":""C"",""label"":""60°""},{""key"":""D"",""label"":""30°""}]",A,Tout angle entre deux arêtes adjacentes d'un cube ou tétraèdre est rectangulaire. Cela provient du fait que chaque coin de cube est basé sur l'intersection de deux plans perpendiculaires.,,true
psychotechnique,raisonnement_spatial,Moyenne,"Si un prisme droit est coupé transversalement, que se voit-il ?",Un prisme droit à base triangulaire est coupé transversalement au sommet.,,,"[{""key"":""A"",""label"":""Trapèze""},{""key"":""B"",""label"":""Rectangle""},{""key"":""C"",""label"":""Triangle""},{""key"":""D"",""label"":""Parallélogramme""}]",C,"Couper transversalement un prisme triangulaire revient à le cross-segonner perpendiculairement à ses bases, révélant ainsi une figure triangulaire selon les sections sèches du prisme.",,true
psychotechnique,raisonnement_spatial,Moyenne,Combien d'arêtes un octaèdre régulier réunit révét-il vers un seul sommet ?,,,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""6""}]",C,"À chaque sommet d'un octaèdre, quatre triangles équilatéraux affleurent ensemble; ainsi, le solide est incarné par quatre arêtes ecentrées. Différents sommets signifieraient la rencontre de cet ensemble.",,true
psychotechnique,raisonnement_spatial,Difficile,Combien de coins d'un cube 4×4×4 peint en rouge seront dépourvus de peinture une fois découpé ?,Le cube est couvert de peinture rouge avant d'être découpé en 64 petits cubes unitaires.,,,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""16""}]",A,"Chaque coin d'un cube exposé est peintine sur trois faces. Dans un cube initialement peint 4x4x4, les 8 coins exposés conservent leur peinture. Ainsi, zéro coin est exempt de peinture.",,true
psychotechnique,raisonnement_spatial,Difficile,"Quel comportement a un cube 5×5×5 peint et découpé, via nombre de cubes unitaires peints sur chacune des trois faces connectées ?","Après peinture, le cube est divisé en cubes unitaires.",,,"[{""key"":""A"",""label"":""8 cubes""},{""key"":""B"",""label"":""24 cubes""},{""key"":""C"",""label"":""27 cubes""},{""key"":""D"",""label"":""33 cubes""}]",A,"Dans un cube 5×5×5, 8 coins sont partagés entre trois faces visibles. Chacun de ces 8 coins abasorbe 3 faces pinturées, alors que d'autres extrémités ne présentent que 1 ou 2.",,true
psychotechnique,raisonnement_spatial,Difficile,Combien de petits cubes ont exactement 2 faces peintes dans un cube 4×4×4 peint et découpé ?,Un cube 4×4×4 est totalement peint à l'extérieur puis découpé en 64 petits cubes unitaires.,,,"[{""key"":""A"",""label"":""12""},{""key"":""B"",""label"":""24""},{""key"":""C"",""label"":""36""},{""key"":""D"",""label"":""48""}]",B,"Les cubes à 2 faces peintes se trouvent le long des arêtes. Chaque arête du 4×4×4 contient 2 cubes intermédiaires. Avec 12 arêtes, cela fait 24 cubes au total présentant 2 faces peintes.",,true
psychotechnique,raisonnement_spatial,Difficile,"Si l'intersection d'un cube 5×5×5 est faite plan-média, quelle figure formée ?",À une intersection médiane entre deux faces opposées.,,,"[{""key"":""A"",""label"":""Un carré""},{""key"":""B"",""label"":""Deux rectangles""},{""key"":""C"",""label"":""Un octogone""},{""key"":""D"",""label"":""Un hexagone""}]",A,"L'intersection centrale d'un plan unique traversant un cube donne toujours un carré. Cela entraîne une coupe régulière, maintenant une symétrie parfaite à travers les faces jointes opposées.",,true
psychotechnique,raisonnement_spatial,Difficile,Que se voit-il par l'intersection plane d'un cylindre droit ?,,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Ellipse""},{""key"":""C"",""label"":""Rectangle""},{""key"":""D"",""label"":""Trapèze""}]",B,"Une section plane d'un cylindre droit, biaisée en angle, engendre une vue ellipsoïdale. Ce phénomène est essentiel pour examiner la projection circulaire en relations ajustées des moindres angles.",,true
psychotechnique,raisonnement_spatial,Difficile,Une pyramide tronquée porte combien de faces ?,"Une pyramide régulière, coupée parallèle à sa base.",,,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""5""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""10""}]",A,Une trépanation parallèle d'une pyramide originale réduit celle-ci à une structure appauvrie d'une base haute et large gardant 6 faces — soit quadrilatérals et deux bases distinctes.,,true
psychotechnique,raisonnement_spatial,Difficile,Un cône sectionné équivoque de sommet et base forme quel type de vue ?,Coupe équivoque à travers le demi cône des sommets de base.,,,"[{""key"":""A"",""label"":""Une ellipse""},{""key"":""B"",""label"":""Un cerce""},{""key"":""C"",""label"":""Deux segments""},{""key"":""D"",""label"":""Un triangle""}]",D,Une coupure équivalente d'apex de cylindre traduit égale sa section recouvrée d’une dimensionnis retangulaire semblant triangulaire en surface restituée. Les côtés droits projettent abruptement.,,true
psychotechnique,raisonnement_spatial,Difficile,"Si un cube N×N×N est tramé puis coupé en rames NA×NA×NA, combien de faces apparaîtront de chaque côté de cube découpé si N>2 ?",,,,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""1""},{""key"":""D"",""label"":""4""}]",C,Chaque côté du cube initialement découpé en sections égales ne présente que max un côté externe du cube peint. L’excentrique ne se développe que pour participer à une face.,,true
psychotechnique,raisonnement_spatial,Difficile,Intersection de plan perpendiculaire avec base de prisme pentagoniste ; que voir ?,,,,"[{""key"":""A"",""label"":""Pentagone""},{""key"":""B"",""label"":""Rectangle""},{""key"":""C"",""label"":""Trapèze""},{""key"":""D"",""label"":""Hexagone""}]",A,"Couper perpendiculairement un prisme pentagonal révèle automatiquement un contour compatible direct, réitérant sa base antérieurement pas décomposée. Qu’importe l'emplature, rehausse en continu.",,true
psychotechnique,raisonnement_spatial,Difficile,"Un cube 6×6×6, entier, peint et déc. pictograms combien de jeux sur trois faces ?",,,,"[{""key"":""A"",""label"":""24""},{""key"":""B"",""label"":""48""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""36""}]",C,"Dans un cube 6×6×6, stoppéné et courtant des coins n’exposant que 3-isoçons prospicaces, plongés 8 fois par empilement trifrons. Tout écartage dégénéré non-honorable, précipite taille corrompue.",,true
