module,category,difficulty,question,prompt,image_url,figure_data,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_spatial,Facile,Combien de faces sont visibles sur un cube posé sur une table ?,,,,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""6""}]",A,"Quand un cube est posé sur une table, trois faces sont visibles : le dessus et deux des quatre faces latérales, les autres face étant masquées.",Considérez le cube vu sous trois angles.,true
psychotechnique,raisonnement_spatial,Facile,Le haut d'un cône est enlevé. Que reste-t-il ?,,,,"[{""key"":""A"",""label"":""Cylindre""},{""key"":""B"",""label"":""Pyramide""},{""key"":""C"",""label"":""Tronc de cône""},{""key"":""D"",""label"":""Hémisphère""}]",C,"En retirant le sommet d'un cône, vous obtenez un tronc de cône, qui est la portion restante entre la base et la coupe effectuée.",Pensez à une fusée dont le nez a été coupé.,true
psychotechnique,raisonnement_spatial,Facile,Combien d'arêtes un prisme rectangulaire possède-t-il ?,,,,"[{""key"":""A"",""label"":""12""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""16""},{""key"":""D"",""label"":""6""}]",A,"Un prisme rectangulaire, comme un cube, possède 12 arêtes. Chaque sommets est relié par des arêtes aux sommets voisins formant l'arête.",N'ignorez pas les coins et les arêtes alignées.,true
psychotechnique,raisonnement_spatial,Facile,Quel est le patron possible pour former un cube ?,Imaginez un assemblage de carrés qui peuvent se plier en un cube complet.,,,"[{""key"":""A"",""label"":""Croix latine""},{""key"":""B"",""label"":""Ligne droite""},{""key"":""C"",""label"":""Escalier""},{""key"":""D"",""label"":""Pyramide""}]",A,Un patron en croix latine est formé de 6 carrés disposés de manière à pouvoir être repliés pour former les arêtes d'un cube solide.,Visualisez une croix à bras égaux faite de carrés.,true
psychotechnique,raisonnement_spatial,Facile,Quelle est la vue du dessus d'une pyramide à base carrée ?,,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Carré""},{""key"":""C"",""label"":""Triangle""},{""key"":""D"",""label"":""Rectangle""}]",B,"La vue de dessus d'une pyramide à base carrée est un carré, car la base cachée derrière le sommet est carrée.",Concentrez-vous uniquement sur la base.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si vous coupez un cube le long de deux plans perpendiculaires, combien de sections obtenez-vous ?",Imaginez que vous coupez à travers le centre du cube vers deux directions différentes.,,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""6""}]",D,"En coupant un cube avec deux plans perpendiculaires, vous divisez le cube en 4 sections distinctes, chaque coupe créant 2 sections indépendantes.",Chaque plan divise la moitié restante.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de faces voit-on simultanément sur un cube lorsqu'il est au centre d'une pièce ?,Visualisez un cube au centre d'une pièce illuminé uniformément.,,,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""6""}]",A,"De n'importe quel angle de vue à l'œil niveau d'un cube, vous pouvez voir jusqu'à 3 faces en même temps: une en haut et deux latérales en fonction de l'éclairage.",Incluez deux faces adjacentes et celle du dessus.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de cubes unitaires sont visibles dans un cube de 2×2×2 ?,Imaginez un cube de taille 2 en trois dimensions exposées.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""5""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""8""}]",D,"Tous les cubes unitaires sont visibles car il n'y a aucune interne cachée. En tout, 8 cubes sont visibles comme extrémités ou arêtes du grand cube.",Petit cube = tous en périphérie.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la vue de face d'un cylindre debout ?,,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Rectangle""},{""key"":""C"",""label"":""Carré""},{""key"":""D"",""label"":""Ovale""}]",B,"Vu de face, un cylindre debout apparaît comme un rectangle, avec les arêtes latérales représentant les hauteurs du cylindre.",La hauteur du cylindre est votre référence.,true
psychotechnique,raisonnement_spatial,Moyenne,"Lorsque vous pliez un carré sur sa médiane, quelle silhouette obtenez-vous ?",Visualisez un carré se pliant à la moitié de ses côtés.,,,"[{""key"":""A"",""label"":""Rectangle""},{""key"":""B"",""label"":""Triangle""},{""key"":""C"",""label"":""Parallélogramme""},{""key"":""D"",""label"":""Trapèze""}]",B,"Plier un carré le long de sa médiane divise le carré en deux triangles congruents, créant ainsi une silhouette triangulaire visible.",Ligne de pliage d'un coin à l'autre.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle forme prend une pyramide coupée par un plan parallèle à sa base ?,Considérez une section horizontale à un tiers de sa hauteur.,,,"[{""key"":""A"",""label"":""Triangle""},{""key"":""B"",""label"":""Rectangle""},{""key"":""C"",""label"":""Carré""},{""key"":""D"",""label"":""Cercle""}]",C,"Couper une pyramide parallèlement à sa base crée une autre base similaire plus petite donc un carré, gardant les mêmes proportions.",Ce plan suit le même schéma que la base.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de faces a un prisme pentagonal ?,Imaginez un prisme dont les bases forment un pentagone régulier.,,,"[{""key"":""A"",""label"":""5""},{""key"":""B"",""label"":""7""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""10""}]",B,Un prisme pentagonal a deux bases pentagonales parallèles et 5 faces rectangulaires reliant les côtés. Cela donne un total de 7 faces.,Comptez les côtés du pentagone et les deux bases.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien d'arêtes possède un octaèdre régulier ?,Un solide composé de huit triangles équilatéraux,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""18""},{""key"":""D"",""label"":""24""}]",B,"Un octaèdre régulier est constitué de deux pyramides à base carrée, chacune contribuant à 6 arêtes. Ainsi, il possède 12 arêtes au total.",Imaginez deux pyramides base à base.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de sommets a un dodécaèdre régulier ?,Un solide constitué de 12 faces pentagonales.,,,"[{""key"":""A"",""label"":""12""},{""key"":""B"",""label"":""20""},{""key"":""C"",""label"":""30""},{""key"":""D"",""label"":""32""}]",B,"Le dodécaèdre régulier possède 20 sommets, avec chaque sommet formé par la rencontre de trois arêtes en convergence régulière autour de chaque sommet.",Plus de faces implique plus de sommets.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la projection d'un cône droit sur un plan parallèle à sa base ?,Imaginez une lumière dirigée vers la base du cône.,,,"[{""key"":""A"",""label"":""Ellipse""},{""key"":""B"",""label"":""Cercle""},{""key"":""C"",""label"":""Parabole""},{""key"":""D"",""label"":""Rectangle""}]",B,"La projection d'un cône droit sur un plan parallèle à sa base est un cercle, car l'ombre formée est une empreinte directe sur ce plan.",C'est comme projeter une ombre verticale.,true
psychotechnique,raisonnement_spatial,Moyenne,Quel est le nombre de sommets pour un cube à moitié immergé dans l'eau ?,Imaginez que la moitié inférieure du cube baigne dans l'eau.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""5""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""8""}]",D,"Même si le cube est partiellement immergé, il conserve tous ses 8 sommets. L'immersion n'affecte que la visibilité de certains sommets.",Le total de sommets ne change jamais.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si un cube est coupé en ses diagonales verticales, combien de fragments en résultent-ils ?",Imaginez deux coupes verticales diagonales distinctes en son centre.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""12""}]",A,Deux coupes verticales diagonales qui se croisent dans un cube le divisent en 4 prismes triangulaires identiques le long de ses plans centraux.,Les coupes en X divisent en 4.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de cubes unitaires internes n'ont aucune face visible dans un cube 3×3×3 ?,Visualisez un cube 3D plein composé de plus petits cubes non visibles de l'extérieur.,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""26""}]",A,"Dans un cube 3×3×3, seul le cube central, invisible des faces extérieures, est complètement enveloppé, rendant seulement un cube unitaire caché.",Recherchez le plus central.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de petits cubes ont exactement 2 faces peintes dans un cube de 3×3×3 ?,Un cube de 3×3×3 est peint puis découpé.,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""24""},{""key"":""D"",""label"":""27""}]",B,"Les cubes avec deux faces peintes sont situés le long des arêtes du cube original, mais sans inclure les coins, donnant 12 cubes de ce type (un par arête).",Seuls les coins ont 3 faces peintes.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de cubes unitaires possèdent exactement trois faces peintes ?,Considérez un grand cube peint en surface avant d'être découpé.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""16""}]",B,"Seuls les cubes occupant les coins d'un cube 3×3×3 ont trois faces peintes. Puisque le cube possède 8 coins, il y a 8 cubes unitaires correspondant à ce critère.",Avez-vous compté les coins ?,true
psychotechnique,raisonnement_spatial,Difficile,"Un cube 4×4×4 est peint, combien de cubes internes n'ont aucune face peinte ?",Imaginez un cube de taille 4 composé de plus petits cubes dont seuls les externes sont peints.,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""16""},{""key"":""C"",""label"":""24""},{""key"":""D"",""label"":""27""}]",B,"Le cube interne non peint forme un cube 2×2×2 en retirant la couche extérieure peinte, comprenant ainsi 8 cubes unitaires internes.",N'oubliez pas l'intérieur.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de sections tranchées peut-on obtenir d'un cube à deux coupes parallèles ?,Imaginez un cube coupé deux fois de manière uniforme sur un axe.,,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""5""}]",C,"Chaque coupe sépare le cube en deux moitiés supplémentaires, tranchant à trois reprises un cube en tranches égales, entraînant quatre tranches au total.",Chaque coupe apporte une division supplémentaire.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle est la vue de dessus d'une pyramide hexagonale ?,,,,"[{""key"":""A"",""label"":""Hexagone""},{""key"":""B"",""label"":""Cercle""},{""key"":""C"",""label"":""Carré""},{""key"":""D"",""label"":""Triangle""}]",A,"La vue de dessus d'une pyramide avec une base hexagonale sera un hexagone, étant donné que seule la base est visible directement de cet angle.",Visualisez le contour.,true
psychotechnique,raisonnement_spatial,Difficile,Combinez un cube et un tétraèdre partagé par une arête. Combien de faces visibles voit-on ?,Imaginez qu'un tétraèdre est collé le long d'une arête du cube exposant des côtés.,,,"[{""key"":""A"",""label"":""7""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""9""},{""key"":""D"",""label"":""10""}]",C,"En plaçant un tétraèdre contre un cube, on tend à masquer deux faces du cube, laissant 4 visibles, et ajoutez 5 nouvelles visibles du tétraèdre, donnant 9 vues globales.",Comptez les faces masquées et exposées.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle est la somme des sommets d'un cube et d'une pyramide à base triangulaire ?,Considérez l'intégration des deux solides en un seul ensemble.,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""9""},{""key"":""C"",""label"":""10""},{""key"":""D"",""label"":""11""}]",C,"Un cube possède 8 sommets, alors qu'une pyramide à base triangulaire en a 4, combinés ces deux formes géométriques génèrent un total de 8 + 4 = 12 sommets, mais selon la fusion 2 deviennent communs.",Comptez les sommets uniques.,true
psychotechnique,raisonnement_spatial,Difficile,Dans combien de morceaux un cylindre est-il coupé par ses axes médian et vertical ?,"Imaginez un cylindre tranché dans le sens de la hauteur, croisé au milieu.",,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""5""}]",C,"Un cylindre coupé par deux plans perpendiculaires se divise en 4 parts égales, à causes du tranchage à partir du centre dans les deux directions.",Envisagez chaque coupe formant deux moitiés.,true
psychotechnique,raisonnement_spatial,Difficile,Un cube est coupé par un plan formant une section quadratique. Quelle est la forme la plus probable ?,Visualisez le transpercement du cube par un plan transversal oblique.,,,"[{""key"":""A"",""label"":""Rectangle""},{""key"":""B"",""label"":""Trapèze""},{""key"":""C"",""label"":""Losange""},{""key"":""D"",""label"":""Parallélogramme""}]",A,"Les coupes régulières à travers un cube en suivant l'inclinaison naturelle entre deux côtés typiquement mènent à des rectangles, grâce à la géométrie orthogonale.",La droite parallèle est un indice.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle forme résulte de la section d'un parallélépipède en son milieu ?,Considérez un tranchant partant du centre supérieur jusqu'à la base opposée,,,"[{""key"":""A"",""label"":""Triangle""},{""key"":""B"",""label"":""Ellipse""},{""key"":""C"",""label"":""Rectangle""},{""key"":""D"",""label"":""Trapèze""}]",C,"En tranchant un parallélépipède de manière stratégique à travers son centre, celle-ci peut révéler une face déformée devenant un rectangle en perspective.",Centrez vos repères en diagonale.,true
psychotechnique,raisonnement_spatial,Difficile,Dans combien de cubes plus petits un cube 5×5×5 se casse-t-il après un découpement complet ?,Considérez un cube complet tranché avec précaution jusqu'aux plus petites unités.,,,"[{""key"":""A"",""label"":""25""},{""key"":""B"",""label"":""75""},{""key"":""C"",""label"":""125""},{""key"":""D"",""label"":""150""}]",C,Coupant chaque côté du cube 5 fois crée un ensemble de 125 petits cubes unitaires issuent d'une combinaison 5³ de sections partielles.,Rappelez-vous la formule en puissance trois.,true
psychotechnique,raisonnement_spatial,Difficile,Un morceau d'un cube 4×4×4 est enlevé laissant un vide au centre. Quantité de cubes manquants ?,"Imaginez un cube d'une lettre centrale évidée, délimitée par des faces extérieures pleines.",,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""16""},{""key"":""D"",""label"":""56""}]",C,"Retirer un sous-volume 2×2×2 au cœur d'un cube 4×4×4 laisse une cavité composée de 8 cubes, la structure interne négligeant ces volumes.",Calculez chaque cube interne omis.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle intersection se forme lorsqu'un cône est tranché par un plan longitudinal ?,Imaginez une coupe suivant l'axe vertical du cône de haut en bas.,,,"[{""key"":""A"",""label"":""Parabole""},{""key"":""B"",""label"":""Hyperbole""},{""key"":""C"",""label"":""Ellipse""},{""key"":""D"",""label"":""Cercle""}]",A,"Un plan longitudinal crée une intersection semblable à une parabole au sein d'un cône, car son visage incurvé coupe à travers côté légèrement incurvé.",L'axe central est dit déterminant.,true
psychotechnique,raisonnement_spatial,Difficile,Comment décrit-on une pyramide tronquée au sommet par un plan parallèle à la base ?,Visualisez la partie supérieure de la structure enlevée formant un nouveau dessus.,,,"[{""key"":""A"",""label"":""Hexagone""},{""key"":""B"",""label"":""Trapèze""},{""key"":""C"",""label"":""Parallélogramme""},{""key"":""D"",""label"":""Triangle""}]",B,"Couper une pyramide par un plan parallèle crée un trapèze, une sorte de forme géométrique à côtés équilibrés reliant deux surfaces différentes en taille.",Deux plans parallèles se rejoignent.,true
psychotechnique,raisonnement_spatial,Difficile,Qu'est-ce qui sépare un cube 5×5×5 en trois niveaux égaux parfaitement centraux ?,Visualisez une série de plans équidistants de façon horizontale.,,,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""6""}]",C,Utilisant deux plans équidistants entraîne la segmentation en trois soi-disant 'niveaux' qui divisent les couches en prismes distincts selon sections régulières.,C'est une découpe en trois parts.,true
