module,category,difficulty,question,prompt,image_url,figure_data,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_spatial,Facile,Comment est vue une pyramide à base carrée de dessus ?,,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Carré""},{""key"":""C"",""label"":""Trapèze""},{""key"":""D"",""label"":""Triangle""}]",B,"Vu de dessus, une pyramide à base carrée apparait comme un carré. La base est ce qui est visible car les côtés inclinés se rejoignent au sommet et ne sont plus visibles d'en haut. Cela rappelle que la vue de dessus d'un objet se concentre sur ce qui est directement en dessous de la position d'observation.",,true
psychotechnique,raisonnement_spatial,Facile,Combien de côtés a un prisme octogonal ?,,,,"[{""key"":""A"",""label"":""10""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""16""},{""key"":""D"",""label"":""18""}]",C,"Un prisme octogonal a une base de 8 côtés, et chaque côté de la base est relié à un sommet supérieur par une arête verticale, en doublant, finalement 16 arêtes sont formées en tout. Ce prisme démontre comment chaque côté de base contribue à l'ensemble structurel complet.",,true
psychotechnique,raisonnement_spatial,Facile,Combien de petites faces ont été peintes sur un cube 2x2x2 ?,Un petit cube ayant 6 faces est entièrement recouvert de peinture.,,,"[{""key"":""A"",""label"":""24""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""32""}]",A,"Chaque petit cube composant le grand cube a 6 faces, mais seules celles à l'extérieur du cube 2x2x2 sont visibles et peintes. En tout, il y a 8 cellules, chacune partiellement visible, totalisant 24 petites surfaces peintes.",Chaque cube unitaire possède 6 faces et il y a 8 cubes unitaires.,true
psychotechnique,raisonnement_spatial,Facile,Qu'obtient-on en déroulant un cylindre ?,Visualise le cylindre coupé le long d'une génératrice et étalé.,,,"[{""key"":""A"",""label"":""Deux rectangles""},{""key"":""B"",""label"":""Un rectangle et deux cercles""},{""key"":""C"",""label"":""Deux trapèzes""},{""key"":""D"",""label"":""Une bande en spirale""}]",B,"En déroulant un cylindre, on obtient un rectangle (la face latérale) et deux cercles (les bases). La face latérale s'enroule autour des bases lorsque le cylindre est formé, mais quand il est déroulé, il se présente comme un rectangle à côté de deux cercles.",Imaginez la feuille d'un cylindre enroulé.,true
psychotechnique,raisonnement_spatial,Facile,Quelle forme prend la projection d'une sphère sur un plan ?,,,,"[{""key"":""A"",""label"":""Carré""},{""key"":""B"",""label"":""Cercle""},{""key"":""C"",""label"":""Triangle""},{""key"":""D"",""label"":""Éclipse""}]",B,"La projection d'une sphère sur un plan est toujours un cercle. Le point central de la sphère se projette au centre du cercle, avec tous les points équidistants du centre créant le bord du cercle. Le concept de base ici est que depuis tous les points de la sphère sont équidistants du centre, sa projection reproduit cette symétrie.",,true
psychotechnique,raisonnement_spatial,Facile,Quelle est la forme des bases d'un prisme hexagonal ?,,,,"[{""key"":""A"",""label"":""Hexagone""},{""key"":""B"",""label"":""Pentagone""},{""key"":""C"",""label"":""Rectangle""},{""key"":""D"",""label"":""Cercle""}]",A,"Un prisme hexagonal a des bases hexagonales, qui sont des polygones à six côtés. Les faces latérales qui connectent ces bases sont en forme de rectangles. Cette structure implique une répétition de la forme des bases à chaque niveau vertical du prisme.",,true
psychotechnique,raisonnement_spatial,Moyenne,Lequel de ces patrons ne forme pas un cube une fois plié ?,Considère quatre patrons composés de carrés assemblés de différentes manières.,,,"[{""key"":""A"",""label"":""Croix latine""},{""key"":""B"",""label"":""En forme de T""},{""key"":""C"",""label"":""Ligne droite de 6 carrés""},{""key"":""D"",""label"":""En forme de Z""}]",C,"Un patron en ligne droite de 6 carrés ne peut jamais former un cube car il ne peut pas se replier de manière à former une structure tridimensionnelle fermée. Un pliage correct nécessite que les carrés soient interconnectés de façon à créer toutes les faces nécessaires, ce qui n'est pas possible ici.",Réfléchissez à la façon dont chaque carré devrait se plier.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la vue de face d'un cylindre droit ?,,,,"[{""key"":""A"",""label"":""Un cercle""},{""key"":""B"",""label"":""Deux cercles""},{""key"":""C"",""label"":""Un rectangle""},{""key"":""D"",""label"":""Un ovale""}]",C,"Vu de face, un cylindre droit présente l'aspect plat et rectangulaire de sa surface latérale. Seules les arêtes supérieures et inférieures donnent l'impression de courbure si le point de vue n'est pas directement perpendiculaire.",Concentrons-nous sur la surface latérale lorsque nous les observons de face.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si on plie un carré en diagonale, combien de triangles obtient-on?",Considère une feuille carrée étalée à plat qui est maintenant pliée le long d'une de ses diagonales.,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""3""},{""key"":""D"",""label"":""4""}]",B,"Lorsque vous pliez un carré le long de sa diagonale, il se divise en deux triangles rectangles isocèles superposés. Cette transformation ne diminue pas le nombre de surfaces visibles, mais elle rend leur dimensionnalité plus complexe.",Construisez mentalement deux demi-figures.,true
psychotechnique,raisonnement_spatial,Moyenne,"Vu de dessus, à quoi ressemble une pyramide à base rectangulaire ?",,,,"[{""key"":""A"",""label"":""Un pentagone""},{""key"":""B"",""label"":""Un rectangle""},{""key"":""C"",""label"":""Un triangle""},{""key"":""D"",""label"":""Un carré""}]",B,"La vue de dessus d'une pyramide à base rectangulaire révèle un rectangle, car seuls la base et ses proportions sont apparents d'un point de vue vertical. Le sommet de la pyramide n'est pas visible car il est au-dessus de l'observateur.",Regardez uniquement les bases.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de cubes de 1x1x1 faut-il pour former un cube de 4 d'arête ?,,,,"[{""key"":""A"",""label"":""32""},{""key"":""B"",""label"":""64""},{""key"":""C"",""label"":""96""},{""key"":""D"",""label"":""128""}]",B,"Un cube de 4 unités d'arête comprend 4x4x4 petits cubes unitaires, qui sont 64 au total. Chaque côté du cube plus grand incorpore une rangée de 4 petites unités dans trois dimensions, totalisant donc cet ensemble bien définis.",Pensez à la règle cubique et aux multiplications croisées.,true
psychotechnique,raisonnement_spatial,Moyenne,"Dans un cube 3x3x3, combien de petits cubes ont seulement une face peinte ?",Imaginez un cube 3x3x3 peint et découpé en cubes plus petits.,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""9""},{""key"":""D"",""label"":""12""}]",D,"Dans un cube 3x3x3, seuls ceux au centre de chaque face ont une face peinte. Chaque face centrale abrite exactement 9 surfaces peintes, réduisant ainsi ce nombre à un record de 12 individus sur la surface entière.",Visualisez le centre de chaque carré de face.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de petits cubes ont au moins deux faces peintes dans un cube 4x4x4 ?,Un cube 4x4x4 est peint sur sa surface extérieure.,,,"[{""key"":""A"",""label"":""32""},{""key"":""B"",""label"":""48""},{""key"":""C"",""label"":""54""},{""key"":""D"",""label"":""64""}]",C,"Pour un cube 4x4x4, chaque arête comporte deux cubes avec deux faces peintes et chaque coin un cube avec trois faces peintes, totalisant 4 coins par face pour 6 faces. Multipliez et additionnez sur les arêtes pour obtenir le résultat final.",Envisagez les coins et les extremités.,true
psychotechnique,raisonnement_spatial,Moyenne,Qu'obtient-on comme vue d'un cône régulier depuis la base ?,Imaginez un cône observé verticalement depuis sa base.,,,"[{""key"":""A"",""label"":""Un carré""},{""key"":""B"",""label"":""Un triangle""},{""key"":""C"",""label"":""Un trapèze""},{""key"":""D"",""label"":""Un cercle""}]",D,"Vue de la base, un cône ressemble à un cercle, évoquant sa symétrie parfaite cimentée au centre par la pointe. Rien d'autres n'est visible mis à part ce soudé par sa base en cercle.",Projetez votre vue vers le bas uniquement.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si l'on coupe un cube en deux via son plan médian, combien de nouvelles faces apparaissent ?",Visualisez un cube traversé par un plan médian.,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""3""},{""key"":""D"",""label"":""4""}]",B,"Le cube étant coupé en deux, chaque moitié présentera une face nouvelle formée par la scission. Cela présente donc 2 faces nouvelles apparues plus autant fidèles aux segments gauche et droite lors de la division.",Estimez les moitiés.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de cubes integerarés existe dans un 5x5x5 avec au moins toutes leurs faces peintes?,Examinez la couverture totale de l'extérieur d'un ensemble cubique supérieur.,,,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""20""},{""key"":""D"",""label"":""27""}]",A,Aucun cube intact ne possède toute sa surface peinte car l'intérieur des surfaces n'est pas accessible depuis l'extérieur et est donc bien protégé. Tous les cubes ingravés par la peinture sont présents au niveau de l'arête extérieure.,Envisagez l'intérieur inatteignable grâce à la peinture.,true
psychotechnique,raisonnement_spatial,Moyenne,Comment appelle-t-on la figure obtenue en pliant deux carrés ensembles ?,,,,"[{""key"":""A"",""label"":""Trapèze""},{""key"":""B"",""label"":""Rectangle""},{""key"":""C"",""label"":""Rectangle double""},{""key"":""D"",""label"":""Papillon""}]",B,"Deux carrés joints ensemble, une fois pliés, comportent la structure rectangulaire. La répartition uniforme du poids et de la surface de chaque carré uniformise leurs proportions.",Considérez les proportions restantes.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de points sont touchés quand une sphère est intersectée par un plan ?,,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""Un cercle""},{""key"":""D"",""label"":""Aire maximale""}]",C,La coupe de la sphère par un plan horizontal ou incliné représente le contour d'un cercle et non un seul point d'ataché. Chaque sphère maintient un environnement de contact qui produit en vue une structure circulaire.,La section globale compte totalement l'impact.,true
psychotechnique,raisonnement_spatial,Moyenne,Comment visualise-t-on un cylindre depuis son côté ?,,,,"[{""key"":""A"",""label"":""Rectangle courbe""},{""key"":""B"",""label"":""Rectangle strict""},{""key"":""C"",""label"":""Cône""},{""key"":""D"",""label"":""Oval magasine""}]",B,"Le cylindre, vu de côté, offre une vue rectangulaire qui recouvre toute sa forme. Les bases restent cachées dans ce sens, mais leur alignement avec la profondeur cylindre est perçu.",Réassociez les tirés verticaux apparents.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de petits cubes ont exactement 2 faces peintes ?,"Un cube 4x4x4 est entièrement peint en rouge sur l'extérieur, puis découpé en petits cubes unitaires.",,,"[{""key"":""A"",""label"":""24""},{""key"":""B"",""label"":""32""},{""key"":""C"",""label"":""48""},{""key"":""D"",""label"":""64""}]",B,"Les cubes à 2 faces peintes se trouvent sur les arêtes du cube (mais excluent les coins, qui ont 3 faces peintes). Un cube 4x4x4 a 12 arêtes, chacune contenant 2 petits cubes ayant 2 faces peintes, donc 32 en tout.","Comptez les arêtes du cube, moins les coins.",true
psychotechnique,raisonnement_spatial,Difficile,Combien de cubes ont exactement 3 faces peintes dans un cube 5x5x5 ?,Un cube 5x5x5 est peint à l'extérieur et découpé par la suite.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""24""}]",B,"Seuls les cubes qui forment les coins ont 3 faces peintes. Un cube plus grand 5x5x5 a 8 coins. Dès lors, en dépit d'autres cubes qui discutent pour la surface, seuls 8 respectent ce critère accrédité.",Retenez uniquement les coins.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de petits cubes de 3 faces sont décorés au centre d'un 3x3x3 désuni ?,Les cubes du centre sont exclusivement exposés actuellement pour évaluation.,,,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""1""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""6""}]",A,Les centrales cachées ne voient jamais toutes leurs faces exposées à la peinture. Toute répartition seulement semblerait bien contrer face aux coins exposés.,N'oubliez pas les inclusions en finalité.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle est la projection verticale d'un cube sur un plan ?,,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Carré""},{""key"":""C"",""label"":""En losange""},{""key"":""D"",""label"":""Triangle""}]",B,"Un cube projeté verticalement sur un plan présente une section en carré. Avec son égalité à chaque sommet, la taille et la disposition incessante d'une face soulignent effet cette projection prépositionnée.",Valorisons la face visible du dessus.,true
psychotechnique,raisonnement_spatial,Difficile,Visualise comment une sphère interfère avec une section médiane ?,Imagine la sphère coupée par une section en son centre.,,,"[{""key"":""A"",""label"":""Une ligne""},{""key"":""B"",""label"":""Un cercle""},{""key"":""C"",""label"":""Deux sphères""},{""key"":""D"",""label"":""Un rectangle""}]",B,"Quand une sphère est coupée, elle affiche une projection circulaire. En son centre, pour chaque coupe radicale, la soumission en cercle est inévitable surtout en raison de sa polarité attrayante maintenue quelles que soient ses orientations.",Pensez à celle visible sous tous les angles.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle sera la forme lorsque deux plans s'intersectent dans un cube ?,Évaluez la disposition lors de l'intersection de deux plans orthogonaux.,,,"[{""key"":""A"",""label"":""Une ligne droite""},{""key"":""B"",""label"":""Un rectangle""},{""key"":""C"",""label"":""Un trapèze""},{""key"":""D"",""label"":""Carreaux multiples""}]",A,"Quand deux plans se croisent, ils forment une ligne. Lors de leur découpe, surtout dans un cube, cette ligne demeure droite, reliant les centroids escaladés de chaque planement et maximisant la possible étendue.",Considérez l'exactitude de l'intersection.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de cubes inachevés trouvent refuge dans un cube 6x6x6 ?,Reexaminez le nombre de cubes dégroupés étudiant leur centroide.,,,"[{""key"":""A"",""label"":""64""},{""key"":""B"",""label"":""216""},{""key"":""C"",""label"":""100""},{""key"":""D"",""label"":""152""}]",B,"Chaque cube 6x6x6 met en péril sa gamme initiale, car elle est formée de 6 puissantes unités en 3 dimensions. La considération de chacun déplace le contexte, multipliant de 6 à chaque face à 216 points.",N'oubliez pas la puissance tridimensionnelle.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle projection d'alignement de base reçoit un cylindre ?,,,,"[{""key"":""A"",""label"":""Rectangle""},{""key"":""B"",""label"":""Cercle""},{""key"":""C"",""label"":""Parallélogramme""},{""key"":""D"",""label"":""Un carré""}]",A,La projection rectiligne de la base d'un cylindre engendre une visualisation secondaire en rectangle. Ce quadrilatère encadre la surface latérale courbée avec un point de vue directe.,Projetez-vous autour de la surface.,true
psychotechnique,raisonnement_spatial,Difficile,Comment imagine-t-on la route médiane complexe d'une inclusion ?,,,,"[{""key"":""A"",""label"":""Un carrefour""},{""key"":""B"",""label"":""Un passage direct""},{""key"":""C"",""label"":""Intersection""},{""key"":""D"",""label"":""Point d'arrivée""}]",C,"Imaginer une section médiale complexe dans un milieu, les infrastructures prennent l'évidence d'un point de croisement. Ce point se positionne centralement, tenant compte des apports d'entrée.",Observez bien les flux arrivants.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle portion réside dans un cube invariablement ?,Passez en revue l'alignement sans erreur de l'accord.,,,"[{""key"":""A"",""label"":""Sa position""},{""key"":""B"",""label"":""Son axe""},{""key"":""C"",""label"":""Les coins""},{""key"":""D"",""label"":""Ses faces""}]",C,Un cube invariable prend du centre une adéquation parfaite avec chacune des routes coïncidant. Chaque section s'oriente autour de cette base et ne peut être détournée sans le cheminement d'un coin adéquat.,Pensez à l'agencement original des coins.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle transformation possible intègre un cube sur son hexagone ?,Dites combien mesure l'implantation sur l'hexagone.,,,"[{""key"":""A"",""label"":""Passe 1""},{""key"":""B"",""label"":""Alignement régulier""},{""key"":""C"",""label"":""Volume intermédiaire""},{""key"":""D"",""label"":""Compréhension directe""}]",B,"La rotation du cube appliquée sur l'hexagone développe une ligne régulière près du coin d'affaissement visible, sur un alignement régulier. Les effets conjecturés des faces autour de cet hexagone offrent un potentiel intuitivement parfait.",Envisagez autour des sommets.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle structure visible s'associe avec une structure cubique complexe ?,,,,"[{""key"":""A"",""label"":""Un composite""},{""key"":""B"",""label"":""Une trame ordonnée""},{""key"":""C"",""label"":""Un en-dehors stellaire""},{""key"":""D"",""label"":""Un hybride central""}]",B,Chaque structure cubique se réfère à l'emplacement tridimensionnel supportant la trame ordonnée. La dissociation de cette complexité viendrait de ce positionnement inattendu et le déplacement qui propulse ce cube parmi les quartiers prédéfinis.,Évoluez avec l'ensemble aligné.,true
