module,category,difficulty,question,prompt,image_url,figure_data,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_spatial,Facile,Quelle est la section d'un cube lorsque coupé par un plan passant par quatre arêtes parallèles ?,,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Carré""},{""key"":""C"",""label"":""Rectangle""},{""key"":""D"",""label"":""Triangle""}]",C,"En coupant un cube par un plan passant par quatre arêtes parallèles, la section obtenue est un rectangle. Deux paires d’arêtes permettent un plan parallèle qui coupe le solide en forme rectangulaire dans cet alignement particulier.",Pensez au plan coupant deux côtés opposés parallèles.,true
psychotechnique,raisonnement_spatial,Facile,Combien de faces un tétraèdre possède-t-il ?,,,,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""6""}]",B,"Un tétraèdre est constitué de 4 faces triangulaires, toutes triangulaires. L'une des règles clé est que ce solide de base forme un volume fermé avec le minimum de 4 faces. C'est différent des autres solides qui ont plus de faces.",Rappelez-vous que chaque sommet doit être un triangle.,true
psychotechnique,raisonnement_spatial,Facile,Quel est le solide obtenu en pliant un rectangle le long de son axe médian ?,,,,"[{""key"":""A"",""label"":""Un cylindre""},{""key"":""B"",""label"":""Prisme triangulaire""},{""key"":""C"",""label"":""Cône""},{""key"":""D"",""label"":""Pyramide""}]",A,"En pliant un rectangle le long de son axe médian, on obtient un cylindre. Ce processus enroule le rectangle, un côté se rencontrant de façon circulaire pour configurer les bases. Visualiser la courbure du pli est essentiel pour comprendre cela.",Imaginez le rectangle prendre une forme circulaire.,true
psychotechnique,raisonnement_spatial,Facile,"Si on enlève la moitié des arêtes d'un cube, combien en reste-t-il ?",,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""10""}]",B,"Un cube a 12 arêtes en tout, et la moitié de 12 est 6. Si l'on en retire la moitié, il reste 6 arêtes et cela forme alors un ensemble de rectangles ou triangles. Différencier ce nombre du nombre de faces est une part cruciale du raisonnement.",Pensez à l'enlèvement arithmétique.,true
psychotechnique,raisonnement_spatial,Moyenne,Lequel de ces patrons ne peut pas former un cube une fois plié ?,Considérez 4 patrons composés de 6 carrés assemblés.,,,"[{""key"":""A"",""label"":""Croix latine""},{""key"":""B"",""label"":""T renversé""},{""key"":""C"",""label"":""Ligne droite de 6 carrés""},{""key"":""D"",""label"":""Z de 6 carrés""}]",C,Une bande linéaire de 6 carrés ne forme jamais un cube car elle ne peut pas se replier sur elle-même pour fermer un volume. D'autres distributions comme la croix latine permettent de distribuer chaque carré pour fermer le solide correctement.,Imaginez le pliage : la bande reste plane.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la vue de profil d'un cylindre droit ?,,,,"[{""key"":""A"",""label"":""Rectangle""},{""key"":""B"",""label"":""Ellipse""},{""key"":""C"",""label"":""Cercle""},{""key"":""D"",""label"":""Carré""}]",A,La vue de profil d'un cylindre apparaît comme un rectangle car vous voyez la face latérale courbe comme une surface plane. Les bases circulaires sont vues comme des lignes droites à chaque extrémité du rectangle. Une vue incorrecte serait confondre cette vue avec un cercle.,"Considérez la vue latérale, sans intégrer la base directement.",true
psychotechnique,raisonnement_spatial,Moyenne,Quels sommets ne sont visibles sur la vue de face d'une pyramide à base carrée ?,Considérons une pyramide posée sur sa base carrée.,,,"[{""key"":""A"",""label"":""Tous les sommets""},{""key"":""B"",""label"":""Les sommets de la base arrière""},{""key"":""C"",""label"":""Le sommet""},{""key"":""D"",""label"":""Aucun sommet""}]",B,"Dans la vue de face d'une pyramide à base carrée, il n'est visible que le sommet avant. Les sommets du carré arrière ne sont pas visibles car cachés par la façade avant du solide. La compréhension de la perspective est essentielle.",Visualisez le positionnement et perspective.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si un cube 3×3×3 est coupé parallèlement à ses faces, combien de petits cubes sont sectionnés ?",,,,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""9""},{""key"":""C"",""label"":""27""},{""key"":""D"",""label"":""18""}]",C,"Lorsque coupé parallèlement à ses faces, chaque niveau du cube (en hauteur, largeur, puis profondeur) présente 9 petits cubes. L'ensemble du cube était initialement 27 petits cubes, et donc 27 doivent être sectionnés.","Pensez au découpage total, pas seulement un partiel par face.",true
psychotechnique,raisonnement_spatial,Moyenne,"Si je plie un carré sur sa diagonale, quelle figure obtient-on ?",,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Triangle rectangle isocèle""},{""key"":""C"",""label"":""Trapèze""},{""key"":""D"",""label"":""Triangle équilatéral""}]",B,"Plier un carré le long d'une de ses diagonales sépare le carré en deux triangles congruents équilatéraux, si superposés forment un triangle rectangle isocèle. L'angle se transforme alors de 90° à un angle net dont la base divise chaque en son centre.",Visualisez la diagonale divisant le carré et superposez.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de faces un décaèdre régulier possède-t-il ?,,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""10""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""20""}]",B,Un décaèdre régulier a 10 faces. Chaque face est régulière et contribue à son volume dans la symétrie disposée de ce solide. Ne confondez pas avec 12 ou 20 qui sont caractéristiques dicosagonaux et icosaèdriques respectivement.,Assurez-vous de séparer chaque face géométriquement.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle forme obtient-on en pliant un rectangle sur sa diagonale ?,,,,"[{""key"":""A"",""label"":""Un triangle rectangle""},{""key"":""B"",""label"":""Un triangle équilatéral""},{""key"":""C"",""label"":""Un triangle isocèle""},{""key"":""D"",""label"":""Un cercle""}]",A,"Pliant un rectangle sur sa diagonale sépare le rectangle en deux triangles rectangles congruents partageant la base longue. Chacun conserve un angle droit, ce qui est la signature du triangle rectangle. Tenez compte de la différence isocèle équilatérale dans ce pliage.","En divisant la diagonale, visualiser les angles restants.",true
psychotechnique,raisonnement_spatial,Moyenne,Quelle forme résulte de la coupe horizontale au milieu d'une sphère ?,,,,"[{""key"":""A"",""label"":""Un cercle""},{""key"":""B"",""label"":""Un ovale""},{""key"":""C"",""label"":""Un carré""},{""key"":""D"",""label"":""Une ellipse""}]",A,Une coupe horizontale au milieu d'une sphère forme un cercle. Ce cercle est le grand cercle de la sphère que partage équitablement en deux hémisphères. La visualisation géométrique est une clé ici comparée aux coupes obliques formant des ellipses.,Considérez le plus grand diamètre d'une sphère.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si un cube est peint et ensuite coupé parallèlement à une face, combien de cubes peints ont aucune face touchée par la coupe ?",,,,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""12""}]",B,La coupe n’affecte pas les cubes situés à l’opposé de la face peinte. Il s'agit d'une question liée à la compréhension des emplacements internes où chaque cube conserve sa face peinte catégoriquement. Notez la relation position face coupe.,Pensez à quel endroit la peinture reste intouchée.,true
psychotechnique,raisonnement_spatial,Moyenne,"En empilant des cylindres identiques, quelles formes les bases créent-elles ?",,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Rectangle""},{""key"":""C"",""label"":""Ellipse""},{""key"":""D"",""label"":""Triangle""}]",A,"En empilant des cylindres de même taille, les bases s'alternent et forment un cercle identique à celles de cylindres individuels. La géométrie reste la même puisque chaque base est circle. La reconnaissance dissoque cette figure reste attention.",,true
psychotechnique,raisonnement_spatial,Moyenne,"Si un cube 4×4×4 est peint extérieurement, combien de petits cubes deux faces peintes le composent après découpe ?",,,,"[{""key"":""A"",""label"":""24""},{""key"":""B"",""label"":""32""},{""key"":""C"",""label"":""48""},{""key"":""D"",""label"":""56""}]",B,"Dans un cube 4×4×4, les cubes avec deux faces peintes sont situés sur les arêtes (moins les coins, soit 2 par arête). Avec 12 arêtes, il y a 24 tels cubes. Chaque arête additionne en conséquence au total 32 cubes où deux faces sont touchées.",Comptez deux cubes par arêtes demeurant visibles.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien y a-t-il de sommets dans un octaèdre régulier ?,,,,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""10""},{""key"":""D"",""label"":""12""}]",A,"Un octaèdre régulier dispose de 6 sommets. Constitué de 8 faces triangulaires équilatérales, chaque sommet relie quatre faces. Ce solide est important car contrastant par exemple avec le dodécaèdre qui en a 20.",Notez les intersections des triangles équilatéraux.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la section d'un cône par un plan parallèle à sa base ?,,,,"[{""key"":""A"",""label"":""Ellipse""},{""key"":""B"",""label"":""Cercle""},{""key"":""C"",""label"":""Rectangle""},{""key"":""D"",""label"":""Triangle""}]",B,"Lorsque l'on coupe un cône en un plan horizontal parallèle à sa base, la section obtenue est un cercle. Ceci s'explique par la section droite faite dans le cône, toujours perpendiculaire à l’axe longitudinal, montre alors le sphérique de l'objet. Une coupe oblique deviendrait une ellipse.",Songez à un disque d'épaisseur variable à travers l'axe.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la vue de dessus d'une pyramide à base triangulaire ?,,,,"[{""key"":""A"",""label"":""Hexagone""},{""key"":""B"",""label"":""Triangle""},{""key"":""C"",""label"":""Carré""},{""key"":""D"",""label"":""Pentagone""}]",B,"Lorsque vue de dessus, une pyramide à base triangulaire apparaît comme un triangle. Ceci car seule la base triangulaire est voyante, le sommet ne change non-planairement la configuration de cette perspective.",La vue est dictée par la base du solide.,true
psychotechnique,raisonnement_spatial,Difficile,"Dans un cube 5×5×5 peint en blanc, combien de petits cubes n'ont aucune face peinte ?",,,,"[{""key"":""A"",""label"":""27""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""64""},{""key"":""D"",""label"":""125""}]",A,"Au centre du cube 5×5×5, il y a un cube plus petit de dimensions 3x3x3, non exposé aux couches extérieures peintes. Il reste 27 (3x3x3) cubes unitaires à l'intérieur qui n'ont pas de peinture. Visualiser les couches internes permet ce calcul.",Pensez aux cubes centraux cachés par les autres.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de petits cubes 3×3×3 ont exactement une face peinte après découpe d'un cube peint ?,,,,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""18""},{""key"":""C"",""label"":""24""},{""key"":""D"",""label"":""9""}]",B,"Les cubes individuels avec une seule face peinte appartiennent à la surface, mais ne longeant pas les sommets ou arêtes. Sur 3x3=9 extérieurs de chaque face, les coins enlèvent 4 et restent 5, donc sur 6 faces, 18 cubes sont dans cette catégorie.",Ne comptabilisez pas les tableaux se prolongeant aux bords.,true
psychotechnique,raisonnement_spatial,Difficile,Qu'adviendrait-il en découpant un cube en une suite de plans longitudinaux équidistants ?,,,,"[{""key"":""A"",""label"":""Des prismes rectangulaires""},{""key"":""B"",""label"":""Des rectangles""},{""key"":""C"",""label"":""Des tétraèdres""},{""key"":""D"",""label"":""Des cubes""}]",A,"Avec des plans longitudinaux équidistants, le division modifiera chaque partie résultante en prismes, longs rectangles extensibles, contenant toujours deux faces parallèles. Percevoir ceci d'une vue modèle aidera mieux à voir les résultats structurels des résultats.",Pensez à des coupes répétées uniformément à travers le cube.,true
psychotechnique,raisonnement_spatial,Difficile,"Dans un cube 6x6x6 fraîchement peint, combien de cubes sont visibles depuis l'intérieur ?",,,,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""64""},{""key"":""C"",""label"":""64""},{""key"":""D"",""label"":""32""}]",A,Les cubes internes ne sont pas visibles car ils se trouvent recouverts par plusieurs rangées de petits cubes entourant du bord extérieur et vers leurs faces. Seuls les bords peuvent recevoir lumière extérieure alors que leurs zones intermédiaires conservent complète visibilité indirecte.,Les cubes visibles se trouvent uniquement aux positions périphériques.,true
psychotechnique,raisonnement_spatial,Difficile,"Si trois plans orthoogonals coupent un cube, quelle forme la section transverse prend-elle?",,,,"[{""key"":""A"",""label"":""Cylindre""},{""key"":""B"",""label"":""Rectangle""},{""key"":""C"",""label"":""Triangle""},{""key"":""D"",""label"":""Pentagone""}]",C,"Avec des coupes orthogonales, deux lignes traversées sectionnent géométriquement ensemble créant une tranche s’alignant en angles typiques. Ces lignes forment un volume triangulaire au centre, visible à la suite des plans. Les plans orthogonaux sèment tout angle assis à cette position.",Considérez des solutions égales au milieu de toutes lignes attachées.,true
psychotechnique,raisonnement_spatial,Difficile,Qu'obtient-on en coupant un cube en travers de ses points centraux connectant tous ses axes?,,,,"[{""key"":""A"",""label"":""Deux pyramides pentagonales""},{""key"":""B"",""label"":""Deux tétraèdres""},{""key"":""C"",""label"":""Six prismes rectangulaires""},{""key"":""D"",""label"":""Quatre polyèdres congruents""}]",D,"En passant par le centre, une coupe connectant toutes les paires centrales divise le cube en quatre polyèdres congruents, chacun recoupant l'intersection centrale des axes. Ce type de sectionnement décompose correctement la symétrie en formes exactement réfléchies.",Essayez d'imaginer les carrés plus petits.,true
psychotechnique,raisonnement_spatial,Difficile,Quel est l'effet d'une coupe horizontale au niveau médian d'un cylindre triple ?,,,,"[{""key"":""A"",""label"":""Trois disques""},{""key"":""B"",""label"":""Trois anneaux""},{""key"":""C"",""label"":""Un disque seul""},{""key"":""D"",""label"":""Une ellipse""}]",B,Faire traverser une coupe au niveau médian divise le corps en trois anneaux identiquement positionnés qui accrochent leurs bords inférieurs. Ces disques séparés conservent dans l'ensemble parfaitement ronds devançant chaque coupe médiane intermédiaire.,N'oubliez pas la longueur divisant trois positions.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de faces d'un cube sont affectées par trois coupes parallèles équidistantes?,,,,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""9""},{""key"":""D"",""label"":""15""}]",B,"Les arêtes courtes sont sectionnées six fois, chaque intersection impacte incessamment deux zones supplémentaires atteintes pour 12 points affectés listés dans l’intersection. Les calculs manifestent ainsi accessible se forme doublement en tant que formuels.",Pensez à un groupe d'impacts à travers chaque série visible.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle est la forme principale produite par trois cylindres parallelement alignés?,,,,"[{""key"":""A"",""label"":""Trois tétraèdres""},{""key"":""B"",""label"":""Un prisme hexagonal""},{""key"":""C"",""label"":""Une section rectangulaire""},{""key"":""D"",""label"":""Un grand cercle central""}]",B,"En trois cylindres alignés, le volume qui en résulte se compose d'un groupe croissant disposé, plus ample espace du prisme initial et sa classification s'aligne pour former un type de composition prismes centrals.",Cherchez les plus petites chevauchements connues.,true
psychotechnique,raisonnement_spatial,Difficile,Quel nombre de faces a un dodécaèdre régulier ?,,,,"[{""key"":""A"",""label"":""10""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""20""},{""key"":""D"",""label"":""24""}]",B,Un dodécaèdre régulier se compose de 12 faces pentagonales régulières. C'est connu pour former ensemble un solide platonique parfait et distinctif parmi leurs pairs. Établir ce total facilement accessible par face définie solidement.,À noter: il partage avec leur multiples autres propriétés.,true
psychotechnique,raisonnement_spatial,Difficile,"Combien de petits cubes ont exactement trois faces peintes, sur un cube 6×6×6 atteint?",,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""24""},{""key"":""C"",""label"":""48""},{""key"":""D"",""label"":""27""}]",A,"Chaque coin de surface fait apparaître les zones comme pièces triangulées qui restent angulaires. Les coins, avec trois parties sculptées, ne recoupent qu'une seule face à la rencontre angulaire sauf pour ce contraste en trois agréables.",Les intersections anguleuses seulement.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle projection délimite les zones de chaque épaisseur d'un prisme hexagonal régulier?,,,,"[{""key"":""A"",""label"":""Un heptagone""},{""key"":""B"",""label"":""Un sextant""},{""key"":""C"",""label"":""Un hexagone""},{""key"":""D"",""label"":""Une fraction empyrée""}]",C,"Chaque rapport et annulaire base hexagonale projètent la situation alors existée depuis la constitution supérieure du prisme en considération, offrant des résumés uniques et retables finalisant un repérage hexagonal.",Utiliser le nombre de côtés régulier ment marqué.,true
psychotechnique,raisonnement_spatial,Difficile,Quel est le total incluant séquentiellement par section désagréable du prisme plus grand?,,,,"[{""key"":""A"",""label"":""5""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""7""},{""key"":""D"",""label"":""10""}]",B,"Les réverbérateurs demis sont communément dessous extravertions classiques tant lancées qu’à produire ce qui géomitrait, vert sur une situation bien observée devant d'un prisme.",Rappelé livré devenir décoration.,true
