module,category,difficulty,question,prompt,image_url,figure_data,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_spatial,Moyenne,Qu'observe-t-on en vue de dessus d'une pyramide triangulaire ?,Imaginez-vous planer directement au-dessus d'une pyramide dont la base est un triangle équilatéral.,,,"[{""key"":""A"",""label"":""Un petit triangle""},{""key"":""B"",""label"":""Un cercle avec une pointe""},{""key"":""C"",""label"":""Un triangle équilatéral""},{""key"":""D"",""label"":""Un carré contenant un triangle""}]",C,"En vue de dessus, une pyramide dont la base est un triangle équilatéral apparaît comme ce même triangle équilatéral. La projection du sommet est directement centralisée, ne modifiant pas la forme visible.",L'ombre projetée ne distingue pas les parties horizontales des verticales.,true
psychotechnique,raisonnement_spatial,Moyenne,Quel est le nombre de sommets partagés par deux faces dans un prisme rectangulaire ?,Considérez un prisme normal dont la base est un rectangle.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""12""}]",C,"Il y a 8 sommets dans un prisme rectangulaire, et chaque sommet est le point de rencontre de trois plans. Chaque sommet relie au minimum deux faces voisines distinctes connectées par une arête.",Tous les sommets connectent au moins partiellement deux faces.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle forme représente la section d'un cylindre coupée par un plan vertical passant par son axe?,Imaginez un cylindre et un plan qui le coupe exactement en son axe central.,,,"[{""key"":""A"",""label"":""Un cercle""},{""key"":""B"",""label"":""Un rectangle""},{""key"":""C"",""label"":""Un trapèze""},{""key"":""D"",""label"":""Un ellipse""}]",B,"Lorsqu'un plan vertical traverse un cylindre passant par son axe central, la section résultante est un rectangle. Les bases circulaires deviennent les bords extérieurs, et la largeur du plan détermine le rapport.",Considérez que les formes elliptiques proviennent des coupes inclinées.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si un cube 4×4×4 est coupé en petits cubes unitaires, combien de ces petits cubes sont complètement cachés ?",Imaginez que nous peignons le cube externe avant de le découper complètement.,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""16""},{""key"":""C"",""label"":""24""},{""key"":""D"",""label"":""32""}]",A,"Les cubes complètement cachés dans un grand cube sont ceux qui n'atteignent aucune surface visible. Dans un cube 4×4×4, un cube plus petit 2×2×2 est caché au milieu. Il contient 8 cubes unitaires.",Le centre peut contenir plus d'une couche si l'arête est pair.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de faces a un dodécaèdre régulier ?,,,,"[{""key"":""A"",""label"":""10""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""14""},{""key"":""D"",""label"":""20""}]",B,"Un dodécaèdre régulier est un solide platonicien avec 12 faces pentagonales. Les solides platoniciens ont des faces identiques, et ici, le dodécaèdre tire son nom du grec, signifiant 12.",Considérez le lien entre le nom et le nombre de faces.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si on coupe un cube 5×5×5 en cubes unitaires, combien ont une seule face peinte ?",Imaginez que chaque face extérieure du cube est peinte.,,,"[{""key"":""A"",""label"":""54""},{""key"":""B"",""label"":""96""},{""key"":""C"",""label"":""64""},{""key"":""D"",""label"":""100""}]",A,"Les cubes à une seule face peinte sont ceux formant un cadre autour du cube. En supprimant un cube à chaque extrémité des arêtes, chacun des six côtés 5×5 possède un cadre intérieur (3×3) de cubes. Résultat : 6*9 = 54 cubes.",Faites attention aux cubes qui sont juste derrière la surface.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien y a-t-il de cubes dans un empilement 2x2x2 qui ont une face externe ?,Chaque petit cube mesure 1 unité et l'empilement forme un plus grand cube.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""12""}]",C,Tous les petits cubes dans un 2x2x2 ont au moins une face externe. Il s'agit d'un total de 8 cubes qui forment l'intégralité du solide visible. Une section interne est inexistante à ce niveau.,Regardez combien il y a de cubes total.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la surface totale peinte si on repeint un cube 3×3×3 ?,La peinture est appliquée sur tout l'extérieur visible.,,,"[{""key"":""A"",""label"":""50""},{""key"":""B"",""label"":""54""},{""key"":""C"",""label"":""60""},{""key"":""D"",""label"":""36""}]",B,"Un cube 3×3×3 a six faces 3×3 chacune, ce qui fait 9 unités carrées par face. Total : 6 faces × 9 = 54 unités carrées peintes. Toutes les faces sont totalement recouvertes, et aucune n'est laissée blanche ou vide.","Considérez que chaque face est un carré, surface = côté².",true
psychotechnique,raisonnement_spatial,Moyenne,Combien de cubes ont au moins deux faces peintes dans un cube 4×4×4 peint ?,"Le cube entier est recouvert de peinture, puis découpé en cubes unitaires.",,,"[{""key"":""A"",""label"":""24""},{""key"":""B"",""label"":""32""},{""key"":""C"",""label"":""48""},{""key"":""D"",""label"":""64""}]",B,"Seules les arêtes et les coins ont deux ou plusieurs faces peintes. Dans un cube 4x4x4, chaque arête comporte 4 cubes avec deux coins à l'extrémité. Il reste 2 bouts peints sur chaque côté : 12×2=24 arêtes.",Imaginez visualiser individuellement les arêtes.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de diagonales a un icosaèdre régulier ?,,,,"[{""key"":""A"",""label"":""15""},{""key"":""B"",""label"":""20""},{""key"":""C"",""label"":""30""},{""key"":""D"",""label"":""60""}]",D,"Un icosaèdre régulier, avec 12 sommets, génère un total de 60 diagonales. Les diagonales sont calculées en prenant chaque paire de sommets, mais en excluant les connexions sur les arêtes.",Rappelez-vous de la forme des polyèdres à haute complexité.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de cubes ont trois faces peintes dans un grand cube 10×10×10 entièrement coloré ?,Seuls les coins du grand cube sont colorés de cette manière.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""10""},{""key"":""D"",""label"":""12""}]",B,"Seuls les coins extérieurs d'un cube peuvent être peints sur trois faces. Un cube 10x10x10 possède 8 coins, chacun portant trois faces peintes. On le vérifie par simplicité comparé aux division typiques.",Notez chaque sommet possède bien trois faces vues.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de petits cubes ne sont pas colorés lorsqu'un cube en 7×7×7 est peint ?,Tous les côtés extérieurs de ce cube massif ont été peints.,,,"[{""key"":""A"",""label"":""125""},{""key"":""B"",""label"":""216""},{""key"":""C"",""label"":""343""},{""key"":""D"",""label"":""512""}]",A,"Un cube 7×7×7 comporte au centre un cube intérieur non-peint constitué de 5×5×5 petits cubes. Le volume est 5³, soit 125 cubes qui restent non peints car non atteints par une surface exposée.",Cherchez l'espace creux créé par la peinture des surfaces.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de diagonales comporte un cube ?,"Considérant chaque sommet du cube, saisissez le nombre de diagonales internes ainsi que de face.",,,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""17""},{""key"":""D"",""label"":""24""}]",D,"Un cube comporte en effet 12 diagonales de faces (2 par face), en plus des 4 diagonales profondes traversant son cœur, totalisant 24. La confusion provient de l'appellation vague inclut dans sa définition.",Les diagonales traversent non seulement les faces mais aussi les volumes.,true
psychotechnique,raisonnement_spatial,Difficile,"Si un cube 6×6×6 est découpé puis reconstruit, combien de cubes ont au moins une face peinte?",L'ensemble du cube extérieur 6x6x6 est coloré avant découpage.,,,"[{""key"":""A"",""label"":""144""},{""key"":""B"",""label"":""180""},{""key"":""C"",""label"":""216""},{""key"":""D"",""label"":""228""}]",C,"Tous les cubes avec une face externe sont peints. Le cube complet est 6³, soit 216 unités, et en l'absence de noyau ou de section interne visible, toutes les unités repérables sont colorées.",Évitez de sous-estimer les cubes totalement peints.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de sommets indicatifs a un icosaèdre régulier ?,,,,"[{""key"":""A"",""label"":""10""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""15""},{""key"":""D"",""label"":""20""}]",D,"Un icosaèdre régulier a 20 sommets, chacun connecté à 5 arêtes. Il est souvent comparé dans les calculs à d'autres solides réguliers mais représente exactement cette symétrie systémique.",,true
psychotechnique,raisonnement_spatial,Difficile,Quelle figure résulte d'un cube délicatement rabattu et presque désassemblé ?,Un cube est processé de manière à ce que chaque face ne fasse plus qu'une surface unique disposée en position plate.,,,"[{""key"":""A"",""label"":""Un rectangle""},{""key"":""B"",""label"":""Un hexagone""},{""key"":""C"",""label"":""Un carré""},{""key"":""D"",""label"":""Une croix""}]",D,"Lorsqu'un cube est déplié en une structure plane, toutes ses faces sont disposées formant le patron souvent qualifié de crois. Cet agencement peut surprendre par son absence apparente de dimension.",Visualisez un cube 'aplati' sans parties cachées.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de cubes dans un 10x10x10 ont exactement deux faces visibles peintes?,Imaginez le solidement recouvert par une teinte opaque puis découpé entièrement.,,,"[{""key"":""A"",""label"":""96""},{""key"":""B"",""label"":""144""},{""key"":""C"",""label"":""192""},{""key"":""D"",""label"":""216""}]",B,"Pour les cubes avec exactement deux faces peintes, on dénombre ceux sur les arêtes internes (non coins) du cube. Avec un cube 10x10x10, on trouve 8 arêtes ayant 8 cubes par arête, soit 144.","En excluant les coins, seul l'arête totale compte ici.",true
psychotechnique,raisonnement_spatial,Difficile,Combien de faces unicosaèdre régulier a-t-il en petites faces triangulaires ?,,,,"[{""key"":""A"",""label"":""12""},{""key"":""B"",""label"":""20""},{""key"":""C"",""label"":""24""},{""key"":""D"",""label"":""30""}]",B,"Un icosaèdre régulier présente effectivement 20 faces triangulaires. Chaque face étant équilatérale et symétrique prouve sa régularité, formant des connexions systématiques.",Nombres de faces répondent souvent à la symétrie complexe de l'objet.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle forme voit-on lorsqu'on regarde un cylindre longitudinalement ?,Imaginez centrer l'œil parfaitement parallèle à l'axe sur son plan de surface.,,,"[{""key"":""A"",""label"":""Un rectangle""},{""key"":""B"",""label"":""Un cercle""},{""key"":""C"",""label"":""Un ovale""},{""key"":""D"",""label"":""Une ellipse""}]",A,"Vu longitudinalement, un cylindre apparaît comme un rectangle. Ce rectangle représente les deux côtés plans et parallèles unis par le pilier continu formé de la circonférence.",Cela confond souvent ceux qui pensent dans une perspective sphérique.,true
psychotechnique,raisonnement_spatial,Difficile,Combien d'arrêtes sont partagées simultanément par plusieurs faces d'un dodécaèdre régulier ?,,,,"[{""key"":""A"",""label"":""12""},{""key"":""B"",""label"":""20""},{""key"":""C"",""label"":""30""},{""key"":""D"",""label"":""24""}]",C,"Un dodécaèdre régulier, ayant 30 arêtes, permet aux faces voisines de le partager en tout, une compétition de partage d'espace limitant ainsi sa disposition en prisme.",Rappelez-vous de la complexité des solides platoniciens défiant la simple visualisation.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle forme prend une section verticale d'un prisme triangulaire?,"Elle traverse le prisme verticalement, sans accorder considération au triangle initial visible.",,,"[{""key"":""A"",""label"":""Un triangle""},{""key"":""B"",""label"":""Un parallélogramme""},{""key"":""C"",""label"":""Un rectangle""},{""key"":""D"",""label"":""Un hexagone""}]",B,Une section passant verticalement par un prisme triangulaire paraissant un parallélogramme. Ce résultat découle du glissement latéral des sommets connectés par des arêtes et superficies inclinés dans l'espace.,Les triangles latéraux s'adaptent à la coupe oblique.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle est la somme approximative des arêtes et diagonales d'un tétraèdre régulier ?,Considérez que toutes diagonales participent au nombre final.,,,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""9""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""18""}]",C,"Un tétraèdre régulier présente 6 arêtes où chaque sommet est la rencontre de trois arêtes. Le total des arêtes plus les relations internes produit une valeur de 12, indiquant la somme compréhensible d'une trame limitée.",N'oubliez pas de compter toutes les connections sans oublier aucun sommet.,true
