module,category,difficulty,question,prompt,image_url,figure_data,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_spatial,Facile,Quel est le nombre total d'arêtes d'un octaèdre régulier ?,Imaginez un solide symétrique où chaque face est un triangle équilatéral.,,,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""14""}]",C,"Un octaèdre régulier est formé de 8 triangles équilatéraux, chacun ayant 3 arêtes, avec un total combiné de 12 arêtes interconnectées sans redondance, se croisant à travers chaque sommet.",Pensez à chaque face comme un triangle rouge.,true
psychotechnique,raisonnement_spatial,Facile,Combien de faces non triangulaires un tétraèdre régulier possède-t-il ?,Visualisez un tétraèdre avec des sommets rectangulaires.,,,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""1""},{""key"":""C"",""label"":""2""},{""key"":""D"",""label"":""3""}]",A,"Un tétraèdre est constitué de 4 faces triangulaires, toutes équilatérales. Aucune de ces faces n'est non triangulaire car la définition d'un tétraèdre repose uniquement sur des triangles.",Considérez seulement les arêtes triangulaires.,true
psychotechnique,raisonnement_spatial,Facile,Quelle est la vue de profil d'une pyramide à base carrée ?,Imaginez une pyramide observée depuis un côté.,,,"[{""key"":""A"",""label"":""Triangle""},{""key"":""B"",""label"":""Carré""},{""key"":""C"",""label"":""Rectangle""},{""key"":""D"",""label"":""Cercle""}]",A,La vue de profil d'une pyramide à base carrée montre toujours un triangle. Ce triangle est formé par la base de la pyramide et le sommet supérieur. Chaque flanc de la pyramide apparaît comme une ligne droite de haut en bas.,En observant une seule arête verticale.,true
psychotechnique,raisonnement_spatial,Facile,Quel est le nombre minimal de faces nécessaires pour former un solide fermé ?,Pensez à une configuration de faces formant un volume.,,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""6""}]",B,"Pour former le solide le plus simple, 4 triangles équilatéraux sont nécessaires pour créer un tétraèdre, ce qui est la forme la plus légère possible pour un volume fermé. La base est un triangle, entouré de 3 autres faces triangulaires.",Pensez au tétraèdre le plus allégé !,true
psychotechnique,raisonnement_spatial,Facile,"Si l'on coupe un parallélépipède uniformément en 8 parts, combien de faces chaque part possédera-t-elle ?",Considérons un parallélépipède découpé de manière stricte.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""10""}]",B,"Chaque part d'un cube découpé en blocs plus petits forme un cube et a donc 6 faces. En divisant un parallélépipède en 8, nous réalisons une redéfinition en mini-cubes, conservant le nombre de faces chaque mini-cube.",Considérez chaque fractionnement pour les mini-cubes.,true
psychotechnique,raisonnement_spatial,Facile,"Dans un cube, combien de faces sont adjacentes à une face donnée ?",Imaginez une face unique au sein du cube.,,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""5""}]",C,"Chaque face carrée d'un cube est adjacente à 4 autres faces. Cela est dû au positionnement à angle droit, où chaque face partage une arête avec quatre autres surfaces cubiques adjacentes.","Dans un cube, chaque arête attribue une connivence.",true
psychotechnique,raisonnement_spatial,Moyenne,Combien de cubes composent un cube 3x3x3 ?,Visualisez un grand cube divisé en mini-mesures égales.,,,"[{""key"":""A"",""label"":""9""},{""key"":""B"",""label"":""18""},{""key"":""C"",""label"":""27""},{""key"":""D"",""label"":""81""}]",C,"Un cube de 3x3x3 est constitué de 27 petits cubes unitaires. Chaque dimension du cube englobe 3 cubes, ce qui donne 3x3x3 = 27 après avoir compté chaque section unitaire et multipliant collectivement.",Multipliez le nombre par dimension !,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de petits cubes ont exactement 2 faces peintes dans un cube 3x3x3 ?,Couvrez un cube rouge complet avant de le subdiviser.,,,"[{""key"":""A"",""label"":""12""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""24""}]",A,"Dans un cube 3x3x3, il y a 12 petits cubes situés le long de ses arêtes, mais ne touchant pas les coins (chaque arête a 3 petits cubes, les coins ayant trois faces peintes). Ainsi, 12 ont 2 faces peintes.","Comptez les arêtes du cube, pas les coins.",true
psychotechnique,raisonnement_spatial,Moyenne,Combien de cubes sur un cube 3x3x3 ne sont pas peints ?,Découvrez un cube repeint et voyez l'intérieur non modifié.,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""27""}]",A,"Le petit cube central d'un cube 3x3x3 est le seul non peint puisqu'il est complet à l'intérieur. Étant complètement entouré par d'autres cubes, il échappe à l'application de peinture.",Imaginez l'intérieur : un noyau inaltéré !,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de sommets totalise un dodecaèdre ?,Visualisez un objet à douze faces soit un dodecaèdre régulier.,,,"[{""key"":""A"",""label"":""12""},{""key"":""B"",""label"":""20""},{""key"":""C"",""label"":""30""},{""key"":""D"",""label"":""32""}]",B,"Un dodecaèdre régulier possède 20 sommets, chacun étant le résultat de l'intersection de trois faces pentagonales. C'est un solide platonique exceptionnel parmi ses pairs.",Trois faces s'unissent : seulement 20 configurations.,true
psychotechnique,raisonnement_spatial,Moyenne,Quel est le patron correct pour former un prisme triangulaire ?,Choisissez parmi plusieurs modèles plats pour créer un prisme.,,,"[{""key"":""A"",""label"":""Deux triangles et trois rectangles""},{""key"":""B"",""label"":""Quatre carrés""},{""key"":""C"",""label"":""Deux cercles et un rectangle""},{""key"":""D"",""label"":""Deux pentagones et trois rectangles""}]",A,"Pour plier un prisme triangulaire, il faut deux triangles pour ses bases et trois rectangles pour ses faces latérales. Cela crée une structure où les rectangles enserrent entre elles les triangles.",Utilisez deux formes identiques pour les bases.,true
psychotechnique,raisonnement_spatial,Moyenne,Combien de faces sont tangentes simultanément à un seul sommet sur un tétraèdre régulier ?,Visualisez chaque sommet à l'intersection des faces.,,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""5""}]",B,"Sur un tétraèdre régulier, chaque sommet est commun à exactement 3 faces. C'est une propriété intrinsèque des solides où chaque point d'intersection renferme géométriquement 3 segments.","Aux intersections triangulaires, trois se rencontrent.",true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la vue de dessus d'une pyramide triangulaire?,Imaginez votre regard plongeant directement sur le sommet de la pyramide.,,,"[{""key"":""A"",""label"":""Triangle""},{""key"":""B"",""label"":""Carré""},{""key"":""C"",""label"":""Hexagone""},{""key"":""D"",""label"":""Pentagone""}]",A,"En regardant une pyramide triangulaire de dessus, nous voyons un triangle qui comprend sa base triangulaire. Sa structure convexe et symétrique produit cette apparence claire et concise.",Considérez la forme de base unique interposant.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si un cube 4x4x4 est peint, combien de petits cubes unitaires sont entièrement rouge ?",Pensez à un cube peint de façon intensive.,,,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""16""},{""key"":""D"",""label"":""24""}]",A,"Lorsque toutes les faces d'un cube sont peintes, aucun cube unitaire ne peut être rouge sur toutes ses faces car ils sont tous situés à l'intérieur. Seuls ceux touchant l'extérieur sont peints.",Le rouge ne couvre que l'extérieur !,true
psychotechnique,raisonnement_spatial,Moyenne,Quel tétraèdre a toutes ses arêtes inégalement dessinées ?,Regardez attentivement les longueurs diverses au long des arêtes.,,,"[{""key"":""A"",""label"":""Tétraèdre irrégulier""},{""key"":""B"",""label"":""Tétraèdre équilatéral""},{""key"":""C"",""label"":""Prisme triangulaire""},{""key"":""D"",""label"":""Tétraèdre orthogonal""}]",A,"Un tétraèdre irrégulier se compose de côtés dont les longueurs ne sont pas égales. Tandis que les autres types possèdent des symétries, ici chaque arête présente une disparité mesurable.",Inégalité par défaut.,true
psychotechnique,raisonnement_spatial,Moyenne,"Après avoir plié un triangle équilatéral, combien d'arêtes découle du triangle sectionné ?",Imaginez un pli en milieu sans fusion complèmentaire.,,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""5""}]",C,"Le pliage d'une partie d'un triangle équilatéral ne fusionne pas les plans en un. Le pliage interne ajoute une section au niveau des deux arêtes orientantes, apparaissant ensemble ici quatre arêtes.",Venez contempler les bordures visibles !,true
psychotechnique,raisonnement_spatial,Difficile,"Après avoir partiellement peint les deux axes d'un cube, combien de petits cubes sont touchés à deux faces ?",Se pencher sur un cube peint le long de seulement deux de ses axes.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""16""}]",C,Ce cube mesure une symétrie partielle car deux axes sont peints : douze cubes sont en contact direct à deux surfaces selon l'unique l'agencement croissant du schéma direct.,Accédez à la dynamique complexe d'orientations !,true
psychotechnique,raisonnement_spatial,Difficile,"Si un cube 4x4x4 est peint et ensuite découpé, combien de petits cubes ont une face peinte dedans ?",Envisagez un cube entièrement recouvert qui est divisé.,,,"[{""key"":""A"",""label"":""27""},{""key"":""B"",""label"":""36""},{""key"":""C"",""label"":""56""},{""key"":""D"",""label"":""24""}]",B,"Les petites parcelles englobent initialement qu'une face peinte, englobant une bande continue de trois cubes intérieurs. Sur chaque face, six cubes remplissent ce critère, répliqués pour 6 faces.",Familiarisez-vous avec chaque coup de peinture en façade.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de petits cubes au centre d'un cube 5x5x5 peint sont privés de peinture ?,Considérez un volumineux cube repeint et scindé de l'intérieur.,,,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""1""},{""key"":""C"",""label"":""27""},{""key"":""D"",""label"":""64""}]",C,"Dans le centre complet, un cube de cœurs incolores occupe 27 mini-cubes intacts. Seules les couches périphériques supportent la touche teintée, renfermant sa structure interne en sécurité.",N'ignorez pas le centre de votre évaluation.,true
psychotechnique,raisonnement_spatial,Difficile,Quelle est la projection axonométrique d'un prisme triangulaire ?,Entamez la consignation des trois dimensions de ce prisme.,,,"[{""key"":""A"",""label"":""Losange""},{""key"":""B"",""label"":""Rectangle""},{""key"":""C"",""label"":""Triangle""},{""key"":""D"",""label"":""Trapèze""}]",D,"Une projection axonométrique s'émule en trapèze d'un prisme triangulaire, car sa base parallèle distingue visuellement le format géométrique schématisé de ce plan.",Traversez les plans et apercevez le changement !,true
psychotechnique,raisonnement_spatial,Difficile,"Etant donné une base pentagonale comportant une voûte, combien totalise-t-elle de faces latérales ?",Vérifiez les aboutissements du sommet en angule géodésique.,,,"[{""key"":""A"",""label"":""5""},{""key"":""B"",""label"":""7""},{""key"":""C"",""label"":""10""},{""key"":""D"",""label"":""12""}]",A,Une base au pentagone sous-entend cinq faces de ceintures latérales redoublées. Ces faces constituent la progression ascendante d'une voûte monocorde vers l'apogée ultime chaque lien s'adaptant.,Jeu de formes par face incluse.,true
psychotechnique,raisonnement_spatial,Difficile,"Si un cube de 6x6x6 est sectionné par un plan parallèle à l'une de ses faces, combien de nouveaux solides se forment?",Insistez sur le découpage parallèle sur un axe choisi.,,,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""8""}]",A,"Un plan parallèle à l'une des faces divise le cube en deux solides égaux. Compte tenu de la parfaite symétrie centrale du cube, ces formes sont géométriquement identiques.","Pensez à un partage méthodique et cohérent, notant la stabilité.",true
psychotechnique,raisonnement_spatial,Difficile,"Après une coupe horizontale à travers chaque sommet d'un cube, combien de sections sont apparentes ?",Suivez une configuration de coupe précise.,,,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""12""}]",B,Chaque section visible correspond positionnement exact d'une face. Ces subdivisions altèrent complexe la superficie résultante en rectification continue à partir de son axe.,Evaluer un agrandissement d'éclatement planifié.,true
psychotechnique,raisonnement_spatial,Difficile,Quel est le nouvel extérieur en découpant horizontalement deux couches supérieures au-dessus d'un cube 6x6x6 ?,Cherchez une transposition orientée de surface.,,,"[{""key"":""A"",""label"":""Tétraèdre""},{""key"":""B"",""label"":""Parallélépipède""},{""key"":""C"",""label"":""Cube déséquilibré""},{""key"":""D"",""label"":""Prisme retouché""}]",B,"Ainsi transformé, trois des pairs les plus supérieurs sont préservés tandis que l'ensemble renferme un volume régulier, équivalant désormais à un parallélépipède formé des 4 niveaux inférieurs.",Reconsidérez la dualité des dimensions projetées.,true
psychotechnique,raisonnement_spatial,Difficile,Une boîte cubique 4x4x4 a été découpée en plans passant par les médianes des côtés. Combien de blocs obtient-on ?,En vous focalisant sur chaque coupe.,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""16""},{""key"":""C"",""label"":""32""},{""key"":""D"",""label"":""64""}]",B,"Chaque coupe médiane divise le cube pour produire de multiples portions symétriques, résultat de lieux ordonnés équilatéraux, menant à 16 secteurs uniformes.",Le principe des emplacements moitié symétrie est incontournable.,true
psychotechnique,raisonnement_spatial,Difficile,"Par une intersection biaisée, combien d'arêtes sont reconstituées sur la face d'une introversive ?",Concevez une approche destinée à intégrer tous les angles.,,,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""6""}]",A,"La conjonction astucieuse s'effectue à travers trois zonages avec transformation multiple des axes, en configurant ces tranches en une forme harmonieuse intérieurement tertiaire.",Disciplinel parameter se corrige dans les angles.,true
psychotechnique,raisonnement_spatial,Difficile,"En diagonalisant toutes les faces d'un hexaèdre, quelle serait sa solution géodésique ?",Prenez les coupes diagonales par face individuelle.,,,"[{""key"":""A"",""label"":""Kit pentagonal axiomatique""},{""key"":""B"",""label"":""Combiné bipyramidal plateaux""},{""key"":""C"",""label"":""Restructurée hexaèdre piriforme""},{""key"":""D"",""label"":""Triangulé redéploiement radial""}]",D,La répétition des coupes diagonales ajuste la masse en un ensemble de composants triangulaires réarrangeant chaque segment à la conformation ciselée convenable exposée en expansion radiale.,Chaque face devient complètement triangulaire.,true
psychotechnique,raisonnement_spatial,Difficile,"Si une pyramide heptagonale est sectionnée en lignes droites, combien de figures intactes persistent ?",Manipulez chaque fragmentation pour enregistrer.,,,"[{""key"":""A"",""label"":""7""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""9""},{""key"":""D"",""label"":""14""}]",A,"Huit faces équivalent initialement à des ligneurs alignés qui arrangeraient une multi-intégrité de la section géophysique. Elles s'accumulent distinctement, contrebalancées symétriquement dans chaque assise projetée.",Distinguez chaque lien complémentaire interprété.,true
psychotechnique,raisonnement_spatial,Difficile,"Sur un prisme hexagonal, combien d'arêtes coïncident étroitement le long de ses flancs ?",Projetreriez-vous chaque extrémité jointure.,,,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""9""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""18""}]",B,Chacune des lignes prolonge la manifestation duale d'une facette intermédiaire. Leur symétrie excessive stipule une progression rigoureuse dans leur occupation invariable des trois surfaces latéralisées.,Additionnez toutes les tangentes équilatérales.,true
psychotechnique,raisonnement_spatial,Difficile,Interposez une coupe transversale sur un octaèdre et combien de profils se développent effectivement ?,Tolérez une immersion axiale.,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""5""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""7""}]",C,"Jouxtant formations singulières, chaque axe, lorsqu'il est segmenté, s'interconnecte pour compléter l'enceinte catalytique des arêtes des six côtés emblématiques transversaux.",Un réseau radiant déployé perpendiculairement est distinct.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de faces hexagonales figureraient sur un prisme fendu ?,Imaginez vraiment un segment intégrant une application serrée.,,,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""3""},{""key"":""D"",""label"":""4""}]",A,"Toute face hexagonale, agrégée à une projection en expansion planétaire, expérimente sa résolution totalisée par un fermage cohérent. Chaque pochette individuelle suit une cohésion granulaire sur cette interposition exagérée.",Procédez avec la définition intégrale hexagonale.,true
psychotechnique,raisonnement_spatial,Difficile,Quel est le total majeur de vues potentielles de prisme à bases triangulaires ?,Regardez sous une multitude d'angles possibles.,,,"[{""key"":""A"",""label"":""5""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""10""}]",B,Chaque prisme triangulaire introduit distinctement six variantes d'aspects homogènes influenceurs. Ces postes imbriquées coulissent complémentaires se démontrant échiqueté complètes.,Considérez chaque base en combinaison des flancs.,true
