module,category,difficulty,question,prompt,image_url,figure_data,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_spatial,Difficile,Quelle figure obtient-on en coupant un carré ABCD sur ses deux diagonales ?,"Un carré est coupé sur ses diagonales, formant plusieurs triangles.",,,"[{""key"":""A"",""label"":""Quatre triangles rectangles""},{""key"":""B"",""label"":""Quatre triangles équilatéraux""},{""key"":""C"",""label"":""Deux triangles rectangules""},{""key"":""D"",""label"":""Huit triangles isocèles""}]",A,"Couper un carré selon ses diagonales produit précisément quatre triangles rectangles isocèles identiques. Chaque diagonale crée deux triangles, et ces triangles forment des angles droits avec la base du carré. Trois des côtés de ces triangles sont congrus, formant un agencement caractéristique.",Visualisez les sections créées sur chaque quart du carré original.,true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la vue de profil d'un cône placé sur sa base ?,Considérez un cône avec sa base sur une surface plane.,,,"[{""key"":""A"",""label"":""Un cercle""},{""key"":""B"",""label"":""Un rectangle""},{""key"":""C"",""label"":""Un triangle""},{""key"":""D"",""label"":""Un trapèze""}]",C,"La vue de profil d'un cône posé sur sa base est un triangle, puisqu'on voit la hauteur du cône et la courbe s'étendant des deux côtés donnant cette perspective triangulaire. Il est fondamental de différencier les vues en tenant compte de la projection des éléments.",L'apex du cône est visible en haut du triangle.,true
psychotechnique,raisonnement_spatial,Moyenne,"Lequel de ces patrons formera un cube une fois plié, mais pas un parallélépipède ?",Considérez les figures plates listées.,,,"[{""key"":""A"",""label"":""Patron en L""},{""key"":""B"",""label"":""Patron croix latine""},{""key"":""C"",""label"":""Patron de deux rangées de trois""},{""key"":""D"",""label"":""Patron de quatre en ligne et deux sur le côté""}]",B,"Le patron en croix latine est un assemblage typique pour former un cube, car chaque face se replie correctement au niveau des arêtes adjacentes pour compléter le cube. D'autres combinaisons comme une ligne droite de carrés ne peuvent se refermer complètement.",Cherchez la symétrie dans le placement autour du centre du patron.,true
psychotechnique,raisonnement_spatial,Facile,Combien de sommets a un cube ordinaire ?,,,,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""12""}]",C,"Un cube possède 8 sommets. Chaque coin du cube constitue un sommet, et il y en a deux à chaque extrémité d'une arête courbe à la rencontre de trois faces. Assurez-vous de ne pas confondre les arêtes avec les sommets lors du comptage.",Visualisez chaque point de rencontre venant de chaque extrémité d'une arête.,true
psychotechnique,raisonnement_spatial,Difficile,Combien de faces auront 1 face peinte et 1 face partiellement peinte dans un cube 4×4×4 peint ?,Un cube est intégralement peint puis découpé.,,,"[{""key"":""A"",""label"":""24""},{""key"":""B"",""label"":""32""},{""key"":""C"",""label"":""36""},{""key"":""D"",""label"":""48""}]",B,"Dans un cube 4x4x4 coupé en unités, chaque petite unité sur une arête extérieure a 1 face peinte complètement et une partie de ses autres faces visibles mais non complètement peintes. Élargissez votre pensée en visualisant l'imbrication des arêtes.",,true
psychotechnique,raisonnement_spatial,Facile,Combien d'arêtes a un prisme carré ?,,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""10""},{""key"":""C"",""label"":""12""},{""key"":""D"",""label"":""14""}]",C,"Un prisme carré a un total de 12 arêtes, car chaque base carrée possède 4 arêtes et chaque arête latérale reliant les bases en compte 4 supplémentaires. La nature répétée d'un prisme rend cette structure uniforme. Rappelez-vous : l'ajout d'une troisième dimension augmente le nombre en associant deux figures de base.","Chaque base a la même structure, donc même nombre d'arêtes.",true
psychotechnique,raisonnement_spatial,Facile,"Lequel de ces patrons forme un cube deux en haut, un en bas en pliant ?",Les patrons suivants sont à considérer.,,"{""type"":""cube_net"",""layout"":""Z"",""faces"":{""top"":""✚"",""bottom"":""★"",""left"":""○"",""right"":""▲"",""front"":""■"",""back"":""◆""}}","[{""key"":""A"",""label"":""Cube E""},{""key"":""B"",""label"":""Cube F""},{""key"":""C"",""label"":""Cube G""},{""key"":""D"",""label"":""Cube H""}]",A,"En pliant le patron en forme de Z, la face ✚ devient le dessus, avec la face ■ en avant et la face ▲ à droite. Les autres options affichent des incohérences dans l'ordre ou la position relative des arêtes. Assurez-vous de visualiser les symétries impliquées dans le pliage.",Identifiez les faces qui se réunissent le long des arêtes centrales.,true
psychotechnique,raisonnement_spatial,Moyenne,"Si je plie un rectangle sur sa diagonale, quelle figure obtient-on ?",Un rectangle est plié de manière à superposer deux côtés adjacents sur la même ligne.,,,"[{""key"":""A"",""label"":""Triangle rectangle isocèle""},{""key"":""B"",""label"":""Triangle équilatéral""},{""key"":""C"",""label"":""Parallélogramme""},{""key"":""D"",""label"":""Pentagone""}]",A,Plier un rectangle le long de sa diagonale résulte en deux triangles rectangles isocèles superposés. Le rectangle est divisé en deux parties égales qui prennent une forme triangulaire de même taille. Le pliage sur la diagonale est une coupure caractéristique dans des solides similaires.,Chaque diagonale coupe le rectangle symétriquement.,true
psychotechnique,raisonnement_spatial,Difficile,"Dans un cube de 4×4×4, combien de cubes ne sont jamais peints ?",Considérez un cube 4×4×4 peint sur toutes les faces extérieures.,,,"[{""key"":""A"",""label"":""8""},{""key"":""B"",""label"":""16""},{""key"":""C"",""label"":""27""},{""key"":""D"",""label"":""64""}]",B,Un cube 4×4×4 totalise 64 unités mais les cubes au centre d'un cube 2×2×2 cherché pour les cubes non peints au centre. Cela représente 16 cubes pas touchés par la peinture extérieure. Le démembrement intérieur sert à visualiser la séparation des faces.,"Considérez seulement les cubes centraux, loin des bords peints.",true
psychotechnique,raisonnement_spatial,Moyenne,Quelle est la vue de face d'un prisme triangulaire ?,Un prisme triangulaire est posé de manière à montrer un bout de sa base sur un plateau.,,,"[{""key"":""A"",""label"":""Un triangle""},{""key"":""B"",""label"":""Un rectangle""},{""key"":""C"",""label"":""Un trapèze""},{""key"":""D"",""label"":""Une étoile""}]",A,Un prisme triangulaire avec la base positionnée horizontalement montre son triangle comme face de vue immédiate. Les côtés latéraux sont parallèles et horizontaux par disposition typique. Assurez-vous d'interpréter correctement le positionnement exact des bases opposées via la perspective.,Seules les bases montrées donnent la perspective tri-dimensionnelle.,true
psychotechnique,raisonnement_spatial,Facile,Comment s'appelle l'ombre projetée par une sphère ?,,,,"[{""key"":""A"",""label"":""Cercle""},{""key"":""B"",""label"":""Ovale""},{""key"":""C"",""label"":""Ellipse""},{""key"":""D"",""label"":""Rectangle""}]",A,"En utilisant une source lumineuse précisément directe, l'ombre d'une sphère est toujours projetée comme un cercle parfait via son intersection radiale. Ces conditions, indépendamment de l'orientation, génèrent cette forme géométrique uniforme. Soyez prudent pour ne pas envisager de visions exagérées.",Une sphère uniforme propre et symétrique partage la lumière également.,true
