module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Ciseau, Mortier, Burin, Pilon","{""Ciseau"",""Mortier"",""Burin"",""Pilon""}",Mortier,"Dans cet ensemble, « mortier » reçoit les ingrédients, tandis que les autres outils tranchent.",Cherchez un outil qui ne coupe pas.,true
psychotechnique,logique_verbale,Moyenne,"Complète la phrase : ""Avec une ___ précision, il a élaboré son plan.""",,"{""Vaste"",""Grande"",""Approximation"",""Rude""}",Grande,"« Grande précision » signale méticulosité. « Vaste », qui indique le volume, inappropriate à la description. « Approximation » suggère une précision médiocre, et « Rude » indique dureté.",Cherchez un exemple de soin.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot « pièce » signifie : ""Nous avons visité une pièce secrète dans le château.""",,"{""Salle"",""Monnaie"",""Fragment"",""Composition""}",Salle,"Dans un château, une « pièce » fait référence à une salle, une chambre ou un espace intérieur. « Monnaie » ou « Fragment » ne collent pas au contexte spatial particulier.",Pensez à une partie d'un bâtiment.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « sibyllin » ?,,"{""Mystérieux"",""Claire"",""Évidente"",""Réaliste""}",Mystérieux,"« Sibyllin » signifie mystérieux, obscure, difficile à comprendre. « Claire » et « Évidente » sont les antonymes, tandis que « Réaliste » relève du pragmatisme.",Pensez à quelque chose de difficile à comprendre.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « prolixe » ?,,"{""Succinct"",""Long"",""Rêveur"",""Bavard""}",Succinct,"« Prolixe » signifie détaillé dans son discours, alors que « succinct » indique la brièveté. « Long » et « bavard » renforcent la prolixité, et « rêveur » ne concerne pas la parole.",Cherchez la concision.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Chirurgien est à scalpel comme architecte est à ___,,"{""Scie"",""Plan"",""Béton"",""Grue""}",Plan,"Au métier de chirurgien appartient le scalpel, tout comme architecte contrôle le plan. « Scie » est un outil manuel, « béton » un matériau, et « grue » votre machine.",Pensez à un support de conception.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Cardiologue, Neurologue, Juriste, Chirurgien","{""Cardiologue"",""Neurologue"",""Juriste"",""Chirurgien""}",Juriste,"« Juriste » se rapporte au domaine juridique, tandis que les autres spécialisent en médecine.",Cherchez un expert non médical.,true
psychotechnique,logique_verbale,Difficile,"Complète la phrase : ""Il a dû admettre sa faute, bien qu'il en soit profondément ___""",,"{""Réticent"",""Contrit"",""Indifférent"",""Joyeux""}",Contrit,Avouer sa faute implique un terrain émotionnel comme être « contrit ». « Réticent » marque plutôt une réserve initiale. « Indifférent » et « joyeux » ne sont pas lui.,Pensez au regret sincère.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « altérer » signifie : ""Le soleil peut altérer les couleurs des tissus.""",,"{""Changer"",""Conserver"",""Confirmer"",""Nettoyer""}",Changer,"« Altérer » ici veut dire modifier progressivement, affecter l'apparence originelle. « Conserver » préserve l'état, « confirmer » rentre une affirmation, et « nettoyer » l'efface.",Pensez à une dégradation.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « dichotomie » ?,,"{""Unité"",""Séparation"",""Discorde"",""Divorce""}",Unité,"La « dichotomie » est une division binaire opposée à l'« unité » qui marque l'unification. « Séparation », « Discorde » et « Divorce » sont orientées vers une fracture.",Recherchez plutôt l'harmonie.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Juge est à tribunal comme professeur est à ___,,"{""École"",""Bibliothèque"",""Salle de sport"",""Salon""}",École,"Le juge travaille dans un tribunal, tout comme le professeur fonctionne dans une école. Les autres lieux n'atteignent pas majoritairement l'éducation.",Considérez où un enseignant offre enseignement.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Arbitre, Avocat, Acteur, Procureur","{""Arbitre"",""Avocat"",""Acteur"",""Procureur""}",Acteur,"Les termes « Arbitre », « Avocat » et « Procureur » pratiquent leurs rôles au sein d'un cadre juridique. Cependant, « Acteur » réside dans le monde du spectacle.",Une seule profession est divertissante.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « prolifique » ?,,"{""Stérile"",""Productif"",""Économe"",""Ressourcé""}",Productif,"Un « prolifique » présente une grande productivité, un semblable à « productif ». « Stérile » renvoie à absence de résultat. « Économe » et « ressourcé » parlent de conservation mais pas de foisonnement.",Pensez à la production abondante.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « néophyte » ?,,"{""Expert"",""Débutant"",""Profane"",""Amateur""}",Expert,"Un « néophyte » est novice par rapport à un « expert », qui possède une maîtrise. « Débutant », « Profane », et « Amateur » rappellent l'inexpérience.",Sondez en direction de l'expérience.,true
