module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot « pièce » signifie ?",Il a donné une pièce au musicien.,"{""Monnaie"",""Salle"",""Morceau"",""Spectacle""}",Monnaie,"Dans ce contexte, « pièce » signifie une petite somme d'argent, puisqu'il est courant de donner une pièce de monnaie comme pourboire. « Salle », « morceau » et « spectacle » ne conviennent pas ici, car aucun n'implique de transaction monétaire.",Pense à une forme de paiement.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Professeur est à école comme docteur est à ___,,"{""Hôpital"",""Élève"",""Chirurgie"",""Infirmier""}",Hôpital,"Le professeur travaille dans une école, tout comme le docteur travaille dans un hôpital. « Élève » est à l'école ce que « patient » est à l'hôpital, mais ne correspond pas à l'analogie directe. « Chirurgie » et « infirmier » sont des aspects du travail hospitalier, pas le lieu général.",Considérez le lieu équivalent du travail.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Pigeon, Aigle, Hélicoptère, Albatross","{""Pigeon"",""Aigle"",""Hélicoptère"",""Albatross""}",Hélicoptère,"L'« hélicoptère » est l'intrus car c'est un véhicule aérien construit, tandis que le pigeon, l'aigle et l'albatros sont des oiseaux, donc des êtres vivants. Leur mode de vol est naturel, contrairement à celui de l'hélicoptère qui repose sur des mécanismes technologiques.",Pense à ce qui n'est pas vivant.,true
psychotechnique,logique_verbale,Moyenne,"Complète la phrase : « Même confiant, avant un entretien, il est important de ___. »",,"{""Préparer"",""Négliger"",""Cacher"",""Ignorer""}",Préparer,"« Préparer » est essentiel car la préparation est souvent la clé du succès, même lorsque l'on est confiant. « Négliger », « cacher » et « ignorer » impliquent une absence de préparation, ce qui est déconseillé dans un contexte professionnel.",Cherche une action positive à prendre.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « optimiste » ?,,"{""Pessimiste"",""Joyeux"",""Confident"",""Enthousiaste""}",Pessimiste,"« Pessimiste » est l'antonyme d'« optimiste » car il signifie s'attendre au pire résultat possible, alors qu'optimiste s'attend au meilleur. « Joyeux », « confident » et « enthousiaste » évoquent des états positifs qui sont compatibles avec l'optimisme.",Considérez le contraire d'attendre le meilleur.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « cohérent » ?,,"{""Logique"",""Confus"",""Désordonné"",""Inconsistant""}",Logique,"« Logique » est synonyme de « cohérent » car les deux décrivent quelque chose qui est bien organisé et raisonnable. « Confus », « désordonné » et « inconsistant » décrivent des états ou des processus qui manquent de structure et de clarté.",Pense à une organisation ou à un raisonnement bien structuré.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot « carton » signifie ?",Il a rempli un carton de vêtements pour le déménagement.,"{""Boîte"",""Papier"",""Annonce"",""Outil""}",Boîte,"Dans cette phrase, « carton » correspond à « boîte », un conteneur pour transporter des objets. « Papier », « annonce » et « outil » n'ont pas leur place ici car ils ne se réfèrent pas à ce type de contenant.",Pense à un contenant pour transporter.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Soleil est à jour ce que lune est à ___,,"{""Nuit"",""Eclipse"",""Étoile"",""Planète""}",Nuit,"Le soleil est visible durant le jour de la même manière que la lune l'est pendant la nuit. « Éclipse » est un événement rare, « étoile » et « planète » ne se rapportent pas directement à la division jour/nuit.",Pense à ce qui éclaire le temps opposé au jour.,true
psychotechnique,logique_verbale,Moyenne,lequel de ces mots est l'intrus ?,"Emeraude, Rubis, Saphir, Argent","{""Emeraude"",""Rubis"",""Saphir"",""Argent""}",Argent,"« Argent » est l'intrus car c'est un métal, alors que l'émeraude, le rubis et le saphir sont des pierres précieuses. Les trois pierres sont des gemmes utilisées pour leur beauté et leur rareté, contrairement aux métaux.",Cherche une distinction entre pierres et métaux.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « visible » ?,,"{""Invisible"",""Clair"",""Évident"",""Visible""}",Invisible,"« Invisible » est l'antonyme de « visible » car cela décrit quelque chose qui ne peut être vu. « Clair », « évident » et « visible » sont tous relatifs au fait d'être aperçu, perceptible ou manifeste.",Cherche l'opposé de ce qui peut être vu.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot « pièce » signifie ?",Il a écrit une pièce de théâtre en trois actes.,"{""Ouvrage"",""Place"",""Fragment"",""Musique""}",Ouvrage,"Ici, « pièce » signifie « ouvrage », faisant référence à une œuvre littéraire ou artistique. « Place », « fragment », et « musique » sont impropres au contexte de création artistique guidée par un script et un scénario.",Pense à une œuvre entière.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « pléthorique » ?,,"{""Indigent"",""Foisonnant"",""Abondant"",""Profusion""}",Indigent,"« Pléthorique » signifie en grande quantité, alors que « indigent » caractérise le manque ou la pauvreté extrême, y compris en termes de ressources. « Foisonnant », « abondant » et « profusion » partagent la connotation de l'opulence de quantité.",Pense à la rareté ou à l'insuffisance.,true
psychotechnique,logique_verbale,Difficile,Complète la phrase : « Le développement durable cherche à ___ les ressources pour l'avenir. »,,"{""Preserver"",""Dilapider"",""Déroger"",""Ignorer""}",Preserver,"« Preserver » est correct car le développement durable met l'important sur la conservation des ressources. « Dilapider » signifierait une exploitation irresponsable, tandis que « déroger » et « ignorer » sont inappropriés ici.",Cherche à protéger pour le long terme.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Sine die, Summa cum laude, Ipso facto, Carambar","{""Sine die"",""Summa cum laude"",""Ipso facto"",""Carambar""}",Carambar,"« Carambar » est l'intrus puisqu'il s'agit d'une marque de bonbons, alors que les autres sont des expressions latines souvent utilisées dans des contextes académiques ou juridiques.",Cherche un terme qui ne vient pas du latin.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « contrit » ?,,"{""Repentant"",""Comblé"",""Joyeux"",""Ignorant""}",Repentant,"« Repentant » est synonyme de « contrit » car les deux expriment un sentiment de regret et de remords. « Comblé », « joyeux », et « ignorant » ne partagent pas cette nuance de culpabilité ou d'auto-réprimande.",Pense à un sentiment de regret.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « altérer » signifie ?",Il ne faut pas altérer les résultats du concours.,"{""Modifier"",""Amplifier"",""Inverser"",""Conserver""}",Modifier,"« Altérer » dans ce contexte signifie « modifier », souvent vers le pire. « Amplifier » impliquerait une augmentation, « inverser » une permutation, et « conserver » un maintien de l'état, tous incorrects ici.","Pense à un simple changement, souvent négatif.",true
psychotechnique,logique_verbale,Difficile,"Complète la phrase : « Dans sa démarche, il a toujours été d'une franchise ___. »",,"{""Desarmante"",""Circonspecte"",""Sournoise"",""Hypocrite""}",Desarmante,« Désarmante » est choisi car elle reflète une franchise qui étonne par sa sincérité. « Circonspecte » impliquerait de la prudence. « Sournoise » et « hypocrite » contredisent l'idée de franchise.,Pense à une franchise étonnamment ouverte.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « prolixe » signifie ?",Son discours était prolixe mais peu informatif.,"{""Verbeux"",""Concis"",""Précis"",""Pertinent""}",Verbeux,"« Prolixe » signifie « verbeux », c’est-à-dire s'étalant en longueur sans apporter de contenu précieux. Ce qui est « concis », « précis », ou « pertinent » va droit au but et enrichit l'information, contrairement à un discours prolixe.",Pense à un discours qui s'éternise.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Péremptoire, Impératif, Contre-productif, Injonctif","{""Péremptoire"",""Impératif"",""Contre-productif"",""Injonctif""}",Contre-productif,"« Contre-productif » est l'intrus ; il signifie inefficace ou contraire à l'objectif, tandis que « péremptoire », « impératif » et « injonctif » renvoient tous trois à des formes d'autoritarisme et d'obligations.",Cherche ce qui ne renvoie pas à l'autorité.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « vendetta » ?,,"{""Revanche"",""Alliance"",""Amitié"",""Accord""}",Revanche,"« Revanche » est un synonyme de « vendetta » car cela implique une suite d'actes violents exercés en cœur suite à une injustice ou un différend. « Alliance », « amitié » et « accord » impliquent tous des relations coopératives et harmonieuses, l'inverse d'une vendetta.",Pense à un mot qui décrit la revanche personnelle.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Encre est à stylo ce que plomb est à ___,,"{""Mine"",""Papier"",""Livre"",""Bureau""}",Mine,"L'encre est contenue dans un stylo comme le plomb dans une mine de crayon. « Papier », « livre », et « bureau » ne sont pas des contenants directs ou associés de la mine de crayon dans le cadre de l'analogie proposée.",Cherche ce que le stylo et le crayon contiennent.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « irrémédiable » ?,,"{""Réparable"",""Définitif"",""Final"",""Incurable""}",Réparable,"« Irrémédiable » signifie qu’on ne peut pas changer. « Réparable » est son antonyme en ce sens qu'il dénote la possibilité de correction ou de restauration. « Définitif », « final » et « incurable » maintiennent tous une connotation d'impossible à changer.",Pense à la capacité de se corriger.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « solliciter » signifie ?",Il faut solliciter son aide pour réussir ce projet.,"{""Demander"",""Refuser"",""Diminuer"",""Ignorer""}",Demander,"Ici, « solliciter » signifie faire appel à quelqu'un pour obtenir quelque chose, donc « demander » est le choix approprié. « Refuser », « diminuer » et « ignorer » vont à l'encontre de l'action d'appeler à l'aide.",Pense à l'acte de s'adresser à quelqu'un pour obtenir quelque chose.,true
psychotechnique,logique_verbale,Difficile,Quelle est l'analogie suivante : Tisserand est à métier à tisser ce que potier est à ___,,"{""Tour"",""Argile"",""Vase"",""Four""}",Tour,"Un tisserand utilise un métier à tisser, tout comme un potier utilise un tour pour créer. « Argile », « vase », et « four » ne sont pas des outils directs utilisés de la même manière que le tour par un potier.",Pense à ce que chaque artisan utilise activement comme outil principal.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « exacerber » ?,,"{""Aggraver"",""Soulager"",""Modérer"",""Atténuer""}",Aggraver,"« Exacerber » et « aggraver » désignent tous deux rendre une situation plus intense ou plus sévère. « Soulager », « modérer » et « atténuer » désignent des actions qui diminuent ou apaisent, ce qui est contraire à l’action d’exacerber.",Cherche un mot décrivant l'intensification.,true
