module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Facile,Quel est le synonyme de « facile » ?,,"{""Complexe"",""Simple"",""Compliqué"",""Lourd""}",Simple,"'Facile' désigne quelque chose qui ne nécessite pas beaucoup d'efforts ou de complications, ce qui est aussi le cas de 'simple'. A l'opposé, 'complexe' et 'compliqué' impliquent plus de difficultés que de facilité. 'Lourd' se concentre sur le poids, pas sur la simplicité.",Cherchez un mot indiquant l'absence de difficulté.,true
psychotechnique,logique_verbale,Facile,Quel est l'antonyme de « sourire » ?,,"{""Pleurer"",""Rire"",""Grimacer"",""Chantonner""}",Pleurer,"'Sourire' exprime une émotion positive, souvent de joie, donc son antonyme est 'pleurer', qui exprime une tristesse. 'Rire' est encore une expression de joie semblable. 'Grimacer' ne correspond pas, bien qu'il puisse montrer du mécontentement mais reste une expression faciale. 'Chantonner' évoque une autre activité mais pas l'opposé de 'sourire'.",Considérez les expressions de tristesse opposées à la joie.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « imprécis » ?,,"{""Vague"",""Exact"",""Net"",""Précisé""}",Vague,"'Imprécis' indique un manque de détail ou de clarté, ce qui se rapproche de 'vague' qui signifie aussi flou ou non distinct. 'Exact', 'net', et 'précisé' se rapportent à des éléments bien définis et clairs, qui ne sont pas des synonymes d'imprécis.",Cherchez un mot décrivant une idée floue.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Pinceau est à artiste comme marteau est à ___,,"{""Chanteur"",""Pianiste"",""Menuisier"",""Marin""}",Menuisier,"Un 'pinceau' est l'outil d'un 'artiste', de même un 'marteau' est un instrument essentiel pour un 'menuisier'. 'Chanteur', 'pianiste', et 'marin' n'utilisent pas de marteau dans leur profession spécifique. Ainsi, la relation outil-profession est éclairée ici.",Réfléchissez aux outils utilisés dans différentes professions.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Hiver, Été, Soleil, Automne","{""Hiver"",""Été"",""Soleil"",""Automne""}",Soleil,"'Hiver', 'été', et 'automne' sont toutes des saisons, tandis que 'soleil' est un astre impliqué dans toutes les saisons mais n'en constitue pas une en elle-même, ce qui en fait l'intrus du groupe.",Identifiez le terme qui n’est pas une saison.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « respectueux » ?,,"{""Poli"",""Grossier"",""Attentionné"",""Humble""}",Grossier,"'Respectueux' se réfère à quelqu'un qui montre du respect et de la considération, dont l'antonyme est 'grossier', un mot décrivant quelqu’un avec des manières irrespectueuses. 'Poli', 'attentionné', et 'humble' soulignent toutes des formes de respect ou de soins envers les autres.",Cherchez un terme qui décrit un manque de respect.,true
psychotechnique,logique_verbale,Moyenne,Quelle est l'analogie correcte ? Soif est à boire comme faim est à ___,,"{""Marcher"",""Manger"",""Parler"",""Dormir""}",Manger,"La 'soif' incite à 'boire', tandis que la 'faim' amène logiquement à 'manger'. 'Marcher', 'parler', et 'dormir' sont des activités qui ne résolvent ni soif ni faim. Cette relation en est une de condition et d'action pour apaiser un besoin.",Considérez les actions nécessaires pour satisfaire des besoins.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot « clair » signifie : « Sa réponse était claire et concise. »",,"{""Brillant"",""Visible"",""Limpide"",""Rumoreuse""}",Limpide,"Dans ce contexte, 'clair' signifie 'facile à comprendre', ce que 'limpide' synonyme de transparence et de clarté reflète bien. 'Brillant' évoque de l'éclat ou de l'intellect, 'visible' est lié à la perception visuelle, et 'rumoreuse' est un néologisme inapproprié ici.",Optez pour ce qui indique ici de la compréhension évidente.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « fervent » ?,,"{""Apatique"",""Ardent"",""Lukewarm"",""Modéré""}",Ardent,"Un fervent partisan est 'ardent' dans sa passion ou son engagement. 'Apatique' signifie manquer de passion, et 'lukewarm' en anglicisme voudrait dire tiède, 'modéré' – tempéré – contraste avec une ferveur ardente.",Pensez à une grande intensité d'émotion ou de croyance.,true
psychotechnique,logique_verbale,Moyenne,"Complète la phrase : « Pour clore le débat, le maire a ___ les questions restantes. »",,"{""Ignorer"",""Aborder"",""Exacerber"",""Inventer""}",Aborder,"Ici, 'aborder' signifie discuter ou s'occuper des questions, ce qui est nécessaire pour conclure le débat. 'Ignorer' n'aiderait pas à clore un débat, 'exacerber' signifierait aggraver, et 'inventer' serait créer des éléments non existants.",Pensez à une action de finalisation adéquate.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « moderne » ?,,"{""Ancien"",""Récent"",""Présent"",""Émergent""}",Ancien,"'Moderne' fait référence à une chose contemporaine ou nouvelle, tandis que 'ancien' désigne quelque chose de vieux. 'Récent' et 'émergent' sont similaires à 'moderne', alors que 'présent' ne décrit pas l'opposé.",Considérez un temps passé comparé à l'actuel.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Docteur est à maladie comme avocat est à ___,,"{""Juste"",""Jour"",""Lois"",""Juge""}",Lois,"Un 'docteur' traite les 'maladies', de la même manière, un 'avocat' pratique inomément lié aux 'lois'. 'Juste' et 'juge' ont des associations judiciaires, mais ne reflètent pas l'analogie outil-sujet.",Pensez aux professions et à leur cœur de discipline.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « perplexe » ?,,"{""Confus"",""Éclairé"",""Certain"",""Déterminé""}",Confus,"Une personne 'perplexe' est incertaine ou confuse, donc 'confus' est le synonyme approprié. 'Éclairé', 'certain', et 'déterminé' procurent des sens ne correspondant pas à la perplexité.",Choisissez un terme qui reflète un état de confusion.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Arbre, Buisson, Gazon, Roche","{""Arbre"",""Buisson"",""Gazon"",""Roche""}",Roche,"Les 'arbres', 'buissons', et 'gazon' sont des formes de végétation, tandis que 'roche' appartient au monde minéral. Ce qui distingue 'roche' reste sa classification distincte par rapport aux formes de vie végétale.",Référez-vous à l'appartenance à la nature végétale.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « discret » ?,,"{""Bruyant"",""Sobre"",""Évident"",""Franc""}",Sobre,"'Discret' décrit une qualité de réserve et retenue, tout comme 'sobre' peut signifier modéré et non ostentatoire. 'Bruyant' et 'évident' sont à l'opposé d'une nature discrète, et 'franc' implique davantage de franchise.",Cherchez une qualité de simplicité et de modestie.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « àïeul » signifie : « Victor a écouté les récits de son aïeul toute la journée. »",,"{""Enfant"",""Ami"",""Ancêtre"",""Oncle""}",Ancêtre,"Le terme 'aïeul' signifie un ancêtre ou un grand-parent, quelqu’un d’une génération plus vieille. Ce choix s’aligne avec l’idée de récits du passé partagés par les anciens. 'Enfant', 'ami', et 'oncle' n’impliquent pas d’ascendance directe et ancienne.",Considérez l’idée d’histoires racontées à travers des générations.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Chanteur est à chant comme sculpteur est à ___,,"{""Chœur"",""Outils"",""Oeuvre"",""Marteau""}",Oeuvre,"Un 'chanteur' réalise une performance de 'chant', tout comme un 'sculpteur' produit une 'œuvre'. Le 'marteau' serait un outil sûrement, mais n’exprime pas le produit de création propre de l’analogie. 'Chœur' et 'outils' ne se réfèrent pas directement aux créations artistiques.",Pensez à la finalité des efforts artistiques.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Enclave, Cité, Agora, Province","{""Enclave"",""Cité"",""Agora"",""Province""}",Agora,"Une 'agora' est un espace public dans la Grèce antique, contrairement à 'enclave', 'cité', et 'province' qui désignent des entités territoriales ou administratives modernes.",Pensez à la différence entre espace public ancien et moderne.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « alentir » ?,,"{""Animer"",""Accélérer"",""Ralentir"",""Retenir""}",Accélérer,"'Alentir' est un terme vieilli ou moins commun pour 'ralentir', l'opposé serait donc 'accélérer'. 'Animer' fait référence à donner vie, 'ralentir' est redondant ici, et 'retenir' implique une pause ou un blocage.",Cherchez un terme pour augmenter la vitesse.,true
psychotechnique,logique_verbale,Difficile,Complète la phrase : « L'entreprise a ___ sa production pour répondre à la demande croissante. »,,"{""Limitée"",""Optimisé"",""Multiplié"",""Diminuer""}",Multiplié,"Avec la demande croissante, l'entreprise doit « multiplier » sa production pour y répondre. 'Limitée' et 'diminuer' suggèrent une réduction, opposée à un besoin de croissance. 'Optimisé' suggère une amélioration d’efficacité, mais pas nécessairement une augmentation.",Considérez l'effet d'une demande croissante sur l'offre.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « aiguiser » signifie : « L'entraîneur a aiguisé les compétences de son équipe. »",,"{""Apathie"",""Affuter"",""Dull"",""Adoucir""}",Affuter,"'Aiguiser' dans ce contexte signifie peaufiner ou rendre plus efficace, tout comme 'affûter' un couteau. 'Apathie' est un manque d'intérêt, 'dull' en anglicisme signifierait émousser, et 'adoucir' fait référence à la souplesse, pas à l'acuité.",Considérez le renforcement des capacités.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « succinct » ?,,"{""Verbeux"",""Bavard"",""Concis"",""Long""}",Concis,'Succinct' et 'concis' signifient transmettre l'essentiel en peu de mots. 'Verbeux' et 'bavard' impliquent de longues explications. 'Long' se réfère à l'étendue et n’est pas synonyme d’efficacité langagière.,Cherchez la brièveté précise dans l’expression.,true
psychotechnique,logique_verbale,Difficile,"Complète la phrase : « Après mûre réflexion, elle a finalement ___ sa décision. »",,"{""Maintenu"",""Repensé"",""Ajourné"",""Révélée""}",Révélée,"À l'issue d'une réflexion approfondie, elle a 'révélé' sa décision. 'Maintenu' pourrait signifier qu’elle conserve sa résolution, 'repensé' ne clôt pas une décision, et 'ajourné' retarde l’action.",Pensez à l'importance de l’aboutissement d’une décision.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « insolite » ?,,"{""Banal"",""Étrange"",""Exotique"",""Spectaculaire""}",Banal,"'Insolite' indique du non-conventionnel, rarement vu, tandis que 'banal' est tout ce qui est ordinaire et commun. 'Étrange', 'exotique', et 'spectaculaire' renforcent l’idée de singularité et détonation.",Considérez ce qui est ordinaire et largement accepté.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « épurer » signifie : « Pour plaire au jury, elle a épuré son discours. »",,"{""Complexifier"",""Allourdir"",""Simplifier"",""Prolonger""}",Simplifier,"'Épurer' un discours signifie ici le simplifier, le rendre plus clair et direct pour qu’il soit accessible et agréable à écouter. 'Complexifier' et 'prolonger' rendent un texte plus dense plutôt que fluide.",Cherchez le mot reflétant une action de réduction.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Bannir, Acquitter, Exiler, Prohiber","{""Bannir"",""Acquitter"",""Exiler"",""Prohiber""}",Acquitter,"Alors que 'bannir', 'exiler', et 'prohiber' indiquent une certaine forme d’exclusion ou d’interdiction, 'acquitter' se rapporte à l’absoudre d’accusations. Ainsi, 'acquitter' étant juridique et libérateur, il diffère des autres.",Trouvez le terme en désaccord avec la notion d'interdiction.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « futile » ?,,"{""Efficace"",""Essentiel"",""Derisoire"",""Imposable""}",Derisoire,"'Futile' suggère sans importance réelle, ce que 'dérisoire' partage en décrivant ce qui est insignifiant. Les 'efficace', 'essentiel' et 'imposable' insistent sur des performances ou nécessités valables.",Concentrez-vous sur l’idée d’insignifiance.,true
