module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « diligent » ?,,"{""Appliqué"",""Négligent"",""Paresseux"",""Lent""}",Appliqué,"« Appliqué » est synonyme de « diligent », car les deux indiquent une attention et un effort soutenu dans l'exécution d'une tâche. « Négligent » et « paresseux » sont des antonymes, indiquant un manque d'attention ou d'effort. « Lent » réfère à une vitesse et non à une assiduité.",Cherchez un mot qui indique soin et zèle.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Hôpital, Clinique, Tribunal, Dispensaire","{""Hôpital"",""Clinique"",""Tribunal"",""Dispensaire""}",Tribunal,"Le « tribunal » est une institution judiciaire, alors que les autres (« hôpital », « clinique », « dispensaire ») sont des établissements de santé. Ils offrent tous des soins médicaux contrairement au tribunal.",Un des lieux n'est pas lié à la santé.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Encre est au stylo comme essence est à ___,,"{""Voiture"",""Stylo"",""Encre"",""Papier""}",Voiture,"L'encre est le carburant du stylo, tandis que l'essence est le carburant de la voiture. « Stylo » et « papier » ne nécessitent pas d'essence, tandis que l’encre ne s’associe pas à une voiture.",Pensez au carburant nécessaire pour faire fonctionner la machine.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Violet, Rouge, Diagonal, Bleu","{""Violet"",""Rouge"",""Diagonal"",""Bleu""}",Diagonal,"« Diagonal » est une direction ou une position, alors que « violet », « rouge » et « bleu » sont des couleurs. Les couleurs sont une propriété visuelle, sans rapport avec la direction.",Trois mots décrivent une propriété de la lumière.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « robuste » ?,,"{""Fragile"",""Fort"",""Solide"",""Stable""}",Fragile,"« Fragile » est l'antonyme de « robuste », qui signifie résistant et durable. « Fort », « solide » et « stable » sont des synonymes de « robuste » en indiquant la force et la stabilité.",Cherchez un mot qui indiquerait une faiblesse.,true
psychotechnique,logique_verbale,Moyenne,"Complète la phrase : ""Bien qu'il fût malade, il ___ à toutes ses obligations.""",,"{""Souscrit"",""Subit"",""Veilla"",""Répondit""}",Répondit,"« Répondit » est approprié ici car il indique qu'il a satisfait à toutes ses obligations malgré sa maladie. « Souscrit », « subit » et « veilla » peuvent décrire des comportements similaires, mais ne correspondent pas sémantiquement au contexte des obligations.",Cherchez une action proactive envers des engagements.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « précaution » ?,,"{""Prévoyance"",""Insouciance"",""Hasard"",""Imprudence""}",Prévoyance,"« Prévoyance » est synonyme de « précaution », car les deux désignent une action prudente pour éviter les problèmes futurs. « Insouciance » et « imprudence » sont des antonymes, indiquant un manque de prise en compte des risques. « Hasard » est l'opposé d'une action planifiée.",Cherchez un mot qui exprime une protection proactive.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Médicament, Traitement, Maladie, Sérum","{""Médicament"",""Traitement"",""Maladie"",""Sérum""}",Maladie,"« Maladie » est une condition médicale, alors que « médicament », « traitement » et « sérum » sont des interventions médicales. Les trois derniers sont utilisés pour répondre à la première.",Un des mots décrit une condition traitée par les autres.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « prématuré » ?,,"{""Tardif"",""Surprenant"",""Précoce"",""Étonnant""}",Tardif,"« Tardif » est l'antonyme de « prématuré », qui signifie quelque chose qui survient avant le temps attendu. « Précoce » est un synonyme et « surprenant » et « étonnant » sont des termes non liés au temps.",Pensez au contraire d'un événement qui arrive trop tôt.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Livre est à bibliothèque comme alphabet est à ___,,"{""Lettres"",""Grammaire"",""Livre"",""Dictionnaire""}",Dictionnaire,"Un livre est trouvé dans une bibliothèque, tout comme un alphabet est structuré et expliqué dans un dictionnaire. « Lettres » constituent l'alphabet, mais ne le contiennent pas comme un dictionnaire le fait pour clarifier.",Cherchez un ouvrage qui structure des ensembles de lettres.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « réprobation » ?,,"{""Censure"",""Éloge"",""Soutien"",""Accord""}",Censure,"« Censure » est synonyme de « réprobation », les deux impliquant une désapprobation ou une critique. « Éloge », « soutien » et « accord » sont antonymes, indiquant un appui ou une appréciation positive.",Cherchez un mot qui implique une critique.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « futile » ?,,"{""Important"",""Vain"",""Superflu"",""Subalterne""}",Important,"« Important » est l'antonyme de « futile », qui signifie insignifiant ou sans conséquence. « Vain », « superflu » et « subalterne » partagent le sens de l'inutilité ou secondaire.",Cherchez un mot qui exprime de la signification ou poids.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot ""bille"" signifie…",Il a gagné une bille d'ambre aux jeux de son enfance.,"{""Jeu"",""Champion"",""Une petite sphère"",""Un joueur""}",Une petite sphère,"Dans ce contexte, « bille » se réfère à un petit objet sphérique utilisé dans les jeux d'enfance. « Jeu », « champion » et « un joueur » sont incorrects car ils ne décrivent pas clairement ce qu'est une bille.",Pensez aux petits objets ronds utilisés dans des jeux.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Or, Argent, Émeraude, Plomb","{""Or"",""Argent"",""Émeraude"",""Plomb""}",Émeraude,"« Émeraude » est une pierre précieuse, tandis que « or », « argent » et « plomb » sont des métaux. Les métaux sont utilisés pour la conductivité ou la construction, alors que l'émeraude est pour les bijoux.","Un des mots est utilisé principalement en bijouterie, mais n'est pas un métal.",true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « sibyllin » ?,,"{""Clair"",""Énigmatique"",""Confus"",""Obscur""}",Clair,"« Clair » est l'antonyme de « sibyllin », qui signifie obscure ou difficile à comprendre. « Énigmatique », « confus » et « obscur » sont des synonymes, soulignant tous une complexité ou une ambiguïté.",Pensez à ce qui est compréhensible sans effort.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Bibliothèque est à livres comme musée est à ___,,"{""Tableaux"",""Chaises"",""Cabinet"",""Étagères""}",Tableaux,"Une bibliothèque contient des livres, tout comme un musée contient souvent des tableaux de maîtres. « Chaises » et « étagères » ne constituent pas l'essence même de ce que contient un musée, contrairement aux œuvres d'art.",Pensez à ce qu'on recherche principalement dans un musée.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Perspicace, Lucide, Obtus, Sagace","{""Perspicace"",""Lucide"",""Obtus"",""Sagace""}",Obtus,"« Obtus » désigne une lenteur à comprendre ou une difficulté à saisir les subtilités. « Perspicace », « lucide » et « sagace » sont des qualificatifs pour une grande acuité de discernement et d'analyse.",Un des mots indique une fermeture d'esprit.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Orage est à pluie comme explosion est à ___,,"{""Débris"",""Étincelles"",""Artifice"",""Fête""}",Débris,"Un orage implique souvent de la pluie, de même qu'une explosion implique des débris. Les étincelles peuvent créer une explosion, mais ne sont pas une résultante, et « artifice » et « fête » ne sont pas des conséquences directes.",Pensez à ce qui est généralement produit après une explosion.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « atavique » ?,,"{""Héréditaire"",""Inhabituelle"",""Recent"",""Inattendu""}",Héréditaire,"« Atavique » se réfère à des traits ou caractéristiques ancestraux. « Héréditaire » est synonyme car il concerne ce qui est transmis d'une génération à une autre. « Inhabituelle », « récent » et « inattendu » décrivent des attributs isolés ou momentanés, sans notion de transmission génétique.",Reflète un trait ancestral transmis par les générations.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « contrit » ?,,"{""Impénitent"",""Attentif"",""Désolé"",""Plein de remords""}",Impénitent,"« Contrit » signifie ressentir du remords pour une faute commise. « Impénitent » est l'antonyme, car il qualifie une absence de repentance. « Désolé » et « plein de remords » sont des synonymes, tandis qu'« attentif » n'est pas lié.",Cherchez un mot qui représente l'absence de regret.,true
psychotechnique,logique_verbale,Difficile,"Complète la phrase : ""Ainsi isolé, cet anneau est perceptible à l'œil ___.""",,"{""Nu"",""Armé"",""Historique"",""Supérieur""}",Nu,L'expression « œil nu » signifie sans équipement supplémentaire pour observer. « Armé » indiquerait l'usage de binocles ou télescope. « Historique » et « supérieur » ne font pas partie de cette expression idiomatique.,Pensez à quelque chose que l’on observe sans aide instrumentale.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Parallélisme, Concordance, Divergence, Homogénéité","{""Parallélisme"",""Concordance"",""Divergence"",""Homogénéité""}",Divergence,"« Divergence » décrit un écart ou désaccord, alors que « parallélisme », « concordance » et « homogénéité » impliquent une unité ou similitude entre deux ou plusieurs phénomènes.",Cherchez un mot qui exprime une différence tandis que les autres suggèrent la similarité.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot ""déroulement"" signifie…",Le déroulement de l'événement a été filmé.,"{""Conduite"",""Progression"",""Infrastructure"",""Espace""}",Progression,"Dans ce contexte, « déroulement » se réfère à la manière dont un événement évolue dans le temps, donc sa progression. « Conduite » peut évoquer une action individuelle mais pas une ligne temporelle. « Infrastructure » et « espace » ne se rapportent pas.",Le mot dénote la manière dont quelque chose s'échelonne dans le temps.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « indubitable » ?,,"{""Certain"",""Insaisissable"",""Incertain"",""Ambivalent""}",Certain,"« Indubitable » signifie sans aucun doute, donc « certain » partage ce sens de certitude. « Insaisissable », « incertain » et « ambivalent » impliquent tous une forme de doute ou d'ambiguïté.",Reflète l'absence totale de doute.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Médiation est au conflit ce qu'antidote est au ___,,"{""Poison"",""Remède"",""Médicament"",""Guérison""}",Poison,"La médiation résout ou apaise un conflit, tout comme un antidote neutralise un poison. Bien qu'un antidote soit un type de remède ou médicament, l'analogie se construit sur la relation de résolution d'une opposition ou d'un problème.",Cherchez l'entité que l'antidote est précisément conçu pour confronter.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « réfractaire » ?,,"{""Docile"",""Résistant"",""Indocile"",""Rigide""}",Docile,"« Réfractaire » désigne une résistance au changement ou à l'acceptation. « Docile » est l'opposé, car il indique une facilité à être dirigé ou influencé. « Résistant », « indocile » et « rigide » sont synonymes du caractère inflexible du réfractaire.",Cherchez un mot qui signifie la capacité à se conformer facilement.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot ""coque"" signifie…",La coque du bateau nécessite des réparations.,"{""Écorce"",""Structure externe"",""Enveloppe"",""Graine""}",Structure externe,"Dans le contexte maritime, « coque » signifie la structure externe du bateau. « Écorce », « enveloppe » et « graine » peuvent aussi être des synonymes de coque dans un autre contexte mais ne s'appliquent pas ici.",Pensez à la partie du bateau qui entre en contact direct avec l'eau.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Gastrique, Cardiaque, Pédagogique, Hépatique","{""Gastrique"",""Cardiaque"",""Pédagogique"",""Hépatique""}",Pédagogique,"« Pédagogique » concerne l'éducation, tandis que « gastrique », « cardiaque » et « hépatique » sont des termes médicaux liés à l'estomac, au cœur, et au foie respectivement.",Un mot est orienté vers l'enseignement plutôt que la médecine.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « magnanime » ?,,"{""Généreux"",""Avaricieux"",""Radieux"",""Minuscule""}",Généreux,"« Magnanime » désigne une personne d'une grande générosité. Ainsi, « généreux » est un synonyme direct. « Avaricieux » est l'antithèse de la générosité, tandis que « radieux » évoque la lumière et non la libéralité.",Pensez à une qualité d'un individu offrant avec largesse.,true
