module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Facile,"Complète la phrase : « En été, il aime ___ des glaces. »",,"{""manger"",""jeter"",""construire"",""enterrer""}",manger,"'Manger' est l'action attendue face à l'énoncé mentionnant des glaces, perçues comme une nourriture. 'Jeter', 'construire', et 'enterrer' ne correspondent pas à cette consommation.",Réfléchissez à ce qu'on fait avec de la nourriture.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « complexe » ?,,"{""Simple"",""Intriqué"",""Basique"",""Apparent""}",Intriqué,"Le mot 'intriqué' implique une complexité ou une difficulté, synonymiquement associé à 'complexe'. 'Simple', 'basique', et 'apparent' désignent plutôt la clarté ou simplicité.",,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Jardin est à jardinier comme école est à ___,,"{""Professeur"",""Arbre"",""Table"",""Élève""}",Professeur,"Un jardin est entretenu par un jardinier comme une école est le lieu de travail d'un professeur. Les 'élèves' sont présents, mais ce sont des étudiants, pas ceux qui travaillent activement pour tenir l'établissement.",Pense à qui travaille là quotidiennement.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Orchidée, Rose, Tulipe, Quetsche","{""Orchidée"",""Rose"",""Tulipe"",""Quetsche""}",Quetsche,"Orchidée, rose, et tulipe sont toutes des fleurs, tandis que la quetsche est un fruit. De ce fait, 'quetsche' est l'intrus.",,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot « pièce » signifie…",La pièce où il travaille est bien éclairée.,"{""Monnaie"",""Chambre"",""Fragment"",""Scène""}",Chambre,"Dans ce contexte, 'pièce' désigne une chambre ou une salle, car elle est un espace où il travaille. 'Monnaie', 'fragment', et 'scène' ont d'autres significations sans le même sens spatial.",Considérez un espace intérieur.,true
psychotechnique,logique_verbale,Moyenne,"Complète la phrase : « Malheureusement, il a ___ le jeu. »",,"{""gagné"",""perdu"",""aimé"",""protégé""}",perdu,"'Malheureusement' indique une issue négative, ainsi il a 'perdu' le jeu. 'Gagné' et 'aimé' sont positifs, et 'protégé' n'est pas une issue de jeu.",Cherchez une tournure défavorable.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « constructif » ?,,"{""Destructeur"",""Édifiant"",""Bénéfique"",""Créatif""}",Destructeur,"Le mot 'destructeur' est l'opposé de 'constructif' puisqu'il démolit au lieu de créer. 'Édifiant', 'bénéfique', et 'créatif' sont des termes plus positifs vers la création.",Pense à ce qui oppose à bâtir.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « flexible » ?,,"{""Rigide"",""Souple"",""Solide"",""Épais""}",Souple,"En décrivant un matériau ou une attitude adaptable, 'souple' se rapproche de 'flexible'. 'Rigide', 'solide', et 'épais' expriment plutôt l'inflexibilité ou la massivité.",Cherche ce qui peut s'adapter facilement.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Marteau est à clou comme aiguille est à ___,,"{""Ciseaux"",""Fil"",""Papier"",""Craie""}",Fil,"Un marteau enfonce des clous, tout comme une aiguille sert à insérer du fil dans le tissu. 'Ciseaux', 'papier', et 'craie' ne complètent pas cette relation fonctionnelle.",Réfléchissez à un outil utilisé avec une aiguille.,true
psychotechnique,logique_verbale,Moyenne,Complète la phrase : « Cet endroit est très ___ et paisible. »,,"{""calme"",""bruyant"",""agité"",""glacial""}",calme,"'Calme' est un qualificatif positif allant avec 'paisible' pour décrire un environnement serein. 'Bruyant', 'agité', et 'glacial' ne sont ni synonymes ni renforcent 'paisible'.",Cherchez un mot qui ajoute à la tranquillité.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot « glace » signifie…",Sa boisson était pleine de glace.,"{""Miroir"",""Glaçons"",""Verrière"",""Froid""}",Glaçons,"Ici, 'glace' se réfère aux morceaux glacés utilisés pour refroidir une boisson, ce qui correspond à 'glaçons'. 'Miroir', 'verrière', et 'froid' décrivent d'autres concepts non correspondants.",Pense à un moyen de refroidir une boisson.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « périlleux » ?,,"{""Dangereux"",""Sûr"",""Rassurant"",""Protecteur""}",Dangereux,"'Dangereux' signifie comportant des risques, tout comme 'périlleux'. 'Sûr', 'rassurant', et 'protecteur' impliquent un sens de sécurité, opposé au danger.",Cherchez un mot indiquant un danger.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « humble » ?,,"{""Fier"",""Modeste"",""Discret"",""Réservé""}",Fier,"L'antonyme de 'humble', qui signifie modeste, est 'fier', impliquant orgueil et vanité. 'Modeste', 'discret', et 'réservé' sont liés à la modestie et l'humilité.",Pensez à l'antithèse de la modestie.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « prestance » ?,,"{""Négligence"",""Preux"",""Prestance"",""Charisme""}",Charisme,"Le synonyme de 'prestance', décrivant une allure imposante et charmante, est 'charisme'. 'Négligence', 'preux', et 'prestance' (une répétition intentionnelle) ne désignent pas la même prestance naturelle.",Cherchez un mot caractérisant l'attrait naturel.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Chien est à aboiement comme chat est à ___,,"{""Miaulement"",""Hennissement"",""Rugissement"",""Sifflement""}",Miaulement,"Le chien s'exprime en aboyant, tandis que le cri du chat est le miaulement. 'Hennissement', 'rugissement', et 'sifflement' caractérisent d'autres animaux.",Pensez au cri spécifique d'un chat.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « statique » ?,,"{""Dynamique"",""Figé"",""Calme"",""Stable""}",Dynamique,"Ce qui oppose 'statique', signifiant inerte ou stable, est 'dynamique', indiquant mouvement ou activité. 'Figé', 'calme', et 'stable' signifient immobilité.",Cherchez un terme indiquant le mouvement.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Architecte est à bâtiment comme auteur est à ___,,"{""Livre"",""Bibliothèque"",""Lettres"",""Stylo""}",Livre,"Un architecte conçoit des bâtiments, tout comme un auteur crée des livres. 'Bibliothèque', 'lettres', et 'stylo' sont associés à la littérature, mais ne sont pas l'œuvre directe de l'auteur.",,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « pièce » signifie…",Il a joué une belle pièce au théâtre.,"{""Monnaie"",""Scène"",""Dramatique"",""Spectacle""}",Spectacle,"Dans le contexte, 'pièce' fait référence à une représentation théâtrale ou 'spectacle'. 'Monnaie', 'scène', et 'dramatique' ne correspondent pas à l'idée d'une œuvre théâtrale.",Considère l'art de la scène.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « magnanime » ?,,"{""Mesquin"",""Généreux"",""Bénévole"",""Indulgent""}",Mesquin,"L'antonyme de 'magnanime' est 'mesquin', indiquant une absence de grandeur d'esprit. 'Généreux', 'bénévole', et 'indulgent' alignent avec magnanimité.",Cherche l'opposé à la générosité d'âme.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Plume est à oiseau comme laine est à ___,,"{""Mouton"",""Chèvre"",""Soie"",""Coton""}",Mouton,"Une plume est un attribut d'un oiseau, comme la laine est associée au mouton. 'Chèvre', 'soie', et 'coton' ne décrivent pas l'origine directe de la laine.",Réfléchissez à l'animal fournissant la laine.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Zinc, Plomb, Cuivre, Chêne","{""Zinc"",""Plomb"",""Cuivre"",""Chêne""}",Chêne,"Zinc, plomb, et cuivre sont des métaux tandis que le chêne est un type d'arbre, ce qui en fait l'intrus. Les trois premiers mots représentent des éléments chimiques.",,true
psychotechnique,logique_verbale,Difficile,"Complète la phrase : « Avec prudence, elle a ___ l'obstacle. »",,"{""franchit"",""heurté"",""confronté"",""observé""}",franchit,"'Franchir' implique de passer avec succès un obstacle, ce qui est cohérent avec 'prudence'. 'Heurté', 'confronté', et 'observé' sont moins appropriés ici.",Cherchez un mot décrivant le passage.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « voile » signifie…",Le bateau avançait sous voile dans la baie.,"{""Tissu"",""Discrètement"",""Navigation"",""Masque""}",Navigation,"Ici, 'voile' désigne l'état d'un bateau en train de naviguer, correspondant à 'navigation'. 'Tissu', 'discrètement', et 'masque' ne s'appliquent pas dans ce contexte nautique.",Considérez le contexte maritime.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « avarice » ?,,"{""Générosité"",""Rapacité"",""Égoïsme"",""Frugalité""}",Générosité,"L'antonyme d'« avarice », qui est une accumulation excessive des richesses, est « générosité », comportant une absence d'égoïsme financier. 'Rapacité', 'égoïsme', et 'frugalité' alignent davantage avec l'économie personnelle.",Réfléchissez à l'acte de donner librement.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « contrit » ?,,"{""Indifférent"",""Peiné"",""Joyeux"",""Complaisant""}",Peiné,"'Contrit' exprime le regret ou la douleur face à une faute, comme 'peiné'. 'Indifférent', 'joyeux', et 'complaisant' n'expriment pas ce sentiment de désolation.",Ce terme exprime une douleur morale.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Fleur est à bouquet comme lettre est à ___,,"{""Mot"",""Pli"",""Phrase"",""Enveloppe""}",Enveloppe,"Tout comme les fleurs forment un bouquet, une lettre est mise dans une enveloppe. 'Mot', 'pli', et 'phrase' ne complètent pas ce parallèle logistique.",,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « alterner » ?,,"{""Modifier"",""Varier"",""Stabiliser"",""Simplifier""}",Varier,"'Alterner' signifie faire varier les éléments de manière successive, synonymiquement associé à 'varier'. 'Modifier', 'stabiliser', et 'simplifier' n'impliquent pas nécessairement cette rotation.",Cherchez une idée de changement répétitif.,true
