module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « méticuleux » ?,,"{""Négligent"",""Attentif"",""Précis"",""Consciencieux""}",Négligent,"« Méticuleux » signifie réaliser avec attention aux détails. Son antonyme est « négligent », qui suggère un manque d'attention ou de soin. « Attentif », « précis », et « consciencieux » sont en réalité des synonymes plutôt que des antonymes.",Oppose la rigueur attentive.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Écrivain est à livre comme peintre est à ___,,"{""Tableau"",""Chant"",""Manuscrit"",""Page""}",Tableau,L’écrivain crée des livres tout comme un peintre crée des tableaux. Cette analogie repose sur les produits finis de ces professions créatives respectives. Les autres options ne reflètent pas les résultats concrets de la pratique d'un peintre.,Considère ce que produit un peintre.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « austère » ?,,"{""Luxueux"",""Sévère"",""Riche"",""Orné""}",Sévère,"« Austère » désigne quelque chose de strict ou rigide, correspondant en cela à « sévère ». « Luxueux », « riche » et « orné » décrivent une situation ou un objet empreint de richesse ou de complexité, ce qui s'oppose à la sobriété d'« austère ».",Cherche un terme décrivant une absence de confort ou d'ornement.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « respecté » ?,,"{""Méprisé"",""Honoré"",""Admiré"",""Vénéré""}",Méprisé,"« Respecté » implique une appréciation ou une haute estime, tandis que « méprisé » désigne un sentiment de méfiance ou de dédain, ce qui en fait son antonyme. « Honoré », « admiré » et « vénéré » renforcent l'idée de respect.",Cherche le contraire de la considération positive.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Oreille est à entendre comme nez est à ___,,"{""Sentir"",""Voir"",""Parler"",""Manger""}",Sentir,"L'oreille est l'organe de l'audition, et le nez celui de l'odorat. L'analogie fait référence aux sens détectés par ces parties du corps. Les autres options ne décrivent pas les fonctions associées directement au nez.",Réfléchis aux cinq sens et leur organe correspondant.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « improviser » ?,,"{""Planifier"",""Inventer"",""Formaliser"",""Organiser""}",Inventer,"« Improviser » signifie créer quelque chose de manière spontanée. « Inventer » implique aussi une création originale sans préparation préalable. Contrairement à cela, « planifier », « formaliser », et « organiser » attendent une prévoyance et une structure.",Aucun préparatif préalable n'est nécessaire.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « vigilant » ?,,"{""Endormi"",""Alerta"",""Inattentif"",""Insouciant""}",Alerta,"« Vigilant » désigne le fait d’être attentif ou conscient de l’environnement, ce qui est parfaitement synonyme avec « alerta ». « Endormi », « inattentif », et « insouciant » sont plutôt des antonymes, désignant un manque de conscience ou un état de relaxation.",Cherche un terme pour une grande attention.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Chien, Chat, Dauphin, Hamster","{""Chien"",""Chat"",""Dauphin"",""Hamster""}",Dauphin,"Les trois autres animaux, chien, chat, et hamster, sont communément des animaux de compagnie vivant sur terre. Le dauphin est un mammifère marin, ce qui le rend distinct par son habitat.",Cherche celui qui n'est pas un animal terrestre domestique.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « prolixe » ?,,"{""Laconique"",""Bavard"",""Volubile"",""Redondant""}",Laconique,"« Prolixe » signifie qui s'exprime en utilisant trop de mots. « Laconique » désigne quelqu'un qui utilise peu de mots pour s'exprimer, rendant cela un antonyme direct. « Bavard », « volubile » et « redondant » sont associés au fait de parler de manière excessive.",Cherche un mot qui décrit une communication sobre.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « atavique » ?,,"{""Inné"",""Acquis"",""Superficiel"",""Passager""}",Inné,"« Atavique » se réfère à une caractéristique héritée ou naturelle, ce qui est synonyme de « inné ». « Acquis » implique quelque chose obtenu par l'expérience, à l'opposé de l'héritage naturel. « Superficiel » et « passager » ne partagent pas le même sens.",Pense à ce qui se transmet naturellement dans les gènes.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Architecte est à bâtiment comme compositeur est à ___,,"{""Symphonie"",""Peinture"",""Fenêtre"",""Fusée""}",Symphonie,"Un architecte crée des bâtiments, tandis qu'un compositeur crée des symphonies. Cette analogie repose sur un point de comparaison de création par profession, excluant « peinture », « fenêtre », et « fusée » qui ne résultent pas directement du travail d'un compositeur.",Concentre-toi sur ce que l'individu crée.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « sibyllin » ?,,"{""Clair"",""Énigmatique"",""Simple"",""Direct""}",Énigmatique,"« Sibyllin » se réfère à quelque chose de mystérieux ou difficile à comprendre, ce qui est synonyme de « énigmatique ». « Clair », « simple », et « direct » sont antonymes, représentant des idées exprimées sans complexité ni ambiguïté.",Pense à des messages difficiles à interpréter.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces termes est l'intrus ?,"Cardiologie, Neurologie, Droit, Pneumologie","{""Cardiologie"",""Neurologie"",""Droit"",""Pneumologie""}",Droit,"La cardiologie, la neurologie, et la pneumologie sont des spécialités médicales, alors que le droit est un domaine juridique. Cette différence disciplinaire importante rend le droit l'intrus de cette liste.",Cherche celui qui n'est pas lié à la médecine.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « contrit » ?,,"{""Impassible"",""Repenti"",""Dévasté"",""Affligé""}",Impassible,"« Contrit » implique un sentiment de remords sincère pour un acte commis. « Impassible » signifie être indifférent ou sans émotion, ce qui en fait un antonyme logique par le manque de réaction émotionnelle. « Repenti », « dévasté », et « affligé » sont en réalité plus proches de synonymes car ils impliquent une réponse émotionnelle.",Oppose la réaction émotive positive face à la culpabilité.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Poème est à strophe comme pièce est à ___,,"{""Acte"",""Rime"",""Cadence"",""Chant""}",Acte,"Un poème est composé de strophes, et une pièce est composée d'actes. Cette comparaison structurelle illustre l'organisation d'un travail littéraire et théâtral. « Rime », « cadence », et « chant » ne se rapportent pas principalement à la structure d'une pièce.",Réfléchissez à la structure principale d'une pièce.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « altérer » ?,,"{""Dégrader"",""Améliorer"",""Stabiliser"",""Maintenir""}",Dégrader,"« Altérer » signifie changer généralement en provoquant une détérioration, ce qui est synonyme de « dégrader ». « Améliorer » est un antonyme puisqu'il signifie rendre meilleur. « Stabiliser » et « maintenir » impliquent le fait de garder les choses dans leur état actuel.",Pense à ce qui modifie en pire.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « pléthore » ?,,"{""Rareté"",""Abondance"",""Profusion"",""Redondance""}",Rareté,"« Pléthore » décrit un excès ou surabondance. « Rareté » marque le manque d'une chose et représente son antonyme direct. « Abondance », « profusion », et « redondance » sont en harmonie avec la signification de « pléthore ».",Cherche le contraire de l'excès.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Médecin est à hôpital comme avocat est à ___,,"{""Tribunal"",""École"",""Bureau"",""Église""}",Tribunal,"Le médecin exerce principalement dans l'hôpital tout comme un avocat intervient principalement dans un tribunal. « École », « bureau » et « église » ne sont pas les lieux se rapportant majoritairement à la pratique d'un avocat.",Réfléchissez à l'endroit où un avocat travaille le plus.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « endémique » ?,,"{""Universel"",""Localisé"",""Globalisé"",""Disparu""}",Localisé,"« Endémique » se réfère à un phénomène ou une espèce dont la présence est restreinte à une région spécifique, affichant un synonyme comme « localisé ». « Universel » et « globalisé » impliquent une grande dispersion, ce qui est à l'opposé, et « disparu » indique une absence générale.",Pense à ce qui se trouve dans une région spécifique.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces termes est l'intrus ?,"Gastroentérologie, Astronomie, Chirurgie, Dermatologie","{""Gastroentérologie"",""Astronomie"",""Chirurgie"",""Dermatologie""}",Astronomie,"Gastroentérologie, chirurgie, et dermatologie sont des branches de la médecine, tandis que l'astronomie est une science de l'univers. Cela crée donc une distinction disciplinaire évidente, classant l'astronomie comme l'intrus.",Cherche le sujet qui n'est pas médical.,true
