module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot « pièce » signifie…",Elle a joué cette pièce au théâtre hier soir.,"{""Une œuvre"",""Une chambre"",""Un morceau"",""Un billet""}",Une œuvre,"Ici, « pièce » se réfère à une œuvre théâtrale. Une « chambre » signifie une partie d'une maison, « un morceau » pourrait désigner une fraction quelconque, et un « billet » est un document ou une monnaie.",Concentrez-vous sur le contexte théâtral.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Rouge, Bleu, Carapace, Jaune","{""Rouge"",""Bleu"",""Carapace"",""Jaune""}",Carapace,"Rouge, bleu et jaune sont des couleurs primaires, tandis que « carapace » désigne une protection rigide d'animaux comme les tortues, sans relation avec les couleurs.",Considérez ce qui n'est pas une couleur.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Chrysanthemum est à plante comme beryllium est à ___,,"{""Métal"",""Animal"",""Symphonie"",""Langue""}",Métal,"Le chrysanthemum est une plante, tandis que le beryllium est un métal appartenant aux éléments chimiques. « Animal », « symphonie », et « langue » ne correspondent pas à la classification scientifique correcte.",Cherchez le domaine scientifique approprié.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Rhume, Pneumonie, Jugement, Grippe","{""Rhume"",""Pneumonie"",""Jugement"",""Grippe""}",Jugement,"« Jugement » est un terme juridique ou psychologique, tandis que « rhume », « pneumonie », et « grippe » sont tous des maladies respiratoires. « Jugement » ne partage pas le domaine médical.",Considérez ce qui n'est pas une maladie.,true
psychotechnique,logique_verbale,Difficile,Complète la phrase : « Cet homme était aussi ___ qu'un loup solitaire. »,,"{""Taciturne"",""Communicatif"",""Bavard"",""Ouvert""}",Taciturne,"Un loup est généralement associé à l'idée d'isolement et de silence, ce que décrit « taciturne ». « Communicatif », « bavard », et « ouvert » illustrent plutôt une tendance à interagir ou à échanger.",Pensez à l'idée de solitude.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « alterne » signifie…",Elle alterne sans cesse entre deux rôles professionnels.,"{""Change"",""Stabilise"",""Permute"",""Annule""}",Change,"Dans ce contexte, « alterne » signifie passer régulièrement d'une activité ou d'une situation à une autre. « Stabilise » et « annule » introduisent l'idée de constance ou d'inactivité, tandis que « permute » est trop spécifique au sens de permuter des positions.",Pensez aux transitions fréquentes.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « pièce » signifie…",La sculpture antique est une pièce remarquable.,"{""Objet"",""Chambre"",""Bande"",""Ticket""}",Objet,"Ici, « pièce » est utilisé pour décrire un objet particulier, par exemple une œuvre d'art distincte. « Chambre » est hors sujet, de même que « bande » et « ticket », qui réfèrent à d'autres concepts.",Concentrez-vous sur le contexte artistique.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Craie est à tableau comme encre est à ___,,"{""Papier"",""Tablette"",""Ardoise"",""Mur""}",Papier,"La craie est utilisée pour écrire sur les tableaux, de même que l'encre est utilisée pour s'inscrire sur du papier. « Tablette », « ardoise », et « mur » ne sont pas les supports standards pour l'encre.",Pensez aux surfaces qui reçoivent généralement l'écriture.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Hyperbole, Métaphore, Jurisprudence, Allégorie","{""Hyperbole"",""Métaphore"",""Jurisprudence"",""Allégorie""}",Jurisprudence,"« Hyperbole », « métaphore », et « allégorie » sont des figures de style littéraires, tandis que « jurisprudence » est un concept juridique, sans rapport avec les techniques d'expression littéraire.",Pensez aux termes liés à la littérature.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « pléthorique » ?,,"{""Surabondant"",""Insuffisant"",""Limité"",""Indigent""}",Surabondant,"« Pléthorique » signifie en grande quantité, similaire à « surabondant ». « Insuffisant », « limité », et « indigent » sont des termes qui désignent un manque ou une insuffisance.",Pensez à une quantité excessive ou débordante.,true
psychotechnique,logique_verbale,Difficile,"Dans cette phrase, le mot « cartouche » signifie…",Il a remplacé la cartouche de sa stylo plume.,"{""Réservoir"",""Enveloppe"",""Support"",""Contenant""}",Réservoir,"Dans ce cas, « cartouche » désigne le réservoir qui contient l'encre pour un stylo plume. « Enveloppe », « support », et « contenant » sont des termes abstraits qui ne conviennent pas à un article spécifiquement destiné à contenir un liquide.",Imaginez quelque chose qui conserve un liquide.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « défis » ?,,"{""Paris"",""Avantages"",""Facilités"",""Obstacles""}",Obstacles,"« Défis » impliquent des obstacles ou des difficultés à surmonter. « Paris » peut suggérer une mise ou un risque, mais pas une difficulté. « Avantages » et « facilités » sont des termes qui indiquent une absence de difficulté.",Recherchez l'idée de confrontations ou de difficultés.,true
