module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Facile,Complète l'analogie : Chat est à ronronner comme chien est à ___,,"{""Aboyer"",""Siffler"",""Mugir"",""Miauler""}",Aboyer,"Le chat ronronne, c'est le son qu'il émet. Le chien, de son côté, aboie, c'est le son typique qu'il produit. Les autres termes ne sont pas représentatifs des sons typiques d'un chien.",Concentrez-vous sur les sons émis par les animaux domestiques.,true
psychotechnique,logique_verbale,Facile,Quel est l'antonyme de « sombre » ?,,"{""Clair"",""Lourd"",""Dur"",""Lisse""}",Clair,"« Sombre » fait référence à un endroit qui manque de lumière ou qui est mystérieux. « Clair » indique le contraire, un endroit bien illuminé. « Lourd », « dur », et « lisse » ne réfèrent pas à la lumière ou au mystère.",Pensez à ce qui résulte d'une bonne illumination.,true
psychotechnique,logique_verbale,Facile,Lequel de ces mots est l'intrus ?,"Pomme, Raisin, Banane, Montagne","{""Pomme"",""Raisin"",""Banane"",""Montagne""}",Montagne,"« Pomme », « raisin », et « banane » sont des fruits alors que « montagne » est une géographie. Les fruits partagent une catégorie en alimentation, tandis que la montagne est un relief naturel.",Identifiez l'élément naturel dans une liste d'aliments.,true
psychotechnique,logique_verbale,Facile,"Dans cette phrase, le mot ""pièce"" signifie... ""Cette splendide pièce est dans notre musée.""",Cette splendide pièce est dans notre musée.,"{""Salle"",""Monnaie"",""Œuvre"",""Morceau""}",Œuvre,"Dans un musée, une « pièce » fait référence à une œuvre d'art ou un objet de collection. La réponse n'est pas « salle », « monnaie » ou « morceau » car elles n'ont pas de pertinence dans ce contexte artistique.",Pensez à ce que le musée expose généralement.,true
psychotechnique,logique_verbale,Facile,Quel est le synonyme de « colère » ?,,"{""Joie"",""Rancune"",""Rage"",""Douleur""}",Rage,"« Colère » est une émotion intense d'irritation ou de mécontentement, similaire à la « rage ». « Joie » est une émotion opposée, « rancune » est un ressentiment persistant, et « douleur » est une sensation physique ou émotionnelle différente.",Cherchez ce qui décrit une intensité élevée de mécontentement.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Professeur est à enseigner comme médecin est à ___,,"{""Guérir"",""Manger"",""Écouter"",""Conduire""}",Guérir,"Un professeur enseigne, c'est sa fonction principale, tandis qu'un médecin est chargé de guérir ou soigner. Les autres choix ne sont pas directement liés à la principale responsabilité d'un médecin.",Pensez à la principale mission d'un médecin.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Assistante, Secrétaire, Infirmière, Journal","{""Assistante"",""Secrétaire"",""Infirmière"",""Journal""}",Journal,"Les trois premiers choix sont des professions dans le domaine d'aide ou de support, tandis que « journal » est un objet ou moyen de communication écrit. Les métiers partagent la nécessité du service à autrui, mais pas le journal.",Cherchez le mot qui ne définit pas une profession.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot ""courant"" signifie... ""Ils ont discuté du projet durant leur réunion.""",Ils ont discuté du projet durant leur réunion.,"{""Habituel"",""Électrique"",""Fluide"",""Rapide""}",Habituel,"Dans cette phrase, « courant » est utilisé pour signifier « habituel, fréquent ». Ce n'est pas la signification technique d'électricité, de fluidité ou de rapidité qui conviendrait au contexte général d'une réunion.",Pensez à la fréquence d'un événement.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « enrichi » ?,,"{""Appauvri"",""Fortifié"",""Somptueux"",""Flamboyant""}",Appauvri,"« Enrichi » désigne l'ajout de richesse ou de valeur. Son antonyme est « appauvri », qui signifie que quelque chose a perdu de sa richesse ou de sa valeur. « Fortifié », « somptueux » et « flamboyant » suggèrent une augmentation de la qualité ou de la valeur.",Pensez à l'effet inverse d'une augmentation de richesse.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Marteau est à clouer comme tournevis est à ___,,"{""Visser"",""Clouer"",""Scier"",""Forer""}",Visser,"Un marteau est utilisé pour clouer, tandis qu'un tournevis sert à visser. Les deux outils sont associés à des actions précises : l'insertion de clous est exclusive au marteau, comme le vissage est au tournevis.",Pensez à l'action principale effectuée avec chaque outil.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Dentiste, Cardiologue, Véhicule, Orthodontiste","{""Dentiste"",""Cardiologue"",""Véhicule"",""Orthodontiste""}",Véhicule,"Les trois premiers sont des termes médicaux ou des spécialités dentaires, et tous font référence à des professions. « Véhicule » est un mode de transport, pas une profession médicale.",Cherchez ce qui ne relève pas du domaine médical.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot ""coucher"" signifie... ""Il apprécie le coucher du soleil en été.""",Il apprécie le coucher du soleil en été.,"{""Dormir"",""Faille"",""Crépuscule"",""Position couchée""}",Crépuscule,"Dans ce contexte, « coucher » signifie le moment de la journée où le soleil se couche, soit le crépuscule. Les autres choix désignent des actes ou des états physiques qui ne conviennent pas ici.",Évoquez le moment de la journée associé au soleil.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « prudent » ?,,"{""Imprudent"",""Courageux"",""Avisé"",""Nerveux""}",Avisé,"« Prudent » indique une approche réfléchie et attentive, semblable à « avisé », qui signifie avoir ou montrer du bon sens. « Imprudent » est un antonyme, tandis que « courageux » et « nerveux » ne correspondent pas à cette définition.",Pensez à quelqu'un qui prend des décisions basées sur la prévoyance.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « modeste » ?,,"{""Arrogant"",""Timide"",""Réservé"",""Discret""}",Arrogant,"« Modeste » signifie simple, humble et dépourvu de prétentieux. L'antonyme est « arrogant », qui indique un sentiment d'orgueil excessif. Les autres options sont des synonymes ou proches de « modeste ».",Pensez à l'opposé de l'humilité.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Juge est à verdict comme roi est à ___,,"{""Couronne"",""Jardinage"",""Règne"",""Gestion""}",Règne,"Un juge rend un verdict, tout comme un roi exerce un règne. Une couronne est un symbole, le jardinage n'est pas pertinent, et la gestion est une activité qui peut être commune sans être exclusive à l'autorité royale.",Pensez à l'action effectuée par une figure d'autorité.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « perplexe » ?,,"{""Clair"",""Sombre"",""Hésitant"",""Évident""}",Hésitant,"« Perplexe » signifie incertain ou confus, et « hésitant » décrit un état d'hésitation similaire. « Clair », « sombre » et « évident » n'expriment pas cette incertitude ou confusion.",Pense à quelqu'un qui n'est pas sûr de lui.,true
psychotechnique,logique_verbale,Moyenne,"Dans cette phrase, le mot ""relever"" signifie... ""Il doit relever le défi de ce nouvel emploi.""",Il doit relever le défi de ce nouvel emploi.,"{""Soulever"",""Rehausser"",""Accepter"",""Lever""}",Accepter,"Dans ce contexte, « relever » veut dire entreprendre ou s'attaquer à un défi, synonyme de « accepter ». Autres options tournent autour de l'idée physique de lever ou d'augmenter, non applicables ici.",Pensez à ce que l'on fait face à un nouveau défi.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « pléthorique » ?,,"{""Abondant"",""Rare"",""Faible"",""Modeste""}",Abondant,"« Pléthorique » signifie en très grande quantité, donc « abondant » est synonyme. « Rare », « faible » et « modeste » suggèrent une faible quantité, ce qui n'est pas le cas ici.",Cherchez un terme exprimant une grande quantité.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « sibyllin » ?,,"{""Clair"",""Obscur"",""Transparent"",""Lumineux""}",Obscur,"« Sibyllin » signifie quelque chose de difficile à comprendre ou qui cache un sens, synonyme de « obscur ». « Clair », « transparent » et « lumineux » suggèrent le contraire, c'est-à-dire quelque chose de compréhensible.",Cherchez un terme qui exprime la difficulté ou l'énigme.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « atavique » ?,,"{""Héréditaire"",""Nouveau"",""Ancien"",""Traditionnel""}",Nouveau,"« Atavique » se rapporte à quelque chose d'hérité ou d'ancien. L'antonyme « nouveau » signifie récent ou innovateur. « Héréditaire », « ancien » et « traditionnel » réfèrent à la continuation du passé et des coutumes anciennes.",Pensez à l'opposé de quelque chose transmis sur des générations.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « prolixe » ?,,"{""Concise"",""Bavard"",""Sombre"",""Bref""}",Bavard,"« Prolixe » signifie long et verbeux, clos de « bavard » qui désigne une personne parlant beaucoup. « Concise », « sombre » et « bref » expriment synthèse ou absence, se tenant loin de l'idée prolixe.",Pensez à une conversation où les mots coulent sans fin.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Menuisier est à bois comme maréchal-ferrant est à ___,,"{""Métal"",""Cuir"",""Pierre"",""Verre""}",Métal,"Un menuisier travaille principalement avec le bois, et un maréchal-ferrant travaille le métal, surtout concernant le fer à cheval des chevaux. Le cuir, la pierre, et le verre ne correspondent pas à l'expertise traditionnelle d'un maréchal-ferrant.",Quel matériau façonne traditionnellement un maréchal-ferrant ?,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « contrit » ?,,"{""Apathique"",""Nonchalant"",""Insouciant"",""Repentant""}",Insouciant,"« Contrit » signifie repentant d'une erreur. « Insouciant » remarque un manque de regret, opposé de la contraction du regret ou de l'empathie d'une faute. « Apathique », « nonchalant » n'abordent pas la repentante ni l'absence de, et « repentant » partage même sens.",Concentrez-vous sur un manque perçu de souci ou de remords.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Auteur est à roman comme compositeur est à ___,,"{""Symphonie"",""Galerie"",""Film"",""Essai""}",Symphonie,"Un auteur écrit des romans, tout comme un compositeur crée des symphonies. « Galerie » est pour les oeuvres artistiques, « film » pour le cinéma, et « essai » est littéraire mais pas musical.",Cherchez une œuvre spécifiquement musicale créée par un compositeur.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Sédentaire, Actif, Nomade, Fixe","{""Sédentaire"",""Actif"",""Nomade"",""Fixe""}",Actif,"« Sédentaire », « nomade » et « fixe » décrivent des modes de vie, leurs déplacements. « Actif » réfère davantage au niveau d'activité. Malgré action, « actif » désigne pas mode de vie spécifique.",Concentrez-vous sur la mobilité ou la stabilité d'un style de vie.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « ésotérique » ?,,"{""Commun"",""Occulte"",""Manifesté"",""Ouvert""}",Occulte,"« Ésotérique » décrit quelque chose de compris par peu, et souvent « occulte » est utilisé pour signifier caché ou secret. « Commun », « manifesté » et « ouvert » sont largement et facilement accessibles et compris.","Cherchez un mot qui signifie caché, secret, ou réservé à des initiés.",true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de «  indolent » ?,,"{""Diligent"",""Inactif"",""Énergique"",""Rigoureux""}",Inactif,"« Indolent » désigne caractère de paresse ou manque d'énergie, donc « inactif » est synonyme. D'autres, « diligent », « énergique », « rigoureux », suggèrent travail ou vigueur, opposés à indolence.",Cherchez un adjectif exprimant un manque d'activité ou de motivation.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Architecte est à plan comme chef est à ___,,"{""Recette"",""Poêle"",""Miroir"",""Plume""}",Recette,"Un architecte élabore des plans, guidant constructions, tout comme un chef suit une « recette » pour guider la création d'un plat. « Poêle », « miroir », « plume » sont outils ou objets sans rapport direct.",Cherchez une instruction fondamentale pour la création.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Hépatalgie, Céphalalgie, Arthralgie, Légalité","{""Hépatalgie"",""Céphalalgie"",""Arthralgie"",""Légalité""}",Légalité,"Les trois premiers sont des termes médicaux désignant types de douleurs (foie, tête, articulations). « Légalité » est un terme juridique, décrivant conformité à la loi, hors contexte médical.",Cherchez un terme qui ne décrit pas une douleur médicale.,true
psychotechnique,logique_verbale,Difficile,Quel est le synonyme de « laconique » ?,,"{""Volubile"",""Succinct"",""Prolixe"",""Long""}",Succinct,"« Laconique » renvoie à un style court, concis, proche de « succinct ». « Volubile », « prolixe », et « long » suggèrent développements prolixes ou abondance mots, antithèses de concision.",Cherchez un terme exprimant une brièveté dans le discours.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Chirurgien est à scalpel comme cuisinier est à ___,,"{""Couteau"",""Scalpel"",""Fenêtre"",""Assiette""}",Couteau,"Un chirurgien utilise un scalpel pour les opérations, tout comme un cuisinier utilise un couteau pour préparer les aliments. « Fenêtre », « assiette » n'illustrent pas outils coupants et « scalpel » est spécifique au corps médical.",Cherchez un outil coupant important pour les préparations culinaires.,true
