module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Marteau, Scie, Clou, Tournevis","{""Marteau"",""Scie"",""Clou"",""Tournevis""}",Clou,"Le clou, contrairement à marteau, scie et tournevis, n'est pas un outil, mais un consommable utilisé dans la construction et la menuiserie. Les autres sont des outils actifs servant à manipuler ou assembler.",Il n'est pas utilisé directement à la main.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Peindre est à peinture comme écrire est à ___,,"{""Stylo"",""Papier"",""Écriture"",""Livre""}",Écriture,"La liaison entre l'acte de peindre et sa forme achevée est « peinture » ; de même, écrire a pour résultat « écriture ». Bien que « stylo » et « papier » soient des objets de l'écriture, ils ne dénotent pas le produit final, comme le livre.",Cherche le produit fini de l'écriture.,true
psychotechnique,logique_verbale,Moyenne,"Quel est le synonyme de ""diligent"" ?",,"{""Paresseux"",""Actif"",""Léthargique"",""Apathique""}",Actif,"« Diligent » signifie travailleur ou consciencieux, comme « actif » suggère une tendance à travailler avec zèle. « Paresseux », « léthargique » et « apathique » décrivent le manque d'énergie ou d'entrain.",Cherche quelque chose qui renforce un travail appliqué.,true
psychotechnique,logique_verbale,Moyenne,"Quel est l'antonyme de ""audacieux"" ?",,"{""Lâche"",""Craintif"",""Prudent"",""Timide""}",Craintif,"« Audacieux » est quelqu'un ayant du courage pour l'action aventureuse. « Craintif » décrit l'opposé, celui qui hésite par peur. « Lâche » et « timide » partagent cette idée mais dans un contexte différent de la prudence qui est rationnelle.",Cherche l'opposé du courage face à l'aventure.,true
psychotechnique,logique_verbale,Moyenne,"Quel est le synonyme de ""précis"" ?",,"{""Vague"",""Rigoureux"",""Incertain"",""Flou""}",Rigoureux,"« Rigoureux » est synonyme de « précis » car les deux mots évoquent une approche méthodique et spécifique. « Vague », « incertain » et « flou » ne conviennent pas car ils indiquent un manque de clarté ou de détails.",Il s'agit de quelque chose de détaillé et exact.,true
psychotechnique,logique_verbale,Moyenne,"Complète la phrase : ""Pour être en bonne santé, il est important de ___ régulièrement.""",,"{""Dormir"",""Manger"",""Faire de l'exercice"",""Fumer""}",Faire de l'exercice,« Faire de l'exercice » est reconnu comme essentiel au maintien de la santé. « Dormir » et « manger » sont biens vitaux mais ne répondent pas directement à l'idée d'activité physique suggérée. « Fumer » nuit au bien-être.,Cherche l'action physique encouragée pour la santé.,true
psychotechnique,logique_verbale,Moyenne,"Quel est l'antonyme de ""flexible"" ?",,"{""Rigide"",""Souple"",""Adaptable"",""Malléable""}",Rigide,"« Rigide » est l'antonyme de « flexible », décrivant une incapacité à se plier ou adapter. « Souple » et « malléable » sont des synonymes. « Adaptable » est proche de flexible, signifiant pouvoir changer facilement.",Envisage l'incapacité à changer de forme ou d'avis.,true
psychotechnique,logique_verbale,Difficile,"Quel est le synonyme de ""atypique"" ?",,"{""Commun"",""Ordinaire"",""Exceptionnel"",""Habituel""}",Exceptionnel,"« Exceptionnel » est synonyme d'« atypique », décrivant ce qui se distingue par sa rareté ou sa singularité. « Commun » et « habituel » désignent ce qui est fréquent et normal. « Ordinaire » ne s'associe pas à quelque chose d'atypique.",Associe à quelque chose de rare et de particulier.,true
psychotechnique,logique_verbale,Difficile,"Quel est l'antonyme de ""pléthorique"" ?",,"{""Abondant"",""Indigent"",""Foisonnant"",""Surabondant""}",Indigent,"« Pléthorique » signifie en très grande quantité. Son antonyme est « indigent » (pauvre, insuffisant). Les trois autres « abondant », « foisonnant », et « surabondant » sont des synonymes de pléthorique qui suggèrent une grande quantité.",Cherche un mot qui signifie vide ou insuffisant.,true
psychotechnique,logique_verbale,Difficile,"Quel est le synonyme de ""altruiste"" ?",,"{""Égoïste"",""Généreux"",""Cupide"",""Avare""}",Généreux,"« Généreux » est synonyme d'« altruiste » car cela implique une disposition à aider et donner aux autres. « Égoïste », « cupide » et « avare » indiquent plutôt un comportement centré sur soi-même ou sur la rétention de ses biens.",Trouve le mot indiquant une bienveillance envers autrui.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Boulanger est à pain comme cordonnier est à ___,,"{""Fleur"",""Chaussure"",""Vêtements"",""Pâtisserie""}",Chaussure,"Un boulanger fabrique du pain, tandis qu'un cordonnier répare ou crée des chaussures. Les fleurs, vêtements et pâtisseries n'ont pas de lien conceptuel direct avec le cordonnier, métier orienté sur la chaussure.",Réfléchis au produit fabriqué.,true
psychotechnique,logique_verbale,Difficile,Lequel de ces mots est l'intrus ?,"Pivoine, Tulipe, Jonquille, Ombrelle","{""Pivoine"",""Tulipe"",""Jonquille"",""Ombrelle""}",Ombrelle,"L'ombrelle n'est pas une fleur, à la différence de la pivoine, la tulipe et la jonquille, qui sont des types de fleurs. L'ombrelle est un objet utilisé pour se protéger du soleil.",Un objet ne correspond pas aux autres.,true
psychotechnique,logique_verbale,Difficile,"Complète la phrase : ""Le silence était si ___ qu'il était assourdissant.""",,"{""profond"",""léger"",""superficiel"",""bas""}",profond,"Le silence « profond » évoque une intensité telle qu'il en devient presque tangible, une expression particulière du silence paradoxalement assourdissant. « Léger », « superficiel » et « bas » ne coïncident ni en intensité ni en évocation.",Cherche un mot évoquant une forte intensité.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Écrivain est à livre comme compositeur est à ___,,"{""Musique"",""Peinture"",""Sculpture"",""Danse""}",Musique,"Un écrivain rédige un livre, tandis qu'un compositeur élabore une œuvre musicale. « Peinture », « sculpture » et « danse » sont éloignées de l'association d'un compositeur qui œuvre dans le domaine musical.",Cherche l'équivalent d'un auteur mais dans un domaine sonore.,true
psychotechnique,logique_verbale,Difficile,"Quel est le synonyme de ""sibyllin"" ?",,"{""Clair"",""Énigmatique"",""Translucide"",""Évident""}",Énigmatique,"« Sibyllin » est un terme qui décrit quelque chose d'obscur et énigmatique. Cette synonymie exclut « clair », « translucide » et « évident », qui appartiennent à la notion de transparence et de simplicité.",Pense à l'obscurité des oracles ou des énigmes.,true
psychotechnique,logique_verbale,Difficile,"Que signifie ""tirer le diable par la queue"" dans cette phrase ?","Depuis des mois, il tire le diable par la queue.","{""Réussir"",""Prospérer"",""Lutter pour survivre"",""Céder""}",Lutter pour survivre,"« Tirer le diable par la queue » signifie vivre dans des conditions difficiles sur le plan financier, synonyme de « lutter pour survivre ». « Réussir », « prospérer » et « céder » désignent des réalités opposées à cette image de précarité.",Une expression liée aux difficultés économiques.,true
