module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,logique_verbale,Moyenne,Complète la phrase : « Elle a ___ les fleurs dans son jardin. »,,"{""Planté"",""Vu"",""Mangée"",""Écouté""}",Planté,"« Planter » est l'action de mettre des fleurs dans le sol, ce qui est le plus logique ici. On peut voir, manger ou écouter les fleurs, mais ces actions ne sont pas cohérentes dans ce contexte.",Pensez à l'action la plus courante effectuée dans un jardin.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « cohérent » ?,,"{""Déraisonnable"",""Incohérent"",""Équilibré"",""Accordé""}",Incohérent,"« Cohérent » signifie logique et ordonné, tandis qu'« incohérent » décrit l'absence de cohésion logique. « Déraisonnable » ne concerne pas la logique structurée. « Équilibré » et « accordé » sont plus synonymes de cohérent qu'antonymes.",Cherchez un mot qui caractérise l'absence de logique.,true
psychotechnique,logique_verbale,Moyenne,Complète l'analogie : Écrivain est à livre comme peintre est à ___,,"{""Toile"",""Plume"",""Couleur"",""Motif""}",Toile,"Un écrivain crée un livre, et un peintre crée une toile. Les autres options ne sont ni le produit final, ni l'œuvre principale de l'artiste.",Pensez à ce qu'un peintre produit comme œuvre principale.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « éphémère » ?,,"{""Permanent"",""Fugace"",""Continu"",""Constante""}",Fugace,« Éphémère » et « fugace » indiquent tous deux une courte durée. « Permanent » est l'antonyme car il désigne la longévité ou la constance. « Continu » et « constante » impliquent aussi la persistance.,Cherchez un mot qui signifie temporarité.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « dense » ?,,"{""Épars"",""Concentré"",""Compact"",""Serré""}",Épars,"« Dense » signifie que les éléments sont proches l'un de l'autre, tandis que « épars » signifie dispersé. Les autres termes indiquent également une proximité entre les éléments.",Recherchez un mot qui décrit quelque chose de dispersé.,true
psychotechnique,logique_verbale,Moyenne,Quel est le synonyme de « sophistiqué » ?,,"{""Simple"",""Élégant"",""Banal"",""Rustique""}",Élégant,"Sophistiqué et élégant peuvent tous deux désigner une certaine raffinement. Simple, banal, et rustique sont en contraste avec l'idée de complexité ou de raffinement apportée par sophistiqué.",Recherchez un terme qui connote un certain raffinement.,true
psychotechnique,logique_verbale,Moyenne,Que signifie « pièce » dans la phrase suivante: « Elle a trouvé une pièce en argent dans le pot. » ?,Elle a trouvé une pièce en argent dans le pot.,"{""Chambre"",""Monnaie"",""Partie"",""Oeuvre""}",Monnaie,"Dans ce contexte, « pièce » se réfère à une pièce de monnaie, comme suggéré par l'argent, une matière souvent associée à la monnaie. « Chambre », « partie », et « œuvre » n'ont pas de sens monétaire.",Pensez à ce qui est souvent fabriqué en argent dans les transactions.,true
psychotechnique,logique_verbale,Moyenne,Complétez l'analogie : Infirmier est à hôpital comme enseignant est à ___,,"{""École"",""Enfant"",""Bureau"",""Classe""}",École,"L'infirmier travaille dans un hôpital, de la même manière qu'un enseignant travaille dans une école. Les autres options ne sont pas des équivalents directs du lieu de travail pour un enseignant.",Réfléchissez au lieu principal d'exercice de la profession.,true
psychotechnique,logique_verbale,Moyenne,Lequel de ces mots est l'intrus ?,"Citron, Pamplemousse, Orange, Poire","{""Citron"",""Pamplemousse"",""Orange"",""Poire""}",Poire,"Citron, pamplemousse, et orange sont des agrumes, tandis que la poire ne l'est pas, ce qui la place hors de cette famille botanique.",Cherchez le fruit qui n'est pas un agrume.,true
psychotechnique,logique_verbale,Moyenne,Quel est l'antonyme de « bienveillant » ?,,"{""Malveillant"",""Généreux"",""Amical"",""Compatissant""}",Malveillant,"« Bienveillant » signifie montrer de la bienveillance ou de la bonté, spécifiquement un désir de faire du bien; ainsi « malveillant » qui indique l'intention de nuire est son antonyme. Généreux, amical et compatissant ont des connotations positives similaires à bienveillant.",Cherchez le mot qui signifie avoir de mauvaises intentions.,true
psychotechnique,logique_verbale,Difficile,Complète l'analogie : Fleurs est à bouquet comme étoiles est à ___,,"{""Ciel"",""Constellation"",""Lune"",""Éclipse""}",Constellation,"Les fleurs forment un bouquet, et les étoiles forment une constellation. « Ciel » est une grande étendue abritant étoiles, tandis que lune et éclipse ne sont pas des rassemblements d'étoiles.",Pensez à un terme désignant un ensemble d'étoiles.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « altérer » ?,,"{""Conserver"",""Modifier"",""Détériorer"",""Ajuster""}",Conserver,"« Altérer » signifie changer, souvent en pire, alors que « conserver » signifie garder intact ou inchangé. « Modifier » et « ajuster » sont similaires au verbe altérer, tandis que « détériorer » suppose un changement en pire.",Cherchez le mot qui signifie laisser inchangé.,true
psychotechnique,logique_verbale,Difficile,Quelle est l'antonyme de « sibyllin » ?,,"{""Clair"",""Énigmatique"",""Ambigu"",""Complexe""}",Clair,"« Sibyllin » signifie mystérieux ou difficile à comprendre, donc son antonyme serait « clair », qui désigne ce qui est facile à comprendre. « Énigmatique », « ambigu » et « complexe » sont synonymes ou proches de sibyllin.",Cherchez un mot signifiant facile à comprendre.,true
psychotechnique,logique_verbale,Difficile,"Dans ce contexte, que signifie « pièce » dans « la pièce du puzzle » ?",La pièce du puzzle.,"{""Objet"",""Scène"",""Monnaie"",""Morceau""}",Morceau,"Dans ce contexte, « pièce » se réfère à un « morceau », un composant du puzzle. « Objet » est trop large, « scène » s'applique à la partie d'un spectacle théâtral, et « monnaie » fait référence à de la valeur numéraire.",Réfléchissez aux composants individuels d'un ensemble.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « contrit » ?,,"{""Impenitent"",""Repentant"",""Attristé"",""Réconcilié""}",Impenitent,"« Contrit » signifie réellement désolé pour une faute, de sorte que l'antonyme « impenitent » désigne quelqu'un qui ne ressent pas de remords. « Repentant » est synonyme de contrit, tout comme « attristé » peut s'y associer dans un certain contexte, et « réconcilié » n'exprime ni remords ni absence de remords.",Cherchez un mot qui signifie absence de regret.,true
psychotechnique,logique_verbale,Difficile,Complétez l'analogie : Chiffre est à numérotation comme lettre est à ___,,"{""Écriture"",""Sonorité"",""Symbole"",""Enigme""}",Écriture,"Les chiffres permettent la numérotation; de façon analogue, les lettres permettent de l'écriture. « Sonorité » et « symbole » sont trop vagues et n'y sont pas directement associés, tandis que « énigme » n'a rien à voir.",Réfléchissez à ce que la lettre constitue lorsque combinée avec d'autres.,true
psychotechnique,logique_verbale,Difficile,"Quel est l'antonyme de « altérer » dans: ""Ne pas altérer le tempo"" ?",Ne pas altérer le tempo,"{""Conserver"",""Modifier"",""Transformer"",""Challenger""}",Conserver,"Dans un contexte de tempo, « altérer » signifie changer le rythme, ainsi « conserver » signifie garder inchangé. « Modifier », « transformer » et « challenger » impliquent un changement.",Cherchez un mot qui exprime la conservation de l'état original.,true
psychotechnique,logique_verbale,Difficile,Complétez l'analogie : Marin est à mer comme aviateur est à ___,,"{""Ciel"",""Vol"",""Nuage"",""Terre""}",Ciel,"Le marin navigue sur la mer de manière identique à l'aviateur qui vole dans le ciel. « Nuage » n’est pas l’espace aérien général ni l'activité d'aviateur. « Vol » est l'acte de voler, non l’environnement, et « terre » est à l’opposé du milieu exercé par un aviateur.",Réfléchissez à l'environnement de prédilection pour le vol.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « pléthorique » ?,,"{""Parcimonieux"",""Excessif"",""Superflu"",""Immodéré""}",Parcimonieux,"« Pléthorique » décrit en grande quantité, tandis que « parcimonieux » signifie en petite quantité. « Excessif », « superflu » et « immodéré » décrivent toutes des situations d'abondance non freinée.",Pensez au mot décrivant ce qui est en faible quantité.,true
psychotechnique,logique_verbale,Difficile,Quel est l'antonyme de « atavique » ?,,"{""Innovant"",""Traditionnel"",""Ancestral"",""Héréditaire""}",Innovant,"« Atavique » est lié à l'héritage d'anciennes caractéristiques, donc l'antonyme « innovant » implique de nouvelles idées. « Traditionnel », « ancestral », et « héréditaire » soulignent tous une continuité historique.",Chercher un mot qui parle de changer ou de nouvelles idées.,true
