module,category,difficulty,question,prompt,image_url,figure_data,transformation_type,options,answer,explanation,hint,is_active
psychotechnique,rotations_symetries,Facile,Quel chiffre reste identique après une symétrie axiale horizontale ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""3""},{""key"":""D"",""label"":""6""}]",B,"Le chiffre '8' possède une symétrie axiale horizontale, ce qui signifie qu'une ligne horizontale passant par son centre divise le chiffre en deux parties égales et reflétées. Aucun autre chiffre parmi les choices n'a cette symétrie.",Positionne mentalement une ligne horizontale à travers chaque chiffre.,true
psychotechnique,rotations_symetries,Difficile,"Après deux rotations de 180° successives, quel cube obtient-on ?","Patron de cube, agencement en ligne droite avec motifs numériques.",,"{""type"":""cube_net"",""layout"":""line"",""faces"":{""top"":""1"",""bottom"":""2"",""left"":""3"",""right"":""4"",""front"":""5"",""back"":""6""}}",combinee,"[{""key"":""A"",""label"":""Cube A""},{""key"":""B"",""label"":""Cube B""},{""key"":""C"",""label"":""Cube C""},{""key"":""D"",""label"":""Cube D""}]",C,"Deux rotations de 180° ramènent chaque face à sa position initiale respective. Ainsi, une rotation complète laisse '1' sur le dessus, '5' devant et '4' sur le côté droit, qui correspond au Cube C.",Chaque face fait un tour complet et revient à sa position d'origine.,true
psychotechnique,rotations_symetries,Facile,Quel nombre parmi ceux-ci possède un seul axe de symétrie vertical ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""8""}]",C,"Le chiffre '4', quand il est écrit avec une police qui joue sur sa symétrie verticale, comme certains typographies modernes, possède un axe de symétrie vertical, divisant le chiffre en deux moitiés égales. Il en est de même pour des figures précises de '4', alors que les autres chiffres n'ont pas cette symétrie.",Représente mentalement une ligne verticale au centre de chaque chiffre.,true
psychotechnique,rotations_symetries,Moyenne,Combien d'axes de symétrie possède un cercle ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""Infinité""}]",D,"Un cercle a une infinité d'axes de symétrie, car toute ligne passant par son centre la divise en deux parties égales. C'est la seule figure qui possède cette propriété, contrairement aux polygones réguliers.",Un axe peut traverser un cercle de n'importe où tant qu'il passe par le centre.,true
psychotechnique,rotations_symetries,Difficile,Quel cube obtient-on après une rotation de 90° avec un axe oblique ?,"Patron de cube, disposition Z, motifs lettres.",,"{""type"":""cube_net"",""layout"":""Z"",""faces"":{""top"":""A"",""bottom"":""B"",""left"":""C"",""right"":""D"",""front"":""E"",""back"":""F""}}",rotation,"[{""key"":""A"",""label"":""Cube A""},{""key"":""B"",""label"":""Cube B""},{""key"":""C"",""label"":""Cube C""},{""key"":""D"",""label"":""Cube D""}]",C,"Une rotation de 90° avec un axe oblique touche particulièrement aux faces latérales. Le top ('A') reste au-dessus, le front ('E') prend la place à droite en un quart de tour. L'étalement Z centralise les mouvements; donc, Cube C respecte cette configuration.",Sujet à une rotation différente du simple axe nord-sud.,true
psychotechnique,rotations_symetries,Facile,Quel pictogramme possède une symétrie axiale horizontale parmi les suivants ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""Éclair""},{""key"":""B"",""label"":""Cœur""},{""key"":""C"",""label"":""Flèche""},{""key"":""D"",""label"":""Sablier""}]",D,"Le sablier a une symétrie axiale horizontale car il est généralement dessiné de manière symétrique autour de sa ligne médiane. Si vous le coupez horizontalement, les deux moitiés se reflètent l'une dans l'autre. Les autres formes ont des symétries différentes ou pas du tout.",Divise chaque pictogramme en deux par une ligne horizontale.,true
psychotechnique,rotations_symetries,Moyenne,Quelle combinaison de transformations équivaut à une rotation de 180° ?,,,,combinee,"[{""key"":""A"",""label"":""Deux rotations de 90°""},{""key"":""B"",""label"":""Deux symétries axiales perpendiculaires""},{""key"":""C"",""label"":""Deux translations opposées""},{""key"":""D"",""label"":""Une symétrie centrale suivie d'une translation""}]",B,"Deux symétries axiales perpendiculaires l'une à l'autre aboutissent à une rotation de 180°. C'est parce que chaque symétrie inverse une moitié de la figure et l'autre suit, recréant le même effet qu'une rotation de demi-tour.",Les transformations combinant une inversion complète s'alignent sur un demi-tour.,true
psychotechnique,rotations_symetries,Difficile,Quelle lettre devient identique après un retournement à 180° sur un axe 3D ?,"On envisage chaque lettre en perspective 3D, basculée vers l'arrière à 180°.",,,rotation,"[{""key"":""A"",""label"":""M""},{""key"":""B"",""label"":""U""},{""key"":""C"",""label"":""W""},{""key"":""D"",""label"":""O""}]",C,"La lettre 'W', lorsqu'elle est retournée à 180° en trois dimensions autour d'un axe horizontal imaginaire traversant its milieu, apparaît identique à sa position originale. 'M' apparaît inversé, 'U' prend la forme inversée d'une 'n', et 'O' reste le même, mais généralement pas après une transformation en axe 3D de ce type.",Pense à une lettre symétrique en forme et orientation.,true
psychotechnique,rotations_symetries,Facile,Combien d'axes de symétrie axiale possède un triangle équilatéral ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""3""},{""key"":""D"",""label"":""4""}]",C,Un triangle équilatéral a trois axes de symétrie. Ces axes sont tous des médiatrices qui traversent chaque sommet et le côté opposé. Cette symétrie repose crucialement sur l'égalité de ses côtés.,Chaque sommet et son opposé développent un axe.,true
psychotechnique,rotations_symetries,Moyenne,Quel cube obtient-on après une symétrie axiale horizontale du patron ?,"Patron de type T, motifs saisonniers.",,"{""type"":""cube_net"",""layout"":""T"",""faces"":{""top"":""Printemps"",""bottom"":""Été"",""left"":""Automne"",""right"":""Hiver"",""front"":""Pâques"",""back"":""Noël""}}",symetrie_axiale,"[{""key"":""A"",""label"":""Cube A""},{""key"":""B"",""label"":""Cube B""},{""key"":""C"",""label"":""Cube C""},{""key"":""D"",""label"":""Cube D""}]",C,"La symétrie axiale horizontale fait basculer le haut ('Printemps') et le bas ('Été'), leur échangeant. Les autres faces ne changent pas de place. Cube C montre correctement 'Été' au sommet, 'Pâques' devant et 'Hiver' sur le côté droit.",Visualise l'effet miroir horizontal sur les saisons.,true
psychotechnique,rotations_symetries,Facile,Quelle transformation résulte de l'application de deux rotations de 180° successives ?,,,,combinee,"[{""key"":""A"",""label"":""Une rotation de 90°""},{""key"":""B"",""label"":""Une rotation de 360°""},{""key"":""C"",""label"":""Une symétrie centrale""},{""key"":""D"",""label"":""Une translation""}]",B,"Deux rotations de 180° successives retournent chaque figure deux fois, ce qui équivaut à une rotation de 360°, ramenant la figure à sa position initiale. L'erreur commune serait de penser qu'elles s'annulent ou produisent une symétrie distincte.",Deux demi-tours équivalent à un tour complet.,true
psychotechnique,rotations_symetries,Moyenne,Quelle est la lettre centro-symétrique parmi les suivantes?,,,,symetrie_centrale,"[{""key"":""A"",""label"":""Q""},{""key"":""B"",""label"":""S""},{""key"":""C"",""label"":""X""},{""key"":""D"",""label"":""L""}]",C,"La lettre 'X' est centro-symétrique ; elle a un centre de symétrie qui la rend identique lorsqu'elle est retournée de 180°. 'Q', 'S', et 'L' ne partagent pas cette symétrie complète, ayant différents axes ou absence d'axes.",Cherchez une lettre symétrique centrée autour de son milieu.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation est identique à une symétrie centrale et une rotation de 180° successives ?,,,,combinee,"[{""key"":""A"",""label"":""Une symétrie axiale horizontale""},{""key"":""B"",""label"":""Une rotation de 360°""},{""key"":""C"",""label"":""Une symétrie axiale verticale""},{""key"":""D"",""label"":""Une rotation de 90°""}]",B,"Effectuer une symétrie centrale suivie d'une rotation de 180° équivaut à une rotation complète de 360°, restaurant la figure à son état initial. Les autres options représentent des mouvements trop insuffisants ou unidirectionnels pour revenir au point de départ.",Imagine cumuler deux moitié-tours.,true
