module,category,difficulty,question,prompt,image_url,figure_data,transformation_type,options,answer,explanation,hint,is_active
psychotechnique,rotations_symetries,Facile,Combien d'axes de symétrie possède un triangle isocèle ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""1""},{""key"":""C"",""label"":""2""},{""key"":""D"",""label"":""3""}]",B,"Un triangle isocèle a exactement un axe de symétrie, qui passe par son sommet et divise la base en deux parties égales. Cette symétrie rend les deux côtés égaux du triangle isocèle reflétant l'un à travers l'autre.",Axe médian pour isocèle.,true
psychotechnique,rotations_symetries,Moyenne,Quelle lettre possède à la fois un axe de symétrie vertical et horizontal ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""X""},{""key"":""B"",""label"":""H""},{""key"":""C"",""label"":""C""},{""key"":""D"",""label"":""D""}]",A,"La lettre X est spéciale car elle possède deux axes de symétrie, la verticale et l'horizontale. Chaque axe divise la lettre de manière identique et équilibrée. Autre que H qui a seulement un axe, C et D n'ont pas de telles symétries dans toutes les typographies.",Recherchez la symétrie complète.,true
psychotechnique,rotations_symetries,Moyenne,Combien de rotations distinctes laissent un hexagone régulier invariant ?,,,,rotation,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""12""}]",C,"Un hexagone régulier est invariant sous 6 rotations distinctes : 0°, 60°, 120°, 180°, 240°, 300°. Chaque rotation équivaut à un multiple de 60° et ramène l'hexagone à sa forme initiale après une rotation complète de 360°.",Décomposez 360° en parties égales.,true
psychotechnique,rotations_symetries,Moyenne,"Après une rotation de 180° suivie d'une symétrie centrale, que devient un carré ?",On considère un carré sous une transformation double.,,,combinée,"[{""key"":""A"",""label"":""Le même carré""},{""key"":""B"",""label"":""Un rectangle""},{""key"":""C"",""label"":""Une figure inversée""},{""key"":""D"",""label"":""Un losange""}]",A,Une rotation de 180° et une symétrie centrale sont identiques pour un point central comme un carré. Leur composition ramène le carré à sa position initiale. Cela montre qu'une transformation centrale redondante garde la figure inchangée.,Identique sous rotation et symétrie.,true
psychotechnique,rotations_symetries,Moyenne,Quel chiffre reste inchangé après une symétrie centrale ?,Typographie standard prise en compte.,,,symetrie_centrale,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""6""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""9""}]",C,"Le chiffre 8 reste inchangé sous une symétrie centrale, car il est symétrique autour de son propre centre. Les chiffres 1, 6 et 9 ne partagent pas une telle symétrie dans la typographie standard.",Présentez une incroyable symétrie centrée.,true
psychotechnique,rotations_symetries,Moyenne,Une symétrie centrale fait quoi sur un rectangle ?,,,,symetrie_centrale,"[{""key"":""A"",""label"":""Inversion""},{""key"":""B"",""label"":""Translation""},{""key"":""C"",""label"":""Réduction""},{""key"":""D"",""label"":""Aucun changement""}]",A,"Une symétrie centrale inverse les points par rapport à un centre, donnant un rectangle inversé. Tous les points sont déplacés à l'opposé, seulement provoquant une inversion, contrairement aux autres transformations.",Chaque point oppose son image.,true
psychotechnique,rotations_symetries,Moyenne,Quelle lettre reste inchangée après deux symétries axiales successives ?,,,,combinée,"[{""key"":""A"",""label"":""X""},{""key"":""B"",""label"":""H""},{""key"":""C"",""label"":""N""},{""key"":""D"",""label"":""R""}]",A,"Pour la lettre X, les symétries axiales successives la laissent inchangée, reflétant sa double symétrie naturelle. Les lettres H, N et R changeraient, le H par symétrie horizontale mais pas avec divers axes.",Symétrie double complète.,true
psychotechnique,rotations_symetries,Moyenne,Combien d'axes de symétrie possède un pentagone régulier ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""5""},{""key"":""B"",""label"":""10""},{""key"":""C"",""label"":""3""},{""key"":""D"",""label"":""1""}]",A,"Un polygone régulier à n côtés possède n axes de symétrie. Ainsi, un pentagone régulier (n=5) a cinq axes, chaque fois qu'il est divisé par un sommet et le milieu du côté opposé.",Réfléchissez au nombre de côtés.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation est équivalente à trois symétries axiales successives selon trois axes parallèles ?,,,,combinée,"[{""key"":""A"",""label"":""Symétrie axiale""},{""key"":""B"",""label"":""Rotation de 180°""},{""key"":""C"",""label"":""Identité""},{""key"":""D"",""label"":""Translation""}]",A,Trois symétries axiales selon des axes parallèles reviennent à une seule symétrie axiale sous la forme de l'axe externe initial et final. Cela dérive de la combinaison des inversions des propriétés géométriques.,Simulez deux inversions qui annulent une.,true
psychotechnique,rotations_symetries,Difficile,Quel mot peut être latinisé si les lettres 'Z' et 'R' sont retournées horizontalement?,"Mots: NATO, LOT, RAZE, ZAR",,,combinée,"[{""key"":""A"",""label"":""NATO""},{""key"":""B"",""label"":""LOT""},{""key"":""C"",""label"":""RAZE""},{""key"":""D"",""label"":""ZAR""}]",C,"La réflexion horizontale des lettre Z et R cause Z↔E et N↔ᴎ en typographie miroir, ainsi permettant mosaïc. RAZE devient une mosaïc pour reflet centrale pour transformation.",Réfléchissez horizontalement dans votre esprit sur chaque lettre.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation résulte en trois symétries centrales successives sur une figure de même point central ?,,,,combinée,"[{""key"":""A"",""label"":""Transformation identitaire""},{""key"":""B"",""label"":""Symétrie centrale""},{""key"":""C"",""label"":""Translation""},{""key"":""D"",""label"":""Rotation de 90°""}]",B,Trois symétries centrales successives aboutissent à une seule symétrie sur le même point central en annulation mutuelle des précédentes niveaux. Le second inversement rétablit et le troisième correspondant à un point décalé à nouveau. ,Commentez la nature des annulations entre inversions centrales.,true
psychotechnique,rotations_symetries,Difficile,"Quels chiffres subissent un miroir vertical et restent inchangés à l'anagramme dans un miroir, tournée 180°?",,,,combinée,"[{""key"":""A"",""label"":""12""},{""key"":""B"",""label"":""69""},{""key"":""C"",""label"":""88""},{""key"":""D"",""label"":""96""}]",C,"Le chiffre 88 est centro-symétrique et reste identique lors de l'exécution d'une symétrie centrale. Ce n'est pas le cas pour les autres chiffres qui changent de forme, notamment 12 et 96, perte de symétrie.",Simulez les transformations successives pour garantir votre défense!,true
psychotechnique,rotations_symetries,Difficile,Combien de symétries axiales et rotations combinées infractions complètes sur un rectangle non carré symétrique?,"Notes normes dans un rectangle dont longueurs de côtés ne sont pas égales, identifiant 'elongated'.",,,combinée,"[{""key"":""A"",""label"":""2 et 4""},{""key"":""B"",""label"":""1 et 2""},{""key"":""C"",""label"":""2 et 2""},{""key"":""D"",""label"":""1 et 4""}]",C,"Rectangles non carrés conservent deux symétries axiales (à travers les diagonales) et rotations 180° d'ordre haut en bas et gauche uniquement. Car deux symétries autres type forment des croix midlen, multiplication cinétique à 360°, mais ne suffisent pas à rotation complète",Faites attentions aux longueurs!,true
