module,category,difficulty,question,prompt,image_url,figure_data,transformation_type,options,answer,explanation,hint,is_active
psychotechnique,rotations_symetries,Moyenne,Quel est le principal axe de symétrie d'un losange ?,,,,symetrie_axiale,"[{""key"":""A"",""label"":""Les diagonales du losange""},{""key"":""B"",""label"":""Les côtés du losange""},{""key"":""C"",""label"":""Horizontal à travers le centre""},{""key"":""D"",""label"":""Vertical à travers le centre""}]",A,"Les principaux axes de symétrie d'un losange sont ses diagonales, chaque diagonale passant par les sommets opposés. Cela crée deux moitiés symétriques. Ce piège réside dans le choix des directions non diagonales comme axes centraux.",Réfléchissez aux lignes qui traversent le losange par ses sommets.,true
psychotechnique,rotations_symetries,Moyenne,"Après une symétrie axiale verticale, quelle face du cube revient en haut si le haut est A et bas est B ?","Patron de départ : 'T' avec lettres A, B en haut et bas.",,"{""type"":""cube_net"",""layout"":""T"",""faces"":{""top"":""A"",""bottom"":""B"",""left"":""C"",""right"":""D"",""front"":""E"",""back"":""F""}}",symetrie_axiale,"[{""key"":""A"",""label"":""A""},{""key"":""B"",""label"":""B""},{""key"":""C"",""label"":""C""},{""key"":""D"",""label"":""E""}]",A,"Après une symétrie axiale verticale, les positions haut (A) et bas (B) ne changent pas, mais gauche et droite échangent leurs places. A reste en haut, respectant ainsi la position initiale. Un piège possible est de confondre ce mouvement avec une rotation.",La symétrie axiale conserve les positions haut et bas.,true
psychotechnique,rotations_symetries,Moyenne,Quel objet reste identique après une rotation de 360° dans l'espace 3D ?,"Objet sphérique ou symétrique comme balle, cube, tétraèdre, dodécaèdre.",,,rotation,"[{""key"":""A"",""label"":""Balle""},{""key"":""B"",""label"":""Cube""},{""key"":""C"",""label"":""Tétraèdre""},{""key"":""D"",""label"":""Dodécaèdre""}]",A,"L'objet sphérique comme une balle, par sa nature à symétrie infinie dans toutes les directions, reste identique même après une rotation complète de 360°. Le piège est de penser à la symétrie de formes à faces distinctes où la rotation peut influencer la perception.",Pensez à un objet qui a la même apparence sous tous les angles.,true
psychotechnique,rotations_symetries,Moyenne,Quel est le résultat d'une combinaison de deux symétries axiales parallèles ?,,,,combinée,"[{""key"":""A"",""label"":""Une translation""},{""key"":""B"",""label"":""Une rotation""},{""key"":""C"",""label"":""Une symétrie centrale""},{""key"":""D"",""label"":""Aucun changement""}]",A,Deux symétries axiales consécutives et parallèles aboutissent à une translation. Ce phénomène de déplacement découle de l'altercation logique de mouvements spatiaux. Le piège invoqué ici est de confondre cette opération avec une simple rotation ou un statu quo.,Imaginez deux miroirs parallèles qui inversent une image l'un après l'autre.,true
psychotechnique,rotations_symetries,Moyenne,Quelle transformation combinée laissera un objet invariable ?,,,,combinee,"[{""key"":""A"",""label"":""Symétrie axiale puis rotation de 180°""},{""key"":""B"",""label"":""Rotation de 90° trois fois""},{""key"":""C"",""label"":""Deux symétries centrales""},{""key"":""D"",""label"":""Rotation de 270° puis 90°""}]",B,"Trois rotations de 90° reviennent à une rotation complète de 270°, pas nécessairement à la position d'origine, mais presque. Individuellement, ces rotations ne sont efficaces qu'une fois répétées trois fois. La complexité réside dans l'hypotétique retour au point initial.","En accumulant les mouvements, on finit par revenir près du début.",true
psychotechnique,rotations_symetries,Moyenne,"Quelle lettre parmi N, X, O, S reste identique après une rotation de 180° ?",,,,rotation,"[{""key"":""A"",""label"":""N""},{""key"":""B"",""label"":""X""},{""key"":""C"",""label"":""O""},{""key"":""D"",""label"":""S""}]",B,"La lettre X est l'une des rares lettres qui conserve son apparence après une rotation de 180°, en raison de sa symétrie centrale. Les lettres N et S changent de sens, et bien que O soit symétrique, elle forme un cercle, donc sans orientation directe.",Pensez aux lettres qui sont symétriques par rapport à leur centre.,true
psychotechnique,rotations_symetries,Moyenne,Que signifie la composition de deux symétries axiales avec des axes perpendiculaires ?,,,,combinée,"[{""key"":""A"",""label"":""Une rotation de 180°""},{""key"":""B"",""label"":""Une translation""},{""key"":""C"",""label"":""Une homothétie""},{""key"":""D"",""label"":""Une inversion totale""}]",A,Deux symétries axiales avec axes perpendiculaires aboutissent à une rotation de 180° autour du point où ils se croisent. Cette transformation est connue pour inverser complètement toute figure. Un piège est de supposer qu'une simple symétrie axiale est impliquée.,Imaginez croiser deux miroirs à angle droit.,true
psychotechnique,rotations_symetries,Moyenne,"Quel cube plié obtient-on après rotation de 90° du patron autour de son axe vertical, suivi d'une symétrie axiale, puis pliage ?","Patron de départ : T inveré, lettres V O I.",,"{""type"":""cube_net"",""layout"":""T"",""faces"":{""top"":""V"",""bottom"":""O"",""left"":""I"",""right"":""J"",""front"":""K"",""back"":""L""}}",combinee,"[{""key"":""A"",""label"":""Cube A""},{""key"":""B"",""label"":""Cube B""},{""key"":""C"",""label"":""Cube C""},{""key"":""D"",""label"":""Cube D""}]",B,"La figure tourne de 90° puis subit une symétrie axiale. Les directions s'inversent symétriquement, préservant V en haut. Cela rend la solution unique malgré la complexité des opérations combinées.","Décomposez en rotations et réflexions, puis assemblez.",true
psychotechnique,rotations_symetries,Moyenne,Quelle transformation combinée fait revenir un rectangle à sa position initiale ?,,,,combinee,"[{""key"":""A"",""label"":""Deux rotations successives de 90°""},{""key"":""B"",""label"":""Une rotation de 180° suivie d'une translation""},{""key"":""C"",""label"":""Une homothétie puis une symétrie axiale""},{""key"":""D"",""label"":""Deux symétries axiales parallèles""}]",B,Effectuer une rotation de 180° suivie d'une translation permet à un rectangle de retrouver sa position originelle à l'identique. Le défi principal réside dans l'interprétation de la translation comme une réponse logique souvent inexploitée.,Considérez les ajustements requis pour résoudre le double retournement.,true
psychotechnique,rotations_symetries,Difficile,Laquelle de ces lettres se retourne sur elle-même après une rotation de 180° le long de l'axe oblique ?,"Considérez des rotations dans un espace 3D pour : K, R, U, N",,,rotation,"[{""key"":""A"",""label"":""K""},{""key"":""B"",""label"":""R""},{""key"":""C"",""label"":""U""},{""key"":""D"",""label"":""N""}]",D,"Si l'on considère son axe oblique, la lettre N apparaît symétrique après une rotation de 180°. Cela implique une stimulation complexe du plan spatial, où des détails de symétrie lisibles sont souvent négligés.",Visualisez une transformation à travers une coupe en diagonale.,true
psychotechnique,rotations_symetries,Difficile,"Quel cube obtient-on après une série de deux rotations : 90° autour de l'axe X, puis 180° autour de l'axe Z ?","Patron de départ : 'T' avec symboles ♠, ♥, ♦.",,"{""type"":""cube_net"",""layout"":""T"",""faces"":{""top"":""♠"",""bottom"":""♥"",""left"":""♦"",""right"":""♣"",""front"":""♛"",""back"":""♜""}}",combinee,"[{""key"":""A"",""label"":""Cube A""},{""key"":""B"",""label"":""Cube B""},{""key"":""C"",""label"":""Cube C""},{""key"":""D"",""label"":""Cube D""}]",B,Le premier mouvement autour de l'axe X emporte la face top vers right. Puis la rotation autour de Z de 180° positionne top et bottom dans une relation inversée. Précisa une conscience spatiale clausule qui distingue nettement les orientations dans l'espace.,Imaginez des passages entre plans horizontaux puis verticaux.,true
psychotechnique,rotations_symetries,Difficile,"Quel arrangement reste invariant dans un cube après une rotation de 90° autour de chacun de ses axes successifs (X, Y, Z) ?","Considérez un arrangement initial : ♣ en haut, ♦ devant.",,"{""type"":""cube_net"",""layout"":""cross"",""faces"":{""top"":""♣"",""bottom"":""◆"",""left"":""●"",""right"":""♦"",""front"":""□"",""back"":""▲""}}",combinée,"[{""key"":""A"",""label"":""Cube A""},{""key"":""B"",""label"":""Cube B""},{""key"":""C"",""label"":""Cube C""},{""key"":""D"",""label"":""Cube D""}]",B,"Après avoir opéré une rotation de 90° autour des trois axes, toutes les faces reviennent à leur position initiale sauf celle en bas, démontrant l'effet cumulatif. Les cubes A et D entraînent une confusion verticale de la face supérieure.",Testez la rotation autour de chaque axe pour des résultats symétriques.,true
psychotechnique,rotations_symetries,Difficile,"Après une rotation antiparallèle de 180° autour de deux axes perpendiculaires, quelle position le cube regagne-t-il ?",Patron de départ : croix standard avec marques pizza.,,"{""type"":""cube_net"",""layout"":""cross"",""faces"":{""top"":""🍕"",""bottom"":""🌮"",""left"":""🥙"",""right"":""🍱"",""front"":""🍣"",""back"":""🍤""}}",combinee,"[{""key"":""A"",""label"":""Cube A""},{""key"":""B"",""label"":""Cube B""},{""key"":""C"",""label"":""Cube C""},{""key"":""D"",""label"":""Cube D""}]",A,"Avec une rotation anti-horaire de 180° autour des deux axes, seule une concordance reposant sur les relations entre les faces latérales soutient une orientation constante. Une erreur serait de négliger l'importance fondamentale de la répartition angulaire.",Analyser les faces opposées avant de commencer le mouvement.,true
psychotechnique,rotations_symetries,Difficile,"Quelle face revient en haut après une série de trois rotations : 90° autour de l'axe Y, puis 180° autour de X, suivie de 90° autour de Z ?",Patron en 'L' avec des numéros 1 à 6.,,"{""type"":""cube_net"",""layout"":""L"",""faces"":{""top"":""1"",""bottom"":""6"",""left"":""2"",""right"":""3"",""front"":""4"",""back"":""5""}}",combinée,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""3""}]",C,"Chacune des rotations transporte les marques positionnelles exactement selon le plan axonal. Enfin, le quatrième résultat tangentiel correspond avec la rotation nécessaire pour rabattre le cube en harmonie totale.","Considérez chaque rotation consécutivement, analysez le résultat.",true
psychotechnique,rotations_symetries,Difficile,"Après une série de transformations consistant en une symétrie axiale verticale suivie d'une rotation de 180°, quelle face du cube d'origine revient en haut si la face initiale était la lettre T ?","Le cube part d'un état 'T' qui abrite les symboles tels que T, L, E, R.",,"{""type"":""cube_net"",""layout"":""T"",""faces"":{""top"":""T"",""bottom"":""R"",""left"":""E"",""right"":""L"",""front"":""M"",""back"":""O""}}",combinee,"[{""key"":""A"",""label"":""T""},{""key"":""B"",""label"":""R""},{""key"":""C"",""label"":""E""},{""key"":""D"",""label"":""M""}]",B,"La symétrie axiale renverse la séquence et oriente le bas vers le haut, renversant les lettres progressivement au début. Ce mode de repositionnement moteurs mène directement à l'entité cruciale, à savoir l'élément du bas devenu haut.",Réfléchissez à l'impact total de la symétrie avant la réversion.,true
psychotechnique,rotations_symetries,Difficile,"Après trois rotations consécutives sur chaque plan axial (X, Y, Z), quelle combinaison des faces déterminera enfin le sommet ?","Patron complexe utilisant des symboles ☼, ☽, ♡.",,"{""type"":""cube_net"",""layout"":""Z"",""faces"":{""top"":""☼"",""bottom"":""☽"",""left"":""♁"",""right"":""♡"",""front"":""☾"",""back"":""♞""}}",combinee,"[{""key"":""A"",""label"":""☾""},{""key"":""B"",""label"":""☽""},{""key"":""C"",""label"":""♞""},{""key"":""D"",""label"":""☼""}]",B,"Chaque mouvement fléchit, renverse et altère totalement les transitions directionnelles. Du fait de ces ramifications, la propulsion d'un élément central se catalyse à l'intérieur, en définissant les points essentiels de rotation.",Testez l'équilibre parmi les rotations en séquence.,true
