module,category,difficulty,question,prompt,image_url,figure_data,transformation_type,options,answer,explanation,hint,is_active
psychotechnique,rotations_symetries,Facile,Combien de rotations de 90° permettent à un carré de retrouver sa position initiale ?,,,,rotation,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""4""},{""key"":""D"",""label"":""3""}]",C,"Un carré retrouve sa position initiale après 4 rotations de 90°. Chacune repositionne un coin du carré, et quatre quarts de tours représentent un cycle complet de 360°.",Combien de quarts de tour composent un tour complet ?,true
psychotechnique,rotations_symetries,Facile,"Quelle est la lettre symétrique par rapport à un axe horizontal parmi : D, E, C, B ?",,,,symétrie axiale,"[{""key"":""A"",""label"":""D""},{""key"":""B"",""label"":""E""},{""key"":""C"",""label"":""C""},{""key"":""D"",""label"":""B""}]",B,"La lettre E a un axe de symétrie horizontal. Cet axe divise la lettre en deux sections identiques, l'une au-dessus de l'autre. La symétrie est présente car les sections au-dessus et au-dessous sont inversées.","Cherche une division par le milieu, à l'horizontale.",true
psychotechnique,rotations_symetries,Facile,Quelle transformation laisse un hexagone régulier inchangé ?,,,,rotation,"[{""key"":""A"",""label"":""Rotation de 60°""},{""key"":""B"",""label"":""Rotation de 120°""},{""key"":""C"",""label"":""Rotation de 180°""},{""key"":""D"",""label"":""Rotation de 360°""}]",D,"Une rotation de 360° ramène toujours une figure à sa position initiale. Bien que d'autres rotations partielles puissent le faire aussi dans le cas d'un hexagone, seul un tour complet le garantit universellement.",Un tour complet est toujours sûr.,true
psychotechnique,rotations_symetries,Facile,Combien d'axes de symétrie possède un pentagone régulier ?,,,,symétrie axiale,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""5""},{""key"":""C"",""label"":""7""},{""key"":""D"",""label"":""9""}]",B,"Un pentagone régulier a 5 axes de symétrie. Chacun de ces axes passe par un sommet et le milieu du côté opposé, équilibrant ainsi visuellement tous les éléments du pentagone.",Le nombre d'axes dépend directement du nombre de côtés.,true
psychotechnique,rotations_symetries,Moyenne,Quel chiffre conserve la même apparence après une rotation de 180° centrée ?,Considérons les chiffres tels qu'affichés sur un écran numérique.,,,rotation,"[{""key"":""A"",""label"":""9""},{""key"":""B"",""label"":""1""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""8""}]",D,"Le chiffre 8 reste identique après une rotation de 180° en raison de sa symétrie centrale. Les autres chiffres, comme le 6 ou le 9, inversent ou changent de forme.",Le chiffre doit se lire pareil même la tête en bas.,true
psychotechnique,rotations_symetries,Moyenne,Combien d'axes de symétrie obliques a un losange ?,,,,symétrie axiale,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""1""},{""key"":""C"",""label"":""2""},{""key"":""D"",""label"":""4""}]",C,"Un losange a 2 axes de symétrie obliques, qui sont ses diagonales. Chaque diagonale divise le losange en deux parties congruentes. Ces diagonales passent par les sommets opposés, équilibrant ainsi le losange.",Réfléchis aux diagonales pour couper la figure en deux parties identiques.,true
psychotechnique,rotations_symetries,Moyenne,Quelle opération est l'équivalent de combiner deux symétries axiales parallèles ?,,,,combinée,"[{""key"":""A"",""label"":""Une rotation""},{""key"":""B"",""label"":""Une translation""},{""key"":""C"",""label"":""Une symétrie centrale""},{""key"":""D"",""label"":""Aucune transformation""}]",B,La composition de deux symétries axiales dont les axes sont parallèles équivaut à une translation. Cette translation est le double de la distance entre les deux axes des symétries.,Pense au déplacement total en ligne droite.,true
psychotechnique,rotations_symetries,Moyenne,Qu'obtient-on après trois rotations de 90° d'un carré ?,,,,rotation,"[{""key"":""A"",""label"":""Position initiale""},{""key"":""B"",""label"":""Position à 90°""},{""key"":""C"",""label"":""Position à 180°""},{""key"":""D"",""label"":""Position à 270°""}]",D,"Trois rotations de 90° sur un carré correspondent à une rotation totale de 270°. Cette position est perpendiculaire au premier quart de tour. Visuellement, cela place chaque coin du carré à droite de sa position de départ.",Additionne les rotations successives pour trouver l'angle total.,true
psychotechnique,rotations_symetries,Moyenne,Quelle transformation résulte de deux symétries axiales à axes perpendiculaires ?,,,,combinée,"[{""key"":""A"",""label"":""Une translation""},{""key"":""B"",""label"":""Une homothétie""},{""key"":""C"",""label"":""Une rotation de 180°""},{""key"":""D"",""label"":""Aucune transformation""}]",C,"La composition de deux symétries axiales dont les axes sont perpendiculaires équivaut à une rotation de 180°. Chaque point tourne autour du point d'intersection des deux axes, effectuant ainsi une symétrie centrale.","La clé est dans les axes croisés, comme une croix.",true
psychotechnique,rotations_symetries,Moyenne,Quel est le résultat d'une rotation de 90° puis de 180° sur un polygone ?,,,,combinée,"[{""key"":""A"",""label"":""Rotation de 270°""},{""key"":""B"",""label"":""Rotation de 90°""},{""key"":""C"",""label"":""Retour à la position initiale""},{""key"":""D"",""label"":""Rotation de 180°""}]",A,Effectuer une rotation de 90° suivie de 180° revient à une rotation combinée de 270°. Additionner les angles de rotation successifs est crucial pour obtenir l'angle total correct.,Addition des deux angles de rotation : 90 plus 180.,true
psychotechnique,rotations_symetries,Moyenne,Combien d'orientation possible pour H laisse la lettre inchangée après rotation ?,,,,symétrie axiale,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""3""},{""key"":""D"",""label"":""4""}]",B,"La lettre H a 2 orientations stables après rotation : 0° et 180°, car elle possède une symétrie axiale verticale et horizontale. Cette symétrie signifie que la lettre apparaît la même dans les deux situations.",La symétrie axiale et centrale sont essentielles ici.,true
psychotechnique,rotations_symetries,Moyenne,"Quelle lettre est symétrique par rapport à un axe horizontal : Q, T, F, Z ?",,,,symétrie axiale,"[{""key"":""A"",""label"":""Q""},{""key"":""B"",""label"":""T""},{""key"":""C"",""label"":""F""},{""key"":""D"",""label"":""Z""}]",B,"La lettre T est symétrique par rapport à un axe horizontal qui passe à travers le haut de la barre verticale. Cette symétrie crée deux parties égales, qui se reflètent parfaitement l'une au-dessus de l'autre.",Cherche une barre à travers la lettre.,true
psychotechnique,rotations_symetries,Moyenne,Quel est le nombre d'axes de symétrie sur un octogone régulier ?,,,,symétrie axiale,"[{""key"":""A"",""label"":""4""},{""key"":""B"",""label"":""5""},{""key"":""C"",""label"":""8""},{""key"":""D"",""label"":""9""}]",C,"Un octogone régulier possède 8 axes de symétrie. Ces axes passent à la fois par les sommets opposés et les milieux des côtés opposés, chacun équilibrant visuellement l'octogone.",Pense aux côtés égaux et à leurs axes de réflexion respectifs.,true
psychotechnique,rotations_symetries,Moyenne,Quelle transformation applique un losange par une symétrie centrale ?,,,,symétrie centrale,"[{""key"":""A"",""label"":""Rotation de 180°""},{""key"":""B"",""label"":""Translation""},{""key"":""C"",""label"":""Inversion""},{""key"":""D"",""label"":""Réduction""}]",A,"Une symétrie centrale par rapport au centre d'un losange est équivalente à une rotation de 180°. Chaque point du losange se projette sur son opposé, inversant ainsi sa position dans une même direction.",Un demi-tour sur son centre est la clé.,true
psychotechnique,rotations_symetries,Moyenne,Quel est le résultat de deux symétries axiales consécutives avec un axe oblique ?,,,,combinée,"[{""key"":""A"",""label"":""Rotation de 180°""},{""key"":""B"",""label"":""Translation""},{""key"":""C"",""label"":""Homothétie""},{""key"":""D"",""label"":""Aucune de ces transformations""}]",B,"Deux symétries axiales consécutives, même avec des axes obliques, équivalent généralement à une translation. Cette translation est parallèle aux axes et est proportionnelle à la distance entre eux.",Réfléchis à un déplacement direct sans rotation.,true
psychotechnique,rotations_symetries,Moyenne,Quel est le résultat d'une rotation de 90° suivie par une symétrie centrale ?,,,,combinée,"[{""key"":""A"",""label"":""Symétrie centrale""},{""key"":""B"",""label"":""Symétrie axiale""},{""key"":""C"",""label"":""Rotation de 270°""},{""key"":""D"",""label"":""Rotation de 180°""}]",C,"Une rotation de 90° suivie d'une symétrie centrale équivaut à une rotation de 270°. La symétrie centrale ajoute 180° au 90° initial, formant un décalage de trois quarts de tour autour du point central.",Addition correcte et placement sont cruciaux.,true
psychotechnique,rotations_symetries,Moyenne,"Quelle lettre change le moins après une rotation de 180° : S, Z, N, M ?",,,,rotation,"[{""key"":""A"",""label"":""S""},{""key"":""B"",""label"":""Z""},{""key"":""C"",""label"":""N""},{""key"":""D"",""label"":""M""}]",B,"La lettre Z est centro-symétrique, ce qui signifie qu'elle reste essentiellement identique après une rotation de 180°. Elle s'inverse certes visuellement, mais pas structurellement au plan.",Concentre-toi sur une inversion symétrique parfaite.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation laisse le losange inchangé lors de la rotation autour de son axe diagonal ?,,,,rotation,"[{""key"":""A"",""label"":""Symétrie centrale""},{""key"":""B"",""label"":""Rotation de 180°""},{""key"":""C"",""label"":""Translation globale""},{""key"":""D"",""label"":""Aucune""}]",B,"Une rotation de 180° autour de l'axe diagonal principal d'un losange laisse la figure inchangée dans une perspective plane. En 3D, cela signifierait simplement un tour complet suivi d'une remise en position par rapport à ses sommets.","Pense horizontalement à la rotation, pas en translation.",true
psychotechnique,rotations_symetries,Difficile,Combien de rotations 3D ramènent un cube à sa position initiale ?,"Considérez seulement les rotations à 90°, 180°, ou 270° autour de ses axes.",,,rotation,"[{""key"":""A"",""label"":""6""},{""key"":""B"",""label"":""12""},{""key"":""C"",""label"":""24""},{""key"":""D"",""label"":""48""}]",C,"Il y a 24 rotations possibles pour qu'un cube retrouve sa même orientation dans l'espace 3D. Chaque face comme face avant a 4 orientations, multipliées par les 6 faces différentes que le cube peut avoir en avant.",Considérez chaque face du cube et les rotations de sa face.,true
psychotechnique,rotations_symetries,Difficile,Qu'obvez-vous faire pour qu'une lettre Q retrouve son apparence originelle après diverses transformations ?,,,,combinée,"[{""key"":""A"",""label"":""Symétrie axiale suivie de rotation de 180°""},{""key"":""B"",""label"":""Symétrie centrale suivie de translation""},{""key"":""C"",""label"":""Double rotation de 180°""},{""key"":""D"",""label"":""Rotation de 360° directe""}]",A,Une symétrie axiale horizontale suivie d'une rotation de 180° ramène la lettre Q à sa position d'origine. Cela inverse d'abord la courbure basse puis la remet en place.,Concentre-toi sur l'axe de symétrie et tourne autour.,true
psychotechnique,rotations_symetries,Difficile,Combien de symétries directes conserveront une étoile à cinq branches inchangée ?,,,,symétrie axiale,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""5""},{""key"":""C"",""label"":""10""},{""key"":""D"",""label"":""20""}]",B,"Une étoile à cinq branches régulières conserve sa forme après cinq symétries axiales. Chaque axe passe par une branche et son opposée, ou entre les branches pour une parfaite division.","Deux axes pour chaque paire, à l'intérieur et entre.",true
psychotechnique,rotations_symetries,Difficile,Que produisent successivement trois rotations opposées de 90° sur un même axe ?,,,,rotation,"[{""key"":""A"",""label"":""Rotation net égale de 270°""},{""key"":""B"",""label"":""Retour à zéro""},{""key"":""C"",""label"":""Seconde translation""},{""key"":""D"",""label"":""Position décalée uniforme""}]",B,"En effectuant un va-et-vient de trois rotations opposées sur le même axe, vous annulez la déviation initialement causée par deux tours, ramenant la figure à sa position originelle.",Considérez la symétrie comme une base.,true
psychotechnique,rotations_symetries,Difficile,Quel effet a une composition de trois rotations successives sur différents axes perpendiculaires d'un cube ?,Imaginez un cube en mouvement permanent.,,,rotation,"[{""key"":""A"",""label"":""Inversion totale""},{""key"":""B"",""label"":""Symétrie basique""},{""key"":""C"",""label"":""Retour à l'initial""},{""key"":""D"",""label"":""Déplacement continu""}]",C,"Trois rotations perpendiculaires successives à 90° chacune annulent les effets dynamiques, similaires à une rotation totale de 270° dans l'espace. Ainsi, elles réorientent le cube de manière identique.",Un cycle complet de rotations compense.,true
psychotechnique,rotations_symetries,Difficile,Quel est le résultat final de l'application successive de trois transformations : deux symétries axiales contraires et une rotation à 270° ?,,,,combinée,"[{""key"":""A"",""label"":""Transformations annulées""},{""key"":""B"",""label"":""Rotation unidirectionnelle""},{""key"":""C"",""label"":""Symétrie indirecte forte""},{""key"":""D"",""label"":""Combinaison douce""}]",B,"La rotation à 270° accompagne les identités générées par deux symétries axiales, produisant un contre-ordre spatial. L'interception finale repose sur la concordance tridimensionnelle.",Chaque boucle progressiste tend à l'unicité.,true
psychotechnique,rotations_symetries,Difficile,Quel est l'effet d'une rotation inverse autour d'un axe décentré suivie d'une rotation centrale de 180° ?,,,,combinée,"[{""key"":""A"",""label"":""Inversion asymétrique""},{""key"":""B"",""label"":""Renversement parfait""},{""key"":""C"",""label"":""Rotation nulle""},{""key"":""D"",""label"":""Glissement 3D""}]",B,"Lorsqu'un axe décentré introduit une complexité initiale, une rotation symétrique de 180° amène à un équilibre stratégique invisible, créant ainsi une rotation complète et non déviée.",Associez deux inversions distinctes.,true
psychotechnique,rotations_symetries,Difficile,Quelle est la transformation équivalente par une double composition de deux rotations opposées de 180° ?,Utilisez la rigueur descriptive géométrique.,,,combinée,"[{""key"":""A"",""label"":""Inversion libre d'origine""},{""key"":""B"",""label"":""Partiellement annuaire""},{""key"":""C"",""label"":""Transposition trajetoire""},{""key"":""D"",""label"":""Réinitialisation magnifiée""}]",A,"Le double effet contradictoire de deux inversions de 180°, en composant, non seulement neutraliser un mouvement, mais initie aussi une reconnexion dans un nouvel espace spatial ; entre les axes et les transformations, l'ordre initial est remplacé par un état centralisé neutre.",Imaginez un cycle pastiche.,true
psychotechnique,rotations_symetries,Difficile,Quel résultat est créé par une transition de rotation de 180° combinée avec une symétrie à travers un axe diagonal ?,,,,combinée,"[{""key"":""A"",""label"":""Transition calme""},{""key"":""B"",""label"":""Inversion distendue""},{""key"":""C"",""label"":""Réduction progressive""},{""key"":""D"",""label"":""Rotation ambiguë""}]",B,"Une rotation de 180° suivie d'une symétrie axiale dans un environnement orthogonal génère une dynamique imprévisible. L'entité se retourne en profondeur, permettant une nouvelle configuration dimensionnelle.",Axez la construction sur un paradigme discontinu.,true
