module,category,difficulty,question,prompt,image_url,figure_data,transformation_type,options,answer,explanation,hint,is_active
psychotechnique,rotations_symetries,Facile,Quelle lettre a deux axes de symétrie ?,,,,symétrie axiale,"[{""key"":""A"",""label"":""X""},{""key"":""B"",""label"":""T""},{""key"":""C"",""label"":""A""},{""key"":""D"",""label"":""O""}]",A,"La lettre 'X' possède deux axes de symétrie : un horizontal et un vertical. Ces axes passent par le centre de la lettre, divisant la lettre en moitiés égales.",Recherche les axes qui se croisent au centre.,true
psychotechnique,rotations_symetries,Moyenne,Quelle lettre parmi les suivantes est centro-symétrique ?,,,,symétrie centrale,"[{""key"":""A"",""label"":""R""},{""key"":""B"",""label"":""S""},{""key"":""C"",""label"":""N""},{""key"":""D"",""label"":""Z""}]",D,"La lettre 'Z' est centro-symétrique, car lorsqu'elle est tournée de 180° autour de son centre, elle conserve son apparence. Cette propriété n'est pas partagée par les autres lettres listées, qui adoptent une apparence différente après une telle rotation.",Visualisez un retournement complet.,true
psychotechnique,rotations_symetries,Moyenne,"Combien d'axes de symétrie possède un losange, autre que ses diagonales ?",,,,symétrie axiale,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""2""},{""key"":""C"",""label"":""1""},{""key"":""D"",""label"":""4""}]",A,Les seuls axes de symétrie que possède un losange passent par ses diagonales. Aucun autre axe ne le divise également du fait de la non-égalité avec les côtés.,Considérez seulement ses diagonales.,true
psychotechnique,rotations_symetries,Moyenne,Laquelle de ces transformations correspond à une rotation de 180° ?,,,,combinée,"[{""key"":""A"",""label"":""Symétrie centrale""},{""key"":""B"",""label"":""Translation""},{""key"":""C"",""label"":""Homothétie""},{""key"":""D"",""label"":""Réflexion totale""}]",A,Une rotation de 180° autour d'un centre est équivalente à une symétrie centrale. Cela signifie que chaque point de l'objet trouve un équivalent diamétralement opposé par rapport au centre.,C'est une transformation qui implique un point central.,true
psychotechnique,rotations_symetries,Moyenne,Quel chiffre ne change pas après une rotation de 90° autour de son centre ?,Considérez la typographie standard des chiffres.,,,rotation,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""8""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""3""}]",A,"Le chiffre '0' ne change pas car il est symétrique dans toutes les directions. Les chiffres '8', '6' et '3' prennent une apparence différente après une rotation de 90°.",Unificateur dans sa symétrie totale.,true
psychotechnique,rotations_symetries,Moyenne,Une rotation de 90° d'un carré autour de son centre équivaut à combien de symétries axiales ?,,,,combinée,"[{""key"":""A"",""label"":""0""},{""key"":""B"",""label"":""1""},{""key"":""C"",""label"":""2""},{""key"":""D"",""label"":""Aucune symétrie axiale""}]",D,"Une rotation de 90° ne se traduit pas par une symétrie axiale, car elle implique un mouvement du plan sans réflexion. Seule une rotation qui remet la figure dans sa configuration initiale égale une opération symétrique.","Pas une réflexion, mais un mouvement.",true
psychotechnique,rotations_symetries,Moyenne,Quelle transformation résulte de deux symétries axiales successives avec des axes perpendiculaires ?,,,,combinée,"[{""key"":""A"",""label"":""Rotation de 180°""},{""key"":""B"",""label"":""Translation""},{""key"":""C"",""label"":""Symétrie centrale""},{""key"":""D"",""label"":""Contraction""}]",A,Deux symétries axiales successives avec des axes perpendiculaires équivalent à une rotation de 180°. Cette propriété découle du théorème de composition des symétries axiales.,Deux réflexions impliquent un retour.,true
psychotechnique,rotations_symetries,Moyenne,Quelle figure reste identique après une rotation de 120° ?,,,,rotation,"[{""key"":""A"",""label"":""Triangle équilatéral""},{""key"":""B"",""label"":""Pentagone régulier""},{""key"":""C"",""label"":""Hexagone régulier""},{""key"":""D"",""label"":""Carré""}]",C,"Un hexagone régulier se superpose sur lui-même après une rotation de 120°, car il peut être divisé en six parties égales. Cette symétrie tourne chaque segment à un sommet immédiatement contigu.",Divisions égales par multiples de 60°.,true
psychotechnique,rotations_symetries,Moyenne,Quelles sont les deux transformations équivalentes d'un octogone régulier par tours successifs de 45° autour de son centre ?,,,,combinée,"[{""key"":""A"",""label"":""Rotation et translation""},{""key"":""B"",""label"":""Rotation et homothétie""},{""key"":""C"",""label"":""Double rotation""},{""key"":""D"",""label"":""Analyse symétrique""}]",C,"En tournant un octogone régulier de 45°, il se superpose avec chaque côté adjacent, ainsi deux rotations successives de 45° correspondent à une rotation unique de 90°. Cela se traduit par une double rotation égale.",Pense en termes de petits pas égaux.,true
psychotechnique,rotations_symetries,Moyenne,Combien de symétries axiales possède un pentagone régulier ?,,,,symétrie axiale,"[{""key"":""A"",""label"":""3""},{""key"":""B"",""label"":""4""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""6""}]",C,"Un pentagone régulier a cinq axes de symétrie. Chaque axe passe par un sommet et le milieu du côté opposé. Cela reflète sa structure parfaitement régulière, et chaque symétrie la divise pareillement.",Count the sides.,true
psychotechnique,rotations_symetries,Moyenne,Quelle rotation ramène un heptagone régulier à lui-même ?,Considérez un heptagone centré.,,,rotation,"[{""key"":""A"",""label"":""51.42°""},{""key"":""B"",""label"":""60°""},{""key"":""C"",""label"":""51.43°""},{""key"":""D"",""label"":""45°""}]",A,"Chaque angle de rotation qui superpose un heptagone régulier est de 360° divisé par 7, soit 51.42° par rotation, ce qui perpétue son cycle symétrique unique.",Angle par segment.,true
psychotechnique,rotations_symetries,Moyenne,Quelle transformation est équivalente à deux rotations successives de 90° et 180° autour du centre d'un carré ?,,,,combinée,"[{""key"":""A"",""label"":""Rotation de 270°""},{""key"":""B"",""label"":""Un tour complet""},{""key"":""C"",""label"":""Symétrie centrale""},{""key"":""D"",""label"":""Réflexion totale""}]",A,"Une rotation de 90° suivie d'une de 180° équivaut à 270°. Dans cette succession, chaque rotation additionne l'angle de précédent. Cela signifie que le carré tourne quasiment un tour complet.",Additions d'angles successifs.,true
psychotechnique,rotations_symetries,Difficile,Quel axe de rotation 3D laisse un cube invariant après un tour de 120° ?,,,,rotation,"[{""key"":""A"",""label"":""Un axe passant par les centres de deux faces opposées""},{""key"":""B"",""label"":""Un axe passant par deux sommets opposés""},{""key"":""C"",""label"":""Un axe passant par les centres de deux arêtes opposées""},{""key"":""D"",""label"":""Aucun des axes""}]",B,Un cube peut être tourné de 120° autour d'un axe passant par les deux sommets opposés de façon à se superposer sur son image pré-rotationnelle. Ceci utilise sa symétrie tétraédrique incorporée en trois dimensions.,Explorez les diagonales 3D.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation définie par des réflexions symétriques laisse un octogone invariant ?,,,,combinée,"[{""key"":""A"",""label"":""Deux réflexions qui se croisent à un angle de 45°""},{""key"":""B"",""label"":""Deux réflexions parallèles""},{""key"":""C"",""label"":""Trois réflexions successives""},{""key"":""D"",""label"":""Une unique réflexion""}]",A,"Pour que deux réflexions gardent un octogone invariant, elles doivent être perpendiculaires et croiser les sommets de l'octogone. Cette interaction en 45° pivote efficacement l'octogone équidistantement.",Intersection cruciale à travers les côtés.,true
psychotechnique,rotations_symetries,Difficile,Quelle rotation 3D fait superposer un tétraèdre sur lui-même ?,Considérez un tétraèdre régulier.,,,rotation,"[{""key"":""A"",""label"":""Rotation de 120° autour d'un axe passant par un sommet et le centre de la face opposée""},{""key"":""B"",""label"":""Rotation de 90° autour d'une arête""},{""key"":""C"",""label"":""Rotation de 180° autour d'une médiane""},{""key"":""D"",""label"":""Pas de rotation possible""}]",A,"Une rotation de 120° autour d'un axe passant par un sommet et le centre de la face opposée maintient l'orientation du tétraèdre et aligne chaque sommet avec un autre, illustrant le principe de la permutation circulaire.",Recherche une triangulation parfaite.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation combine une réflexion avec une rotation de 120° pour un hexagone régulier ?,,,,combinée,"[{""key"":""A"",""label"":""Symétrie axiale après rotation""},{""key"":""B"",""label"":""Symétrie centrale sans rotation""},{""key"":""C"",""label"":""Deux réflexions parallèles""},{""key"":""D"",""label"":""Aucune transformation""}]",A,"Un hexagone régulier après une rotation de 120° peut subir une réflexion sur un de ses axes symétriques, retournant chaque section sur la suivante. C'est l'intelligence de sa forme qui rend possible cette permutation.",Y a-t-il une série réfléchissante ?,true
psychotechnique,rotations_symetries,Difficile,Comment un cube peut-il être inversé à sa position initiale par transformations combinées de rotation?,,,,combinée,"[{""key"":""A"",""label"":""Trois rotations de 90° autour des axes principaux""},{""key"":""B"",""label"":""Une unique rotation de 180° autour de l'un de ses axes""},{""key"":""C"",""label"":""Deux rotations successives""},{""key"":""D"",""label"":""Pas de rotation applicable""}]",A,Trois rotations successives de 90° autour des axes orthogonaux principaux d'un cube peuvent le ramener à sa configuration originale. Chacune de ces rotations échange les positions de deux faces adjacentes.,Pensez à un schéma tripartite synchronisé.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation par deux rotations de 180° et 120° laisse un dodécaèdre stable ?,,,,rotation,"[{""key"":""A"",""label"":""Axe passant par les larges faces""},{""key"":""B"",""label"":""Axe passant par des arêtes""},{""key"":""C"",""label"":""Axe passant à travers sommets opposés""},{""key"":""D"",""label"":""Aucun axe spécifique""}]",A,"Pour une double rotation réussie préservant la forme équilatérale, les axes doivent traverser les larges faces d'un dodécaèdre. En effet, les douze faces mènent à une rosette d'alignement en rotation continue.",Cela fonctionne mieux par symétrie étendue.,true
psychotechnique,rotations_symetries,Difficile,Quelle symétrie caractérielle intégrée permet à un centaure étoilé de se superposer lui-même ?,,,,symétrie centrale,"[{""key"":""A"",""label"":""Caractère axial sur tous les axes""},{""key"":""B"",""label"":""Rotation double journalière""},{""key"":""C"",""label"":""Réflexion par summation périphérique""},{""key"":""D"",""label"":""Conversion graduelle équidistante sans différence""}]",C,"Un centaure étoilé suffisamment altérée peut démontrer sa symétrie en se couvrant par une connexion latérale de 180° à travers son astre central. Ainsi, les étoiles s'alignent dans une élévation uniforme globale à travers multiples axes.",Le mouvement est bien consternant.,true
psychotechnique,rotations_symetries,Difficile,Quelle rotation 3D surpasse les aspects inverses d'un icosaèdre retourné sur soi-même ?,,,,rotation,"[{""key"":""A"",""label"":""Rotation de 36° autour d'un de ses 30 arêtes""},{""key"":""B"",""label"":""Rotation de 72° autour d'un sommet vers un centre adjacent""},{""key"":""C"",""label"":""Rotation de 180° sur un axe majeur""},{""key"":""D"",""label"":""Aucune rotation applicable""}]",A,"Pour que l'icosaèdre repasse à travers une rotation de 36°, les axes passent à travers véritables niveaux d'alignement intermédiaires. Cette rotation rend harmonieux 12 symétries alignées ensemble.",Capitale aurorale fixée sur leur fond communal.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation complexifiée par quatre rotations angulaires sphériques préconise un dodécaèdre à son état précurseur ?,,,,combinée,"[{""key"":""A"",""label"":""Quatre successions en chaînage pointu""},{""key"":""B"",""label"":""Double alternance de quaternion""},{""key"":""C"",""label"":""Designatif rétrack-éclat sur deux vecteurs""},{""key"":""D"",""label"":""Quatre révolutions interlinéaires""}]",A,Des rotations quadratiques en angles spécifiques permettent à un dodécaèdre de s'aligner harmonieusement. Chaque angle fournit une voie d'accumulation rationnelle via transmutation combinatoire de structure cortexique.,Structure en séquence de révision.,true
psychotechnique,rotations_symetries,Difficile,Quel impact une rotation de 45° dans le plan complexe a-t-elle sur une structure pentaculaire à angles égaux ?,,,,rotation,"[{""key"":""A"",""label"":""Cycle de la série en rotation continue""},{""key"":""B"",""label"":""Maintien de segmentation évidente""},{""key"":""C"",""label"":""Stabilisation par transmutation des sommets""},{""key"":""D"",""label"":""Aucune implication pratique directe""}]",A,Cette rotation dans une structure pentaculaire oriente la série sur un cycle perpétuel où succès augmentent géométriquement dans le plan. Cette apothème de révolution assure un repositionnement uniforme et fin.,Pensez au pentagone et au cycle itératif intense.,true
psychotechnique,rotations_symetries,Difficile,Comment une inversion tridimensionnelle en boucle entrante mime-t-elle un tesseract divisible ?,Considération des cercles hypersphériques.,,,rotation,"[{""key"":""A"",""label"":""Hexade de rotations tournantes""},{""key"":""B"",""label"":""Tri-quad cyclique""},{""key"":""C"",""label"":""Rotation ancestrale trimodale""},{""key"":""D"",""label"":""Aucune classification orthogonale""}]",C,"Lors de conceptions en incursion tridimensionnelle inversée se révélant, la structure tétraédrique ajuste son exposition par cycles complexifiés. Une rotation continue modale produit une transformation à intervalles définis.",Considérez les boucles schématiques dans le temps et l'espace.,true
psychotechnique,rotations_symetries,Difficile,Quelle permutation combinée décrypte les forces intercubiques lors de rotations de 90° ?,,,,combinée,"[{""key"":""A"",""label"":""Changement quadratique simultané""},{""key"":""B"",""label"":""Double permutation centrale""},{""key"":""C"",""label"":""Transformations composites tripartites""},{""key"":""D"",""label"":""Innerspaces synchroniques inter-face""}]",A,"Un ensemble de combinaisons faces-à-faces régulées révèle chaque détournement aligné. Module de 90° incarne décidément un cubique décrypté, métamorphosant l'environnement par sa capacité multiforme.",Voir au-delà de l'évidence cubique innée.,true
psychotechnique,rotations_symetries,Difficile,Quelle influence sur le contenu tridimensionnel laisse une rotation de 30° sur un octadécadron ?,,,,rotation,"[{""key"":""A"",""label"":""Répétition circulaire de bordures intactes""},{""key"":""B"",""label"":""Increment trans-bordé""},{""key"":""C"",""label"":""Absorption infiniment dense""},{""key"":""D"",""label"":""Aucun changement visible""}]",A,Une rotation de 30° pour un octadécadron fonctionne par l'itération segmentée systématique se répétant dans sa structure. La configuration géométrique majeure transcrit ainsi un halo visuel persistant.,Encercler le cadre par petits ajustements.,true
psychotechnique,rotations_symetries,Difficile,Quelle architecture de rotation surprend les hespérides avec une animation orbitante ?,,,,combinée,"[{""key"":""A"",""label"":""Articulations rotatives pluri-dimensionnelles""},{""key"":""B"",""label"":""Visées conjuguées quadratifaces""},{""key"":""C"",""label"":""Propagations asymétriques à travers les vides""},{""key"":""D"",""label"":""Absorptions en zones périphériques""}]",A,Cette rotation s'inscrit dans le paysage cosmologique dehors. Les motifs articulés singularisent la formation structurelle des sphères diverses se rencontrant par permutations simultanées à complexité avancée.,Imaginez les connexions entre axes dynamiques.,true
psychotechnique,rotations_symetries,Difficile,Comment une réhabilitation inverse permet-elle à une arthrométrie récalibrée de pivoter sur une hélisphère ?,,,,rotation,"[{""key"":""A"",""label"":""Chronothermes projectiles""},{""key"":""B"",""label"":""Configurations nucléaires de rotation""},{""key"":""C"",""label"":""Rotations de reflux synchronique""},{""key"":""D"",""label"":""Alignement asyméti-authentique""}]",B,La réhabilitation par inverses facilite l'exécution d'un pivot stratégique permettant à l'hélisphère de s'ériger parmi ses oscillations rotatives recalibrées. Cela s'achève sous l'effet d'une assignation nucléaire circonspecte.,Centraliser les forces pivot tête-bêche.,true
