module,category,difficulty,question,prompt,image_url,figure_data,transformation_type,options,answer,explanation,hint,is_active
psychotechnique,rotations_symetries,Facile,Combien de rotations distinctes laissent une figure hexagonale régulière inchangée ?,,,,rotation,"[{""key"":""A"",""label"":""1""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""6""},{""key"":""D"",""label"":""0""}]",C,"Un hexagone régulier peut être tourné de multiples de 60° (360/6) et revenir identique, soit 6 fois (0°, 60°, 120°, 180°, 240°, 300°).",Pensez à diviser 360 par le nombre de côtés.,true
psychotechnique,rotations_symetries,Facile,Quelle rotation donne à nouveau la même figure pour un carré ?,,,,rotation,"[{""key"":""A"",""label"":""90°""},{""key"":""B"",""label"":""180°""},{""key"":""C"",""label"":""270°""},{""key"":""D"",""label"":""360°""}]",D,"Seule une rotation de 360°, qui est un tour complet, ramène une figure à sa position d'origine, donc un carré reste identique.",Un tour complet ramène tout à sa place initiale.,true
psychotechnique,rotations_symetries,Facile,"Quelles lettres parmi (Z, S, X, Y) ont une symétrie axiale horizontale ?",,,,symétrie axiale,"[{""key"":""A"",""label"":""S""},{""key"":""B"",""label"":""X""},{""key"":""C"",""label"":""Y""},{""key"":""D"",""label"":""Z""}]",A,La lettre 'S' possède une symétrie axiale horizontale. Elle peut se plier le long d'une ligne passant par son centre horizontal.,Visualisez chaque lettre coupée horizontalement.,true
psychotechnique,rotations_symetries,Moyenne,"Quelle lettre parmi N, V, X, O est centro-symétrique ?",,,,symétrie centrale,"[{""key"":""A"",""label"":""N""},{""key"":""B"",""label"":""V""},{""key"":""C"",""label"":""X""},{""key"":""D"",""label"":""O""}]",C,"La lettre 'X' est centro-symétrique, ce qui signifie qu'une rotation de 180° autour de son centre la laisse inchangée. 'O' a des symétries axiales mais n'est pas centro-symétrique.",Cherchez une lettre avec une symétrie centrale claire.,true
psychotechnique,rotations_symetries,Moyenne,Quel est le résultat de combiner deux symétries axiales de plans parallèles ?,,,,combinée,"[{""key"":""A"",""label"":""Une rotation""},{""key"":""B"",""label"":""Une translation""},{""key"":""C"",""label"":""Une homothétie""},{""key"":""D"",""label"":""Une inversion""}]",B,Deux symétries axiales sur des plans parallèles aboutissent à une translation. Chaque partie retourne à un endroit différent mais parallèle.,Que se passe-t-il quand une forme répond encore à une autre réflexion par une ligne parallèle ?,true
psychotechnique,rotations_symetries,Moyenne,Comment est modifié un rectangle par une rotation de 180° ?,,,,rotation,"[{""key"":""A"",""label"":""Il reste inchangé""},{""key"":""B"",""label"":""Il est inversé""},{""key"":""C"",""label"":""Il est étendu""},{""key"":""D"",""label"":""Il est raccourci""}]",A,"Une rotation de 180° retournera la figure mais pour un rectangle spécifiquement, cela revient à une symétrie centrale le rendant invariant.",Une rotation de 180° est comme une symétrie centrale.,true
psychotechnique,rotations_symetries,Moyenne,Quelle transformation annule l'effet d'une symétrie axiale ?,,,,combinée,"[{""key"":""A"",""label"":""Une seconde symétrie axiale parallèle""},{""key"":""B"",""label"":""Une seconde symétrie axiale perpendiculaire""},{""key"":""C"",""label"":""Une rotation de 180°""},{""key"":""D"",""label"":""Aucune""}]",A,"Une seconde symétrie axiale parallèle à la première annule l'effet de la première, revenant à l'état initial de la figure.",Une double réflexion parallèle revient à l'original.,true
psychotechnique,rotations_symetries,Moyenne,Une rotation de 180° est identique à quelle transformation sur un triangle isocèle ?,,,,combinée,"[{""key"":""A"",""label"":""Une translation""},{""key"":""B"",""label"":""Une symétrie axiale""},{""key"":""C"",""label"":""Une symétrie centrale""},{""key"":""D"",""label"":""Une homothétie""}]",C,"Une rotation de 180° a le même effet qu'une symétrie centrale, ce qui signifie que chaque partie du triangle isocèle est inversée dans toutes les directions mais reste pareil.",Revenir sur le même via l'axe.,true
psychotechnique,rotations_symetries,Moyenne,Quel est le résultat de combiner deux symétries axiales d'axes perpendiculaires ?,,,,combinée,"[{""key"":""A"",""label"":""Une rotation de 90°""},{""key"":""B"",""label"":""Une translation""},{""key"":""C"",""label"":""Une inversion totale""},{""key"":""D"",""label"":""Une rotation de 180°""}]",D,Deux symétries axiales avec des axes perpendiculaires ont pour effet une rotation de 180° autour du point d'intersection.,Imagine deux miroirs se croisant.,true
psychotechnique,rotations_symetries,Moyenne,"Quel chiffre parmi 2, 3, 5, 6 reste identique après une rotation de 180° ?",Considérez les chiffres en typographie standard.,,,rotation,"[{""key"":""A"",""label"":""2""},{""key"":""B"",""label"":""3""},{""key"":""C"",""label"":""5""},{""key"":""D"",""label"":""6""}]",D,"En tipographie, souvent les chiffres 2 et 5 ne sont pas centro-symétriques. Cependant, le chiffre '6' en typographie standard rotatif sera 9.",Chercher un chiffre ayant une symétrie centrale.,true
psychotechnique,rotations_symetries,Moyenne,Quelle transformation résulte de la rotation de 60° suivie d'une symétrie axiale sur une figure hexagonale ?,,,,combinée,"[{""key"":""A"",""label"":""Une rotation de 120°""},{""key"":""B"",""label"":""Une rotation de 180°""},{""key"":""C"",""label"":""Une translation inverse""},{""key"":""D"",""label"":""Une inversion""}]",B,"Dans un hexagone, la rotation de 60° appuyée par une symétrie axiale sur un des axes résultent en une rotation de 180°, car ce sont des divisions proportionnelles.",Résolvez avec des angles et les reflets.,true
psychotechnique,rotations_symetries,Moyenne,Quelle forme obtient-on avec deux symétries axiales avec une rotation de 45° ?,,,,combinée,"[{""key"":""A"",""label"":""Une rotation de 90°""},{""key"":""B"",""label"":""Une translation d'égalitaire""},{""key"":""C"",""label"":""Un retournement total""},{""key"":""D"",""label"":""Une rotation de 135°""}]",A,Une bascule de 45° et aligner de deux symétries axiales qui se croisent en angles égaux permet une rotation équivalente à 90° pour toute figure.,Un total d'angles se passent en résultats.,true
psychotechnique,rotations_symetries,Moyenne,"Quelle rotation pour un carré, suivie d'une symétrie axiale verticalement revient à l'origine ?",,,,combinée,"[{""key"":""A"",""label"":""Une rotation de 90°""},{""key"":""B"",""label"":""Une rotation de 180°""},{""key"":""C"",""label"":""Une rotation complète""},{""key"":""D"",""label"":""Aucune""}]",C,"Un carré effectué une rotation de 90° plus une symétrie axiale verticalement atteint le même effet qu’une double rotation de 180°, donc c'est un retour totale original.",Pensez aux rotations totales.,true
psychotechnique,rotations_symetries,Difficile,Comment se transforme un cube par une rotation de 90° autour de l'un de ses axes ?,Imagine une rotation autour de l'axe vertical du cube.,,,rotation,"[{""key"":""A"",""label"":""Il reste inchangé""},{""key"":""B"",""label"":""Deux faces échangent""},{""key"":""C"",""label"":""Trois faces échangent""},{""key"":""D"",""label"":""Toutes les faces se déplacent""}]",C,"Une rotation de 90° autour de n'importe quel axe d'un cube interfère avec 3 faces, modifiant leur position visible, sans pourtant changer l'orientation du cube dans un espace 3D.",Considérez les coins tournant autour de l'axe.,true
psychotechnique,rotations_symetries,Difficile,Quel profil résulte de deux rotations opposées de 45° suivies d'une symétrie axiale ?,,,,combinée,"[{""key"":""A"",""label"":""Une rotation de 90°""},{""key"":""B"",""label"":""Une translation inverse""},{""key"":""C"",""label"":""Une inversion complète""},{""key"":""D"",""label"":""Aucune rotation""}]",D,"Si deux rotations égales mais opposées sont appliquées puis suivies d'une symétrie axiale, elles s'annulent, rendant le résultat une identité originale.",Un retour à l'initial à travers symétrie est une réflexion.,true
psychotechnique,rotations_symetries,Difficile,"Un hocton, quand il est retourné à 180° autour de son centre, est-il inchangé ?",,,,rotation,"[{""key"":""A"",""label"":""Oui""},{""key"":""B"",""label"":""Non""},{""key"":""C"",""label"":""Parfois""},{""key"":""D"",""label"":""Dépend de l'axe""}]",A,"Un hocton est un polygone symétrique, donc chaque côté équilibré avec un partenaire opposé rend la structure inchangée par une rotation de 180°.",Tout polygone avec paires de côtés équilibrées reste semblable.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation suit de deux rotations de 180° autour de deux axes parallèles ?,,,,combinée,"[{""key"":""A"",""label"":""Une symétrie centrale""},{""key"":""B"",""label"":""Aucune""},{""key"":""C"",""label"":""Une inversion complète""},{""key"":""D"",""label"":""Une pseudo-translation""}]",B,"Deux rotations de mêmes angles autour d'axes parallèles reviennent à compléter un âge complet, revenir à l'initial donc aucune transformation supplémentaire.",Symétries avec angles multiples annulent toujours en deux.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation résulte d'un cube 3D par une triple rotation de 90° chaque axe ?,,,,rotation,"[{""key"":""A"",""label"":""Inversion""},{""key"":""B"",""label"":""Retour initial""},{""key"":""C"",""label"":""Rotation globale""},{""key"":""D"",""label"":""Rien""}]",B,"Effectuer trois rotations de 90° dans les directions x, y, z pour un cube revient à le replier selon ses axes et retourner à sa position initiale originale inchangé.","En pivotant chaque axe sur le cube, utilisez symétrique central.",true
psychotechnique,rotations_symetries,Difficile,Quelle est la transformation d'une pyramide carrée inversée deux fois : axe et socle ?,,,,combinée,"[{""key"":""A"",""label"":""Aucune""},{""key"":""B"",""label"":""Translation""},{""key"":""C"",""label"":""Symétrie axiale""},{""key"":""D"",""label"":""Retour initial""}]",D,"La pyramide carrée basée inversée axiale plus basale retourne à l'original via l'axe symétrique du centre et du fond, confirmant retour initial.",Revenir à l'original : double axe ramène l'initial.,true
psychotechnique,rotations_symetries,Difficile,Comment modifie-t-on une sphère par une rotation de 120° autour de deux axes orthogonaux ?,Imagine une boule tournant selon ses axes orthogonaux.,,,rotation,"[{""key"":""A"",""label"":""Inchangée""},{""key"":""B"",""label"":""En spirale""},{""key"":""C"",""label"":""Étirée""},{""key"":""D"",""label"":""Compressée""}]",A,Une sphère retourne elle-même identiquement par toutes rotations à travers angles orthogonaux car sa symétrie axiale n'est pas changée.,Une forme entièrement symétrique ne change jamais.,true
psychotechnique,rotations_symetries,Difficile,Quelle transformation résulte de l'application simultanée d'une rotation et symétrie centrale ?,,,,combinée,"[{""key"":""A"",""label"":""Inversion complète""},{""key"":""B"",""label"":""Retour à l'originelle""},{""key"":""C"",""label"":""Invariable""},{""key"":""D"",""label"":""Extension""}]",B,"Une symétrie centrale plus une rotation de 180° revient à annuler chaque effet de manière idéale, remettant la figure à sa position originale.",Plusieurs effets extrêmes laissent l'originale réelle.,true
psychotechnique,rotations_symetries,Difficile,Quel résultat suit d'une rotation de 270° couplée à deux réflexions centrales alignées ?,,,,combinée,"[{""key"":""A"",""label"":""Aucun impact""},{""key"":""B"",""label"":""Inversion totale""},{""key"":""C"",""label"":""Miroir inversé""},{""key"":""D"",""label"":""Symétrie d'origine""}]",D,"Chacune des réflexions couplée à une rotation précise ajuste en miroir, mais la position de l'objet original est obtenue après double traitement par rotation, ramené.",Signifiant chaque effet final translation.,true
psychotechnique,rotations_symetries,Difficile,Comment expliquer l'effet sur une pyramide 3D si appliqué deux rotations successives de 180° ?,Pensez à des rotations consécutives autour d'axes distincts.,,,combinée,"[{""key"":""A"",""label"":""Rotation tout autour""},{""key"":""B"",""label"":""Tour complet identique""},{""key"":""C"",""label"":""Aucun impact""},{""key"":""D"",""label"":""Symétrie normale""}]",B,"Deux rotations angles opposées forment une complète boucle circulaire, ramenant sans affecter variabilité globale géométrique retour.",Double rotation garde cible originaire.,true
psychotechnique,rotations_symetries,Difficile,Quelle figure résulte de la superposition de trois symétries axiales identique alignée 3D ?,,,,combinée,"[{""key"":""A"",""label"":""Forme altérée""},{""key"":""B"",""label"":""Originale intacte""},{""key"":""C"",""label"":""Tournée""},{""key"":""D"",""label"":""Inversion complète""}]",B,Les superpositions de trois symétries axiales identiques dans un cadre englobant retournent encore le cadre à lui-même en ces alignements 3D.,Superpositions et alignements demeurent fixes.,true
psychotechnique,rotations_symetries,Difficile,Quel impact a une suite de réflexions axiales respectant le même axe focal approximatif ?,,,,combinée,"[{""key"":""A"",""label"":""Forme globale?""},{""key"":""B"",""label"":""Retour initial""},{""key"":""C"",""label"":""Inversion""},{""key"":""D"",""label"":""Miroir""}]",B,"C'est une classique observation de symétrie d'alignement multiple, cette suite rigide coordonne ces revers idéalement correspondant tous syr leur origine.",Chaque étape ramène à la base axiale.,true
psychotechnique,rotations_symetries,Difficile,"Après trois rotations 3D d'un hexaèdre autour d'axes improvisés aléatoires, quelles conséquences ?",Imaginez plusieurs axes avec une variabilité de rotation.,,,rotation,"[{""key"":""A"",""label"":""Solide comme avant""},{""key"":""B"",""label"":""Disparaît""},{""key"":""C"",""label"":""Altérunalités tordues""},{""key"":""D"",""label"":""Deformés liens""}]",A,Un hexaèdre avec mouvement libre selon axes performer tour formalité conserve forme intrinsèque même avec angles variés intégrés.,Rotation tourne sauf construction dévie.,true
