module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_logique,Facile,Qu'en concluez-vous ?,"Si une voiture est électrique, alors elle ne consomme pas d'essence. Cette voiture est électrique.","{""Cette voiture consomme de l'essence"",""Cette voiture ne consomme pas d'essence"",""On ne peut pas savoir"",""Cette voiture est hybride""}",Cette voiture ne consomme pas d'essence,"Par modus ponens, on sait que si la voiture est électrique, elle ne consomme pas d'essence. Évitez de confondre cette implication avec des exceptions comme les hybrides qui ne s'appliquent pas ici.",,true
psychotechnique,raisonnement_logique,Facile,Comment est le ciel ?,"Si le ciel est couvert, il pleuvra. Aujourd'hui, le ciel est couvert.","{""Il pleuvra"",""Il ne pleuvra pas"",""On ne peut pas savoir"",""Le soleil brillera""}",Il pleuvra,C'est un exemple de logique par modus ponens où la condition et l'état connu impliquent directement la conséquence. Évitez de chercher des exceptions spécifiques non mentionnées qui pourraient être tentantes.,,true
psychotechnique,raisonnement_logique,Moyenne,Qui arrive le premier ?,Alan arrive après Clara. Clara arrive avant Bob. Bob arrive après Damien.,"{""Alan"",""Clara"",""Bob"",""Damien""}",Damien,"En réordonnant les arrivées : Damien arrive avant Bob, qui arrive avant Clara, elle-même avant Alan. La première personne mentionnée chronologiquement est Damien, ce qui nécessite une compréhension claire de l’enchainement des événements.",,true
psychotechnique,raisonnement_logique,Moyenne,Quel est l'animal que nous pouvons confirmer être sur la photo ?,"Tous les lions sont puissants. Tous les animaux puissants sont respectés. Sur la photo, il y a un lion.","{""Un animal respecté"",""Un animal non respecté"",""On ne peut pas savoir"",""Un animal faible""}",Un animal respecté,"C'est un syllogisme par transitivité en trois étapes : Lion est puissant, puissant est respecté, donc lion est respecté. Soyez attentif à ne pas interrompre la chaîne logique des affirmations.",,true
psychotechnique,raisonnement_logique,Moyenne,Qui est le plus âgé ?,Pedro est plus âgé que Luis. Luis est plus âgé que Marco. Marco est plus âgé que Nino.,"{""Pedro"",""Luis"",""Marco"",""Nino""}",Pedro,"En établissant la hiérarchie d'âge, Pedro > Luis > Marco > Nino, on en déduit logiquement que Pedro est le plus âgé. Le problème repose sur la construction correcte de la chaîne d'âges sans se laisser distraire.",,true
psychotechnique,raisonnement_logique,Moyenne,Quelle affirmation est correcte ?,Tous les musiciens classiques sont talentueux. Certains musiciens talentueux sont célèbres.,"{""Tous les musiciens classiques sont célèbres"",""Certains musiciens classiques peuvent être célèbres"",""Aucun musicien classique n'est célèbre"",""On ne peut pas savoir""}",Certains musiciens classiques peuvent être célèbres,"Le raisonnement est que certains musiciens classiques, qui sont tous talentueux, pourraient aussi faire partie des talentueux et célèbres. Cette possibilité découle des prémisses sans certitude dans tous les cas.",,true
psychotechnique,raisonnement_logique,Moyenne,Quel est l'ordre final ?,Tom est plus grand que Jeff. Jeff est aussi grand que Claudia. Claudia est plus petite que Mila.,"{""Tom, Mila, Jeff, Claudia"",""Mila, Tom, Jeff, Claudia"",""Tom, Jeff, Mila, Claudia"",""Mila, Claudia, Jeff, Tom""}","Mila, Tom, Jeff, Claudia","En réordonnant les tailles, Tom est plus grand que Jeff et Claudia est égale à Jeff mais plus petite que Mila, plaçant Mila en supérieur. L'ordre correct est donc Mila, Tom, Jeff, et Claudia.",,true
psychotechnique,raisonnement_logique,Moyenne,Que se passe-t-il si Maxime n'étudie pas ?,"Si Maxime étudie, il réussira son examen. Si Maxime réussit son examen, il obtiendra son diplôme.","{""Maxime réussira son examen"",""Maxime n'obtiendra pas son diplôme"",""On ne peut pas savoir"",""Maxime étudie""}",Maxime n'obtiendra pas son diplôme,"Il s'agit d'une logique par modus tollens. Si Maxime n'étudie pas, il ne réussira pas son examen et donc n’obtiendra pas son diplôme. Ne confondez pas cela avec une réflexivité fausse qui pourrait mal orienter le raisonnement.",,true
psychotechnique,raisonnement_logique,Moyenne,Quelle affirmation est juste ?,"Si une rose est rouge, alors elle est belle. La rose de Marie est rouge.","{""La rose de Marie est belle"",""La rose de Marie n'est pas belle"",""On ne peut pas savoir"",""La rose de Marie est jaune""}",La rose de Marie est belle,"Par le raisonnement de modus ponens, si la rose de Marie est rouge, elle doit être belle selon la prémisse. C'est un exemple classique d'application de condition où la deuxième affirmation découle directement de la première.",,true
psychotechnique,raisonnement_logique,Moyenne,Quel est l'ordre correct ?,Anna marche plus vite que Béa. Chelsea marche plus lentement que Dalia. Béa marche plus lentement qu'Anna mais plus vite que Dalia.,"{""Anna, Béa, Chelsea, Dalia"",""Dalia, Béa, Anna, Chelsea"",""Anna, Chelsea, Béa, Dalia"",""Anna, Béa, Dalia, Chelsea""}","Anna, Béa, Dalia, Chelsea","En classant les vitesses, Anna > Béa > Dalia, puis puisque Chelsea est plus lente que Dalia, Chelsea doit être à la fin. Il est important de bien relier ces comparaisons pour obtenir le classement correct.",,true
psychotechnique,raisonnement_logique,Moyenne,Que se passe-t-il si Albert ne se rend pas à l'entraînement ?,"Si Albert va à l'entraînement, il joue le match. S'il joue le match, il rentre tard.","{""Albert joue le match"",""Albert rentre tôt"",""Albert rentre tard"",""On ne peut pas savoir""}",Albert rentre tôt,"Logique par modus tollens : si Albert ne va pas à l'entraînement, il ne joue pas le match et donc rentre tôt. Assurez-vous de bien comprendre les implications en séquence pour éviter une conclusion contrefaite.",,true
psychotechnique,raisonnement_logique,Moyenne,Qui est le plus rapide ?,François court plus vite que Gilbert. Gilbert court plus vite que Nadine. Nadine court aussi vite qu'Emma.,"{""François"",""Gilbert"",""Nadine"",""Emma""}",François,"L'ordre des vitesses est François > Gilbert > Nadine = Emma. Puisque François court plus vite que tous les autres, il est le plus rapide. La clave ici est de ne pas se laisser perturber par les différentes comparaisons énoncées.",,true
psychotechnique,raisonnement_logique,Moyenne,Quel est l'ordre hiérarchique correct ?,Simone dirige plus d'employés que Carole. Carole en dirige plus que Lucas. Tom ne dirige personne.,"{""Simone, Carole, Lucas, Tom"",""Simone, Lucas, Carole, Tom"",""Lucas, Carole, Tom, Simone"",""Carole, Simone, Lucas, Tom""}","Simone, Carole, Lucas, Tom","En évaluant les nombre d'employés dirigés, Simone > Carole > Lucas > Tom, avec Tom ne dirigeant personne. Une bonne analyse de la hiérarchie permet de clarifier rapidement cet ordre pratiquement logique.",,true
psychotechnique,raisonnement_logique,Moyenne,Que peut-on en déduire sur Alex ?,"Si Alex va à la fête, alors Chris est heureux. Si Chris est heureux, il invite Diane à danser.","{""Chris invite Diane à danser"",""Alex ne va pas à la fête"",""Alex va à la fête"",""On ne peut pas savoir""}",On ne peut pas savoir,"Les prémisses nous donnent une chaîne conditionnelle : Alex va à la fête → Chris est heureux → Chris invite Diane. Si Alex va, Diane est invitée, mais sans que cela se produise, on ne peut pas savoir de manière certaine.",,true
psychotechnique,raisonnement_logique,Difficile,Quel âge a Lina aujourd'hui ?,"Lina a le double de l'âge d'Alex. Dans 5 ans, l'âge de Lina sera 3 fois celui d'Alex.","{""10 ans"",""15 ans"",""20 ans"",""25 ans""}",20 ans,"Soit a l'âge d'Alex aujourd'hui. Lina a actuellement 2a et dans 5 ans, Lina aura 2a + 5 = 3(a + 5). En résolvant l'équation 2a + 5 = 3a + 15, on trouve a = 10. Donc Lina a 20 ans. Il est important de bien poser et résoudre l'équation sans se perdre dans les transformations.",,true
psychotechnique,raisonnement_logique,Difficile,Quelle est votre place actuelle dans la course ?,"En doublant la troisième personne dans une course, quelle est votre nouvelle position ?","{""1ère"",""2ème"",""3ème"",""4ème""}",3ème,"En doublant la troisième personne, vous prenez sa place et devenez troisième. C'est un classique de la course où l'erreur serait de penser qu'on devient deuxième ou premier. Il faut bien comprendre le positionnement dynamique.",,true
psychotechnique,raisonnement_logique,Difficile,Qui possède la montre rouge ?,"Jean possède une montre jaune ou rouge. Si Jean a une montre jaune, Lisa a une montre rouge. Jean n'a pas de montre jaune.","{""Jean"",""Lisa"",""Personne"",""On ne peut pas savoir""}",Lisa,"S'agissant d'une situation impliquant un dilemme : Jean a soit une montre rouge soit jaune. Si elle est jaune, cela déduirait Lisa, mais ce n'est pas le cas ici, donc Lisa a la montre rouge via l'exclusion du choix jaune.",,true
psychotechnique,raisonnement_logique,Difficile,Quel liquide remplira la bouteille ?,"Une bouteille contient soit du jus d'orange ou du lait. Si elle contient du lait, elle a une étiquette bleue. Cette bouteille n'a pas d'étiquette bleue.","{""Jus d'orange"",""Lait"",""On ne peut pas savoir"",""Bouteille vide""}",Jus d'orange,"Il s'agit ici d'une proposition par élimination. Puisque la bouteille sans étiquette bleue ne peut contenir du lait, elle doit contenir du jus d'orange. Ne laissez pas la tentation de confondre étiquette et contenu vous tromper.",,true
psychotechnique,raisonnement_logique,Difficile,De quel VTT parle-t-on ?,"Si ce VTT n'est pas rouge, il est bleu. S'il est bleu, il est neuf. Ce VTT n'est pas neuf.","{""Rouge"",""Bleu"",""Neuf"",""On ne peut pas savoir""}",Rouge,"Ce problème repose sur une contradiction enchaînée. Ce VTT ne peut être bleu (puisqu'il n'est pas neuf), donc il doit être rouge. La chaîne logique de non-transitivité nous guide pour conclure sans céder aux déductions rapides.",,true
psychotechnique,raisonnement_logique,Difficile,Que se passe-t-il si Martin emporte la clé ?,"Si Martin emporte la clé, Paul n’ouvre pas la porte. Si Paul n’ouvre pas la porte, le chat sort.","{""Paul ouvre la porte"",""Le chat ne sort pas"",""Le chat sort"",""On ne peut pas savoir""}",Le chat sort,"Cette chaîne conditionnelle montre que si Martin garde la clé, Paul n’ouvre pas la porte, permettant ainsi au chat de sortir. Les conclusions multiples dépendent d’un bon suivi de logique sérialisée.",,true
psychotechnique,raisonnement_logique,Difficile,Qui obtient la promotion ?,"Si Sandrine ou Marc finit le projet, alors ils obtiennent une promotion. Le projet n'est pas fini.","{""Sandrine"",""Marc"",""Personne"",""On ne peut pas savoir""}",Personne,"Du fait que la condition de fin du projet n'est pas satisfaite, aucune promotion n'est donnée, ni à Sandrine, ni à Marc. La clé est de vérifier les conditions nécessaires manquantes avant de tirer une conclusion hâtive.",,true
psychotechnique,raisonnement_logique,Difficile,Quel est le bon ordre ?,Philippe est plus intelligent que Nadine. Nadine est plus intelligente que Sarah. Sarah est plus intelligente que Mike.,"{""Mike, Sarah, Nadine, Philippe"",""Philippe, Nadine, Sarah, Mike"",""Nadine, Philippe, Sarah, Mike"",""Sarah, Nadine, Philippe, Mike""}","Philippe, Nadine, Sarah, Mike","La chaîne logique en termes d'intelligence est : Philippe > Nadine > Sarah > Mike, nécessitant un regroupement par comparaison d’intelligence. Il est crucial d'éviter les pièges liés à un mauvais classement.",,true
