module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_logique,Facile,Quelle couleur est le ciel ?,Le ciel est toujours bleu quand il fait beau. Il fait beau aujourd'hui.,"{""Le ciel est gris"",""Le ciel est bleu"",""Le ciel est vert"",""On ne peut pas savoir""}",Le ciel est bleu,"Application directe : quand il fait beau, le ciel est bleu et il fait beau, donc le ciel est bleu. Le piège souvent rencontré est de mal stipuler la condition inverse ou de sur-interpréter l'énoncé simple.",,true
psychotechnique,raisonnement_logique,Facile,Quel est le goût du chocolat ?,Les chocolats amers sont tous noirs. Ce chocolat est noir.,"{""Il est amer"",""Il est sucré"",""Il est blanc"",""On ne peut pas savoir""}",On ne peut pas savoir,"Le fait d'avoir un chocolat noir ne garantit pas qu'il soit amer car la condition exprime que tous les amers sont noirs, mais pas l'inverse. Un piège commun est d'appliquer la condition dans les deux sens sans fondement.",,true
psychotechnique,raisonnement_logique,Facile,Quelle couleur est la voiture ?,Toutes les voitures de course sont rouges. Claude a une voiture de course.,"{""Elle est bleue"",""Elle est rouge"",""Elle est verte"",""On ne peut pas savoir""}",Elle est rouge,"Syllogisme simple : toutes les voitures de course sont rouges, donc la voiture de Claude, qui est une voiture de course, est rouge. Le piège est de douter de la conclusion parce que d'autres couleurs existent dans un autre contexte.",,true
psychotechnique,raisonnement_logique,Facile,Quelle est la taille du livre ?,Tous les livres imprimés sont gros. Mon livre est imprimé.,"{""Il est gros"",""Il est petit"",""Il est moyen"",""On ne peut pas savoir""}",Il est gros,"Dans ce contexte, la déduction est directe : un livre imprimé est gros. Celui de l'énoncé étant imprimé, il est gros. La confusion viendrait de penser à d'autres types d'impressions inappropriées ici.",,true
psychotechnique,raisonnement_logique,Facile,Quelle bouteille est pleine ?,Toutes les bouteilles rouges sont pleines. Cette bouteille est rouge.,"{""Elle est vide"",""Elle est pleine"",""Elle est à moitié"",""On ne peut pas savoir""}",Elle est pleine,"Syllogisme classique : toutes les bouteilles rouges sont pleines et cette bouteille est rouge, donc elle est nécessairement pleine. Le piège réside à mal comprendre la stricte relation implicite et claire.",,true
psychotechnique,raisonnement_logique,Moyenne,Que peut-on conclure à propos de Tom ?,Tous les étudiants sont fatigués. Tom est étudiant. Tom est assis dans le bus.,"{""Tom est fatigué"",""Tom dort"",""Tom est debout"",""Tom est alerte""}",Tom est fatigué,"Syllogisme : si tous les étudiants sont fatigués et que Tom est étudiant, alors Tom est fatigué. Ici, il ne faut pas laisser l'information contextuelle secondaire (où il est assis) vous détourner de la logique de base.",,true
psychotechnique,raisonnement_logique,Moyenne,Qui est le plus vieux ?,Léo est plus vieux que Marc. Marc est plus vieux que Max. Tom est plus vieux que Léo.,"{""Léo"",""Marc"",""Tom"",""Max""}",Tom,La comparaison est simple : Tom > Léo > Marc > Max. Tom est donc le plus vieux. L'erreur ici serait de mal combiner chaque relation de taille dans un ordre continu.,,true
psychotechnique,raisonnement_logique,Moyenne,Quelle position avez-vous ?,"Dans une course, vous doublez le 5e coureur puis le 2e.","{""1ère"",""2ème"",""3ème"",""4ème""}",2ème,"En doublant d'abord le 5ème, vous devenez 5ème, puis en doublant le 2ème, vous devenez 2ème. Le piège est de conclure une victoire sans calculer chaque positionnement.",,true
psychotechnique,raisonnement_logique,Moyenne,Qui est le plus grand ?,Anna est plus grande que Lucie. Lucie est plus grande que Clara. Clara est plus grande que Julie.,"{""Anna"",""Lucie"",""Clara"",""Julie""}",Anna,"En établissant l'ordre, Anna > Lucie > Clara > Julie, on voit qu'Anna est la plus grande. Un piège ici serait de se tromper dans l'ordre et d'affecter des conclusions incorrectes.",,true
psychotechnique,raisonnement_logique,Moyenne,Quelle direction devrais-tu prendre ?,"Si tu vas à l'école, tourne à gauche. Si tu vas chez Léa, tourne à droite. Tu vas à l'école.","{""Tourne à gauche"",""Tourne à droite"",""Continue tout droit"",""Fais demi-tour""}",Tourne à gauche,"En suivant la condition indiquée pour l'école, tu dois tourner à gauche. Bien qu'une autre condition parle d'un autre chemin, l'important est de ne pas mélanger ces directions.",,true
psychotechnique,raisonnement_logique,Moyenne,Quel est ton prochain mouvement ?,"Si tu manges de la pizza, bois de l'eau. Si tu manges des pâtes, bois du jus. Tu manges de la pizza.","{""Bois du jus"",""Bois de l'eau"",""Ne bois rien"",""Bois de l'eau ou du jus""}",Bois de l'eau,"La règle donnée est claire : avec de la pizza, c'est de l'eau qu'il faut boire. Le piège serait de confondre cette association avec celle des pâtes ou de penser qu'il existe une option sans boire.",,true
psychotechnique,raisonnement_logique,Moyenne,Quel est le montant final ?,Toutes les chemises à rayures sont à 30 euros. Les chemises unies coûtent 20 euros de plus. Cette chemise est à rayures.,"{""30 euros"",""20 euros"",""50 euros"",""On ne peut pas savoir""}",30 euros,"S'il est précisé que toutes les chemises à rayures coûtent 30 euros, c’est leur tarif ferme et fixe indépendamment des autres éléments. Le piège est de s'intéresser à un tarif non indiqué pour cette catégorie.",,true
psychotechnique,raisonnement_logique,Moyenne,Quelle est l'occupation de Léa ?,Tous les enseignants doivent corriger des copies. Léa corrige des copies.,"{""Léa est étudiante"",""Léa est enseignante"",""Léa est photographe"",""On ne peut pas savoir""}",On ne peut pas savoir,"Bien que tous les enseignants corrigent des copies, la réciproque n'est pas garantie : corriger des copies n’empêche pas d’avoir un autre métier. Ici, le piège consiste à inférer une obligation réciproque inexistante du groupe.",,true
psychotechnique,raisonnement_logique,Moyenne,Qui est le plus rapide ?,Thomas court plus vite que Lucas. Lucas court plus vite que Adrien. Adrien court plus vite que Daniel.,"{""Thomas"",""Lucas"",""Adrien"",""Daniel""}",Thomas,"Thomas > Lucas > Adrien > Daniel. En observant cette chaîne directe, Thomas est indéniablement le plus rapide. Confondre l'ordre ou ignorer des segments est le risque principal.",,true
psychotechnique,raisonnement_logique,Moyenne,Quelle est votre position finale ?,"Dans une course, vous doublez le 4e, puis le 3e coureur.","{""1ère"",""2ème"",""3ème"",""4ème""}",3ème,"En successivement doublant le 4e et le 3e, vous terminez alors à la 3e position. Un piège classique est de supposer que de tels dépassements entraînent une victoire immédiate sans calculer la progression.",,true
psychotechnique,raisonnement_logique,Moyenne,Dans quel état est-ce ?,"Si un fruit est rouge, il est mûr. Je vois une pomme verte.","{""Elle est mûre"",""Elle n'est pas mûre"",""Elle est rouge"",""On ne peut pas savoir""}",Elle n'est pas mûre,"Puisqu'il est précisé que seuls les fruits rouges sont mûrs, cette pomme verte ne l'est pas. Ne pas confondre les termes présents avec des suppositions sur d'autres fruits est la clé.",,true
psychotechnique,raisonnement_logique,Moyenne,Quelle direction pour Pierre ?,"Si Pierre va à la mer, il prend la route 4. Pierre ne prend pas la route 4.","{""Il va à la mer"",""Il ne va pas à la mer"",""Il est déjà à la mer"",""On ne peut pas savoir""}",Il ne va pas à la mer,"Dans une affirmation conditionnelle, le non-respect du moyen initial invalide le but prévu. Dans ce cas, ne pas prendre la route implique que Pierre n'ira pas à la mer. L'erreur pourrait venir d'une interprétation unilatérale.",,true
psychotechnique,raisonnement_logique,Moyenne,Quel moyen de transport ?,"Si tu prends l'avion, apporte un passeport. Si tu voyages en train, tu n'as pas besoin de passeport. Tu voyages en train.","{""Avec passeport"",""Sans passeport"",""Ni l'un ni l'autre"",""On ne peut pas savoir""}",Sans passeport,"Dans ce cas de juxtaposition, tu voyages en train et la condition stipule que cela ne nécessite pas de passeport. L'erreur résiderait dans l'interprétation indifférenciée des conditions pour l'avion.",,true
psychotechnique,raisonnement_logique,Difficile,Quel âge a Camille ?,"Camille a 10 ans de plus que son frère. Dans 5 ans, elle aura le double de son âge actuel.","{""10 ans"",""15 ans"",""20 ans"",""25 ans""}",10 ans,"Posons c pour l'âge de Camille. Dans 5 ans, elle aura c+5 et elle dit que cela sera le double de c. On résout : c+5 = 2c, ce qui donne c = 5; doublé de 5 ans plus tard, elle ne sera pas cohérente à 15. Plaçons donc c = 10.",,true
psychotechnique,raisonnement_logique,Difficile,Quelle est votre position ?,"En marche rapide, vous doublez Ali, qui est 8ème. Puis, vous doublez Louis.","{""5ème"",""6ème"",""7ème"",""9ème""}",7ème,"En doublant Ali, vous prenez la 8ème place, puis en doublant Louis (qui est 7ème), vous passez 7ème. Le piège typique ici est de ne pas suivre l'ordre logique des positions.",,true
psychotechnique,raisonnement_logique,Difficile,Quel est l'âge d'Hector ?,"Hector a deux fois l'âge de Raphaël. Dans 8 ans, il aura 8 ans de plus que trois fois l'âge actuel de Raphaël.","{""12 ans"",""16 ans"",""20 ans"",""24 ans""}",16 ans,"Posons h pour Hector : h = 2r. Dans 8 ans, h+8 = 3r+8. En les solutions donnant l'équation : h = 2r = 16 et vérifiant le résultat par réinsertion, r = 8 avec un h vérifié à 2r soit 16 avant, et 3x8 (24) + 8 ans après = 32 à vérifier.",,true
psychotechnique,raisonnement_logique,Difficile,Quelle bouteille est vide ?,Seules les bouteilles vertes et grandes sont pleines. Cette bouteille est verte mais petite.,"{""Pleine"",""Vide"",""A moitié"",""On ne peut pas savoir""}",Vide,"Avec des contraintes spécifiques, la contraction n'est remplie qu'avec les deux caractéristiques. Cette bouteille, non grande, est donc vide. Le piège à éviter est de se persuader de l'union faussement correcte.",,true
psychotechnique,raisonnement_logique,Difficile,Quel âge a Arthur actuellement ?,"Arthur a deux fois l'âge de Paul. Dans dix ans, il aura l'âge qu'avait son père il y a vingt ans.","{""15 ans"",""20 ans"",""25 ans"",""30 ans""}",20 ans,"En posant a pour Arthur, double de p, on lie les âges futurs d'Arthur et du père reculant de 20 ans. La résolution révèle a=20 actuellement. Les pièges typiques se nouent en décalant les temps ou conditionnant la base actuelle.",,true
psychotechnique,raisonnement_logique,Difficile,Qui est le plus gros ?,Un éléphant est plus gros qu'un lion. Un lion est plus gros qu'un chien. Un chien est plus gros qu'un chat.,"{""Éléphant"",""Lion"",""Chien"",""Chat""}",Éléphant,En classification séquentielle: Éléphant > Lion > Chien > Chat. L'éléphant est le plus gros. La difficulté réside dans le suivi attentif de chaque étape correspondant aux faits avérés donnés.,,true
psychotechnique,raisonnement_logique,Difficile,Quel est le statut de la lampe ?,"Si une lampe est en marche, elle éclaire. On ne voit pas de lumière.","{""La lampe est en marche"",""La lampe est éteinte"",""Elle est cassée"",""Elle est allumée""}",La lampe est éteinte,"En l'absence de lumière, on déduit que la lampe n'éclaire pas, donc elle est éteinte. Le piège ici est de confondre une absence de lumière comme seule preuve tangible pour conclure le statut d'un appareil.",,true
psychotechnique,raisonnement_logique,Difficile,Quelle est la couleur de la dalle ?,Une dalle peinte doit être bleue si toutes les autres dalles sont jaunes. Celle-ci est la seule d'une couleur différente.,"{""Elle est bleue"",""Elle est jaune"",""Elle est verte"",""On ne peut pas savoir""}",Elle est bleue,"Dans une unique configuration, chaque statue dessine les autres, mais la contrainte souhaite un bleu pour tout sauf une. En contournant l'énoncé qui articulerait la différence, bleue reste la correcte.",,true
psychotechnique,raisonnement_logique,Difficile,Quelle est la meilleure remède ?,"Si on trie toutes les herbes vertes, la potion est réussie. La potion ratée indique une erreur.","{""Herbes non mélangées"",""Herbes bien triées"",""Essayer un autre jour"",""On ne peut pas savoir""}",Herbes non mélangées,"Si la potion échoue, c’est que l'ensemble n'a pas été trié correctement à base d'herbes. Le piège s’inscrit à renoncer aux hypothèses plutôt qu’à affronter le mélange primaire ratifié.",,true
psychotechnique,raisonnement_logique,Difficile,Quel âge a vraiment Chloé ?,Chloé dit avoir 4 ans de plus que Marie. Elle est actuellement plus jeune d'une décade que son père.,"{""18 ans"",""28 ans"",""32 ans"",""42 ans""}",28 ans,"Disposant de plus de transcendances propres, Chloé aveugle 28 afin d'égaler une décennie sous l'ascendance paternelle. Limbes par néometrisation sont à décompter.",,true
