module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_logique,Moyenne,Quel sportif est le plus fort ?,Pierre est plus fort que Lucas. Lucas est plus fort que Antoine. Pierre est plus faible que Simon.,"{""Simon"",""Pierre"",""Lucas"",""Antoine""}",Simon,"Simon > Pierre > Lucas > Antoine. Ce classement prouve que Simon est le plus puissant, suivi de Pierre, Lucas, et enfin Antoine. Un piège possible serait de prétendre que l'un des antagonistes a inversé leurs positions.",Trace une ligne de force claire pour clarifier la puissance.,true
psychotechnique,raisonnement_logique,Moyenne,Quel élève va réussir l'examen ?,"Si un élève étudie, alors il réussit l'examen. Thomas n'a pas étudié.","{""Thomas va réussir"",""Thomas va échouer"",""Thomas fera mieux la prochaine fois"",""On ne peut pas savoir""}",On ne peut pas savoir,L'énoncé conditionnel n'implique pas qu'un élève échouera s'il n'étudie pas. Une erreur fréquente est d'extrapoler une déduction inverse directement sans vérification logique.,Identifie l'asymétrie de l'implication donnée.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est votre nouvelle position ?,"Dans une course, vous dépassez celui qui est juste avant le dernier.","{""Vous devenez dernier"",""Vous restez à la même position"",""Vous êtes maintenant à l'avant-dernier"",""Vous devenez deuxième""}",Vous devenez dernier,"En doublant quelqu'un tout juste devant le dernier, cela signifie que vous prenez maintenant la place de dernier, puisqu'il n'y a personne derrière vous. Cela illustre une structure de piège classique dans les courses où l'ordre initial peut être trompeur.",Pense à où se trouve celui qui suit un autre.,true
psychotechnique,raisonnement_logique,Difficile,Quel est l’âge de Julie ?,"Julie a deux fois l’âge de sa nièce. Dans six ans, elle aura exactement le triple de son âge actuel.","{""9 ans"",""12 ans"",""18 ans"",""24 ans""}",12 ans,"Si elle a deux fois l'âge de sa nièce, notamment x et 2x respectivement, alors il s'ensuit qu'elle atteindra trois fois x + 6 dans six ans. Posons l'équation : 2x + 6 = 3x, d'où x se déduit comme égal à 6, soit 2x = 12; elle est donc âgée de 12 ans.",Pose l’équation à l'aide des informations fournies.,true
psychotechnique,raisonnement_logique,Difficile,Qui est devenu 1er dans la course ?,Vous dépassez successivement les deux premiers de la course.,"{""Vous êtes maintenant en tête"",""Vous êtes toujours troisième"",""Vous êtes deuxième"",""On ne peut pas savoir""}",Vous êtes maintenant en tête,"En dépassant les deux premiers, vous prenez leur position à la tête de la course, puisque aucun autre coureur ne demeure devant vous. Piège classique d'interprétation sur pilotage automatique où plein d'actions - souvent - n'affectent pas forcément l'ordre attendu.",La position est directement affectée par les dépassements.,true
psychotechnique,raisonnement_logique,Difficile,Quel est l'âge d'Alain aujourd'hui ?,Alain a le double de l'âge que sa sœur aura dans dix ans. Il a actuellement six fois l'âge actuel de sa sœur.,"{""27 ans"",""30 ans"",""36 ans"",""42 ans""}",36 ans,"Écrivons l'équation : soit S l'âge de la sœur, ainsi Alain = 2(S + 10) et 6S, donc S = 6 ans. Puisque Alain = 6 * 6 = 36 ans, l'écart entre leur âge devient une évidence par le calcul simple. Un piège potentiel : ignorer le double par rapport à vingt-cinq ans.",Choisis un système d'équations simples pour résoudre.,true
psychotechnique,raisonnement_logique,Difficile,Quel est le bon ordre pour le trio ?,Hugo arrive après Léa mais avant Tom. Léa arrive avant Hugo.,"{""Léa, Hugo, Tom"",""Tom, Hugo, Léa"",""Hugo, Léa, Tom"",""Tom, Léa, Hugo""}","Léa, Hugo, Tom","Léa doit précéder Hugo, complétant que Tom doit conclure après Hugo. Donc, l'ordre exact est Léa, Hugo, et Tom en dernier. Une erreur serait typiquement de réordonner dans un sens antinaturel sa direction de progression ce qui impose de prêter attention à chaque position donnée.",Lis attentivement les indices de l'énoncé. ,true
psychotechnique,raisonnement_logique,Difficile,Quel âge a Martine aujourd'hui ?,"Dans cinq ans, Martine aura le triple de l'âge qu'elle avait il y a dix ans. Elle a maintenant deux fois l'âge de sa sœur.","{""25 ans"",""30 ans"",""35 ans"",""40 ans""}",30 ans,"En travaillant l'info, dans cinq ans, elle aura donc trois fois (30 ans - 10 ans) = 20 ans comme 60 ans, corroborant son âge actuel de 30 ans. Attention à ne pas confondre les valeurs dans une miss-liste de paramètres, notamment en n'omettant pas le temps passé et écoulé.",Garde une attention particulière au cadre temporel des événements passés et futurs.,true
psychotechnique,raisonnement_logique,Difficile,Quelle somme reste à Lucie ?,Lucie a dépensé la moitié de son argent et ajoute 50 euros à son solde restant. Elle a maintenant 200 euros.,"{""300 euros"",""400 euros"",""450 euros"",""600 euros""}",300 euros,"Si ajoutant 50 euros elle a maintenant 200 euros, alors 150 euros est la moitié de ce qu'elle possédait initialement. Ainsi, doublant la somme elle obtient 300 euros en tant que capital excédentaire initial. Une erreur fréquente est de ne pas additionner correctement l'argent restitué.",Travaille à rebours en tenant compte des sommes dépensées et reçues.,true
psychotechnique,raisonnement_logique,Difficile,Quel âge aura Jean dans dix ans ?,"Jean a actuellement le même âge que la moitié de son père. Dans cinq ans, il aura les deux tiers de l'âge de son père.","{""30 ans"",""40 ans"",""50 ans"",""60 ans""}",40 ans,"Cette situation cherche à établir que Jean est (P/2); cinq ans après, 2(P/2 + 5) / 3 résoud le problème. Équilibre entre évaluer et diviser pour retrouver la conformité est crucial. Des erreurs consistent à convertir incorrectement des parts proportionnelles dans cette équation.",Pose la proportion de l'âge et établis des équations claires.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est la vitesse moyenne de Paul ?,Paul court 5 km en deux fois moins de temps qu'il n'en met habituellement pour 3 km.,"{""8 km/h"",""10 km/h"",""12 km/h"",""15 km/h""}",12 km/h,"Si pour 3 km Paul dispose d'une unité une vitesse plus lente, doubler cette unité sur 5 km faut en une demi-durée prise, il en fait 6 dans le temps équivalent, confirmant une vitesse totale 5 sur 2 abonne 12. Courir en suggérant une constance erronément inverse est à éviter.",Décompose le rapport distance-temps en uničťe simple.,true
psychotechnique,raisonnement_logique,Difficile,Quel est le rang de Marc en fin de course ?,"Vous dépassez le troisième coureur, puis le premier juste avant la ligne d'arrivée.","{""Premier"",""Deuxième"",""Troisième"",""Quatrième""}",Premier,"En doublant premièrement le troisième, vous devenez systématiquement troisième. En rattrapant la tête alors libre, votre rang vous offre sans complication la première place prévenus pour fournir courir en stratégie des enchaînements souvent confus malgré l'anticipation prévenue.",Profite des positions consécutives et des dépassements.,true
psychotechnique,raisonnement_logique,Difficile,Qu'est-ce qui en résulte logiquement ?,Toutes les bougies sont parfumées. Certaines bougies rouges sont parfumées.,"{""Toutes les bougies rouges sont parfumées"",""Aucune bougie rouge n'est parfumée"",""Toutes les bougies parfumées sont rouges"",""Certaines bougies rouges ne sont pas parfumées""}",Certaines bougies rouges ne sont pas parfumées,"Puisque toutes les bougies ont le caractère parfumé, les rouges en sont partie quelques-unes. Aucun des autres acteurs proposent des options valides. Erreur, surtout en associant l'affirmatif globalement : tous rouges devant ne veut pas dire qu'ils soient pas partiellement distincts.",Utilise une intersection logique.,true
psychotechnique,raisonnement_logique,Difficile,Que peut-on déduire logiquement ?,"Si Julie passe l'examen, alors elle fêtera sa réussite. Julie ne fêtera pas sa réussite.","{""Julie n'a pas passé l'examen"",""Julie a passé l'examen"",""Julie est triste"",""On ne peut pas savoir""}",Julie n'a pas passé l'examen,"En suivant la contraposée, si Julie ne célèbre pas la réussite, elle n'a pas passé l'examen. Pièges courants se fixent sur l'information négative dans les suppositions basées sur ses bienfaits anticipés ou sessions réussies de réhabilitation examen.",Soyez attentif aux implications indirectes logiques.,true
psychotechnique,raisonnement_logique,Difficile,Qu'est-ce qui peut être exclu ?,Toutes les plantes vertes nécessitent de l'eau. Seuls les cactus ne sont pas verts.,"{""Les cactus nécessitent de l'eau"",""Toutes les plantes vertes ne nécessitent pas de l'eau"",""Les cactus ne nécessitent pas d'eau"",""On ne peut pas savoir""}",Les cactus nécessitent de l'eau,"En affirmant par le fait que toutes nécessitent de l'eau, malgré l'absence des cactus uniquement non-verts, en suit que eux aussi soutiennent d'être arrosés pour survivre. Les erreurs apparaissent souvent en considérant l'apparence plus prioritaire que le besoin élémentaire.",Gardez en priorité l'adaptation pratique de l'environnement.,true
