module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_logique,Moyenne,Quelle information déduire ?,"Si Pierre travaille, alors il économisera. S'il économise, alors il partira en vacances. Pierre part en vacances.","{""Pierre n'économise pas"",""Pierre travaille"",""Pierre ne part pas en vacances"",""Pierre ne travaille pas""}",Pierre travaille,"En backtracing, si Pierre est en vacances, il a dû économiser, et donc travailler. Cette rétroaction est un piège classique dans les chaînes conditionnelles multiples.",Travaillez à rebours à partir de la conclusion.,true
psychotechnique,raisonnement_logique,Moyenne,Qui semble le plus rapide ?,La moto est plus rapide que la bicyclette. La bicyclette est plus rapide que la marche. Le scooter est plus rapide que la bicyclette.,"{""La moto"",""Le scooter"",""La marche"",""La bicyclette""}",La moto,En réorganisant : moto > scooter > bicyclette > marche. La moto apparaît comme le plus rapide. Un piège commun est de ne pas incorporer correctement tous les comparatifs dans l'ordre.,Reconstruction hiérarchique des vitesses.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle journée est représentée ?,"Si aujourd'hui est lundi, alors demain sera mardi. Si hier était dimanche, alors aujourd'hui est lundi.","{""Aujourd'hui est samedi"",""Aujourd'hui est lundi"",""Aujourd'hui est mardi"",""On ne peut pas savoir""}",Aujourd'hui est lundi,"Sachant que hier était dimanche, aujourd'hui doit être lundi. En respectant le cadre fourni, ne laissez pas votre sens du temps se confondre avec d'autres indications.",Travaillez chronologiquement de jour en jour.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle vérité pour Emma ?,"Si Emma écrit un livre, alors elle publiera dans un an. Emma publie un livre.","{""Emma n'a pas écrit de livre"",""Emma écrit un livre"",""Emma ne publiera jamais"",""On ne peut pas savoir""}",Emma écrit un livre,"Étant donné que la publication suit l'écriture, Emma doit avoir écrit un livre. Le piège ici réside dans une mauvaise interprétation de l'implication temporelle.",Pensez à la séquence temporelle logique.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle affirmation pour Tom ?,"Si Tom court tous les jours, alors il se maintiendra en forme. S'il se maintient en forme, alors il est heureux. Tom est heureux.","{""Tom court tous les jours"",""Tom est malheureux"",""Tom ne court jamais"",""On ne peut pas savoir""}",Tom court tous les jours,"En déduisant, si Tom est heureux, il est en forme, et donc il court quotidiennement. Ce type de rétroaction est un piège commun lorsqu'on inverse une implication.",Regardez sous la structure conditionnelle rétroactive.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle conclusion pour Sarah ?,Sarah participe aux marathons. Tous les participants des marathons sont courageux. Elle termine tous ses marathons.,"{""Sarah n'est pas courageuse"",""Sarah échoue souvent"",""Sarah est courageuse"",""On ne peut pas savoir""}",Sarah est courageuse,"Puisque participer implique courage et Sarah participe, elle doit être courageuse. Cette inférence simple peut être perdue dans des détails non pertinents.",Étable par transitivité et appartenance.,true
psychotechnique,raisonnement_logique,Moyenne,Quel jour est-ce ?,"Si aujourd'hui est mercredi, alors cessez de travailler tôt. Si hier était mardi, alors aujourd'hui est mercredi.","{""Aujourd'hui est vendredi"",""Aujourd'hui est mercredi"",""Aujourd'hui est jeudi"",""On ne peut pas savoir""}",Aujourd'hui est mercredi,"Vu que hier était mardi, aujourd'hui doit être mercredi. Assurez-vous de lier correctement les jours à la séquence appropriée.",Suivez le calendrier avec logique.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est l'issue pour Lucie aujourd'hui ?,"Lucie a trois fois le montant sur son compte que Paul, 200€ de moins que Julien. Julien a 400€.","{""Lucie a 600€"",""Lucie a 200€"",""Lucie a 800€"",""On ne peut pas savoir""}",Lucie a 200€,"Si Julien a 400€, alors Lucie a 200€ de moins, soit 200€. Le piège est de focaliser trop sur le rapport avec Paul et ignorer le lien décisif avec Julien.",Concentrez-vous sur les différences de montant.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est l'issue pour la course ?,"Michel double le deuxième,a ensuite doublé le troisième","{""Michel termine premier"",""Michel termine deuxième"",""Michel termine troisième"",""On ne peut pas savoir""}",Michel termine premier,"Michel prend la première place en doublant ceux qui étaient devant lui, mais attention à bien suivre les mouvements séquentiels.",Chaque position doit être bien suivie.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est l'issue pour la bourse d'études ?,Paul a une note inférieure à Marie qui a une note supérieure à Jean,"{""Paul a la bourse"",""Jean a la bourse"",""Marie a la bourse"",""On ne peut pas savoir""}",Marie a la bourse,Marie postule avec une note meilleure que Jean et Paul en raison de sa performance marquée. L'ordre doit être strictement préservé pour validité.,Classement performantielle.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est l'analyse pour les fruits ?,"Si une poire, alors juteuse. Poire croquée par Emma.","{""Poire croquée n'est pas juteuse"",""Poire croquée est juteuse"",""Étaie de l'analyse popéenne"",""On ne peut pas savoir""}",Poire croquée est juteuse,Emma consommé poire implique jutosité si la poire initiale conformationnelle respecte prémisse.,Proceeding conditionandpragmatis,true
psychotechnique,raisonnement_logique,Difficile,Quelle est la sortie pour le puzzle ?,"Si spaghettis, alors tomates. Dîné spaghettis.","{""Pas de tomates dans spaghettis"",""Tomates présentes"",""Controverse avec champignons"",""On ne peut pas savoir""}",Tomates présentes,"Assurément les pâtes présentais cette composante initiatique légumes et, davantage plus, intégrées d'entrée.",Accueil ubiquitalement de prémisses culinaires.,true
