module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_logique,Moyenne,Que se passe-t-il si Julien est sur scène ?,"Si Julien est sur scène, il chante. Si Julien chante, le public applaudit. Julien est sur scène.","{""Le public ne réagit pas"",""Le public applaudit"",""Julien ne chante pas"",""On n'en sait pas assez""}",Le public applaudit,"L'implication multiple implique que si Julien est sur scène, il chante, entraînant l'applaudissement du public. Le piège est de négliger la chaîne d'actions qui s'ensuit logiquement à partir de la première hypothèse.",Visualise les implications par étapes successives pour obtenir la conclusion.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle est la vitesse de Maria par rapport à Jean ?,Maria court plus vite que Laurie. Laurie court plus vite que Jean. Maria court moins vite que Paul.,"{""Maria est plus rapide que Jean"",""Maria est aussi rapide que Jean"",""Maria est plus lente que Jean"",""On ne peut pas déterminer lequel est le plus rapide""}",Maria est plus rapide que Jean,"Avec différentes comparaisons, nous avons Maria > Laurie > Jean et Maria < Paul. Par conséquent, Maria est nécessairement plus rapide que Jean. Le piège possible est de mélanger les vitesses entre plusieurs comparaisons indirectes.",Liste toutes les comparaisons pour éclaircir la structure des relations.,true
psychotechnique,raisonnement_logique,Moyenne,Comment est-ce possible de ne pas se mouiller ?,"Si tu portes un imperméable, tu ne te mouilleras pas. Si tu n’as pas d’imperméable, alors tu te mouilleras.","{""With no raincoat, you will stay dry"",""You’ll stay dry with raincoat"",""Only umbrella can save you"",""Cannot infer precisely""}",You’ll stay dry with raincoat,En utilisant mots de traduction : porter un imperméable rend sûr que tu seras sec. L'erreur serait supposer qu'il existe d'autres options de rester sec sans imperméable lorsque seuls deux scénarios sont donnés.,Revoir les conditions données pour être sec et choisir la seule logique qui fonctionne.,true
psychotechnique,raisonnement_logique,Moyenne,Qui choisit le premier ?,Tom choisit avant Lisa. Lisa choisit avant Bill. Alice choisit après Bill.,"{""Tom"",""Lisa"",""Bill"",""Alice""}",Tom,"De l'ordre relatif, Tom est devant Lisa, Lisa devant Bill et Bill devant Alice. Cela signifie que Tom choisit le premier. La tentation est de croire qu'Alice pourrait être en premier sans rapport à d'autres informations.",Visualisez chaque série d'ordres pour éviter de perdre des relations.,true
psychotechnique,raisonnement_logique,Moyenne,Dans quel ordre se placent-ils par taille ?,Oliver est plus grand que Nathan. Nathan est plus grand que Max. Max est plus grand que Liam.,"{""Oliver > Max > Nathan > Liam"",""Nathan > Oliver > Max > Liam"",""Oliver > Nathan > Max > Liam"",""Liam > Nathan > Max > Oliver""}",Oliver > Nathan > Max > Liam,En comparant toutes les tailles : nous avons clairement Oliver > Nathan > Max > Liam. L'erreur à éviter est de perdre cette continuité en considérant des relations fausses intempestives.,Représente visuellement chaque personne du plus grand au plus petit.,true
psychotechnique,raisonnement_logique,Moyenne,"Dans cette famille, combien de frères et sœurs chaque enfant a-t-il ?","Il y a trois enfants : Camille a deux frères, Julien a un frère et un autre frère chez lui, et Lucie a une sœur et deux frères.","{""Camille a 2 frères, Julien a 3 frères, Lucie a 2 frères et 1 sœur"",""Julien a 2 frères, Camille a 1 frère et 2 sœurs, Lucie a 1 frère et 2 sœurs"",""Camille a 1 frère et 2 sœurs, Julien a 2 frères, Lucie a 2 frères et 1 soeur"",""Camille a 2 frères, Julien a 1 soeur, Lucie a 2 frères""}","Camille a 2 frères, Julien a 1 soeur, Lucie a 2 frères","En traduisant chaque saut : chaque Camille a 2 frères, Julien a 1 soeur (qui est Lucie) et Lucie a 2 frères (Julien et Camille). La complexité existe dans l'entrelacement des rôles.",Recoupe les informations pour correspondre aux rôles et aux relations.,true
psychotechnique,raisonnement_logique,Moyenne,Quel fruit est l'exception?,Tous les agrumes sont citrons. Les citrons sont acides. Les pommes sont sucrées mais aussi un agrume.,"{""Pomme"",""Citrons"",""Pas d'exception"",""On ne peut pas savoir""}",Pomme,"Au premier tournant, nous savons que les agrumes incluent les citrons. Or, en ajoutant des pommes comme agrume, il y a une contradiction dans la sélectivité du goût, donc une pomme qui est douce ne sera pas prudente. Évitez de négliger des exceptions contradictoires.",Méfiez-vous des attributs prétendant être contradictoires aux qualités.,true
psychotechnique,raisonnement_logique,Moyenne,Quel est le fruit sucré qui pourrait être employé ailleurs?,Tous les fruits sucrés peuvent être mangés. Les oranges ne peuvent pas être mangées. Les oranges sont jaunes. Quelques oranges ne sont pas sucrées.,"{""Un grand orange"",""Une orange sucrée, mais inéligible"",""Une pomme"",""Une orange jaune""}",Une pomme,"Les seules options permises ne sont pas oranges, mais les autres fruits sucrés. La distinction entre oranges et autres fruits est vitalement importante.",Ne confondez pas entre fruits interdits et fruits autorisés dans les relations de couleur.,true
psychotechnique,raisonnement_logique,Difficile,Quel est le problème de l'énigme ici?,"Alice gagne contre Bob, Bob est un pro gamer. Bob gagne contre Charlie après trois tentatives.","{""Alice est meilleure que tous"",""Bob est le seul qui a perdu"",""Il n'y a pas d'évidence que Bob gagne contre Alice"",""Alice perd même si elle gagne contre Bob""}",Il n'y a pas d'évidence que Bob gagne contre Alice,"La distinction ici est que les résultats des précédentes observations ne prévoient pas de taux final. L'hypothèse pourrait être qu'Alice gagne, mais des tests empiriques seraient nécessaires pour garantir cela.",Ne vous limitez pas à une conclusion fausse non préalablement démontrée.,true
psychotechnique,raisonnement_logique,Difficile,Y a-t-il une chance que cela arrive ?,Tous les chiens mordent Manny sauf ce qui a des colliers bleus. Manny a eu une morsure par jour pendant une semaine.,"{""Cela ne pourrait pas arriver si un chien portait un collier bleu"",""Un chien sans collier douteux"",""Il pourrait y avoir deux chiens qui mordent Manny"",""Un énoncé faux""}",Cela ne pourrait pas arriver si un chien portait un collier bleu,"Les chiens à collier bleu ne mordent pas, donc le concept est que toutes les autres occurrences ne contredisent pas Manny qui possède un tel collier. Un port bleu signifie aucune morsure, un résultat improbable dans le contexte. Prends garde à une telle ambiguïté.",,true
psychotechnique,raisonnement_logique,Difficile,"Qu'adviendra-t-il si dans un certain groupe, un ordre diffère ?","Si Simon perd face à François, Nathan doit changer le plan. François perd face à Albert, Simon gagne contre lui-même.","{""Pas d'impact"",""Simon hésitera à joindre"",""Variante avec autres voies"",""Résultat indéterminé même si Simon gagne""}",Résultat indéterminé même si Simon gagne,"La logique s'embrouille lorsque l'auto-gagnant Simon crée un décalage, faisant place à un échec de planification. Ceci permet de déjouer le programme que Nathan doit employer dans une autre configuration. Comprenez le besoin d'une détermination claire dans un cadre dynamique de règles.",,true
psychotechnique,raisonnement_logique,Difficile,Comment pourrait-on rapprocher l'écart ?,"Si quelqu'un supporte Fred, Adam s'en éloigne. Fred perd sa grande capacité, cédant après à Adam.","{""Adam n'aide pas Fred"",""Adam échoue dans sa tâche sauf si guidé"",""Fred maintient son pouvoir entre tous"",""Fred n'est pas actif même s'il maintient un ordre""}",Adam n'aide pas Fred,"L'idée est que si Fred maintient son écart et qu'Adam échoue sans dissimulation, alors Adam, évitant Fred, doit se conformer à initier un raté sans permission directe. Trap ici suggère confusion en ligne directe à une simple question.",,true
psychotechnique,raisonnement_logique,Difficile,Quel est l'au-delà de ce schéma ?,"Si William gagne contre Paul en test, dire que Anna dépeint Paul face à William. Paul échoue. Anna prête.","{""La prochaine Paramount défaite semblera créer des tempêtes."",""L'inconnue existe sous le mur de William"",""Anna échoue à remporter contre Paul"",""Retour garant et pas d'excuses""}",L'inconnue existe sous le mur de William,"Les hypothèses exposées sont établies sur des perspectives périphériques, elles incluent entre autres l'abandon total de la capacité endémique de William ou de Anna. En connaissant cela de diverses méthodes, il devient compromis de suggérer que même sans garantie dans le test général.",Évalue l'impact de chaque instance prioritaire sur l'évolution.,true
psychotechnique,raisonnement_logique,Difficile,Résout-on ce défi en statue ?,"Si Helen court plus vite que Karl, et Karl touche un test, elle perd la trace de ses rappels.","{""Helen doit écrire ses rappels"",""Les rappels créeraient un tel échec dans sa mémoire"",""Elle pourrait impressionner"",""Les rappels restent dans sa mémoire""}",Les rappels créeraient un tel échec dans sa mémoire,"Elle suppose que dans l'écriture elle utilise, le pouvoir domine le souvenir de Karl, mais en escalade géante, contre toute attente, une mémoire deviendrait un piège d'échec. En évitant un sillage, la compréhension demeure infaillible.",,true
psychotechnique,raisonnement_logique,Difficile,Dans quelle situation cette épreuve pourrait-elle échouer ?,"Adam conquiert le pic, si Sue apprécie la chance, mais tomber signifie défaite.","{""Sue autoriserait la chute via accident"",""Adam échouerait si Sue échoue à l'aider"",""Pas de soin équivalent"",""Personne créé par hasard""}",Adam échouerait si Sue échoue à l'aider,"Bien que Sue initie par une réussite, si elle embrasse le résultat, Adam pourrait briller s'il y a une lucidité claire. Il est impératif d'assurer la coordination dans un contexte équilibré ou la défaillance pourrait être un facteur décisif.",,true
psychotechnique,raisonnement_logique,Difficile,Quel sortient-ils ?,"Si trois cartes sont sélectionnées et talons, ils sont azur, mais la jointure est un point d'esprit.","{""Les cartes ne sont pas blanches"",""Un mystère s'élèverait"",""Ils prennent une carte rouge distinctive"",""Tirer sur un talon n'importe où""}",Un mystère s'élèverait,"Les options résiduelles ne sont pas spécifiques à un concept clair, de ce fait, si les cartes résident dans un talon, un mystère tire une dissymétrie sans reliance claire. La grande tentation est d'établir des cartes consécutives ou d'échouer.",,true
psychotechnique,raisonnement_logique,Difficile,Que signifie-t-il pour dénouer ?,"Le mauvais temps empêche les chances de Sally, en retour, une clarté tourne fleur pour obtenir des temps.","{""Sally impressionne l'incarnation"",""Sally démantèle succès"",""Les temps éclipsent l'espoir de transformation"",""Quelqu'un offre bientôt""}",Les temps éclipsent l'espoir de transformation,"Le temps manipule l'opportunité des espérances, qui même sous des transformations bien dirigées, ne capturent pas totalement la clarté. Toute réussite est propre à assouvir une transformation en phase centrale.",,true
psychotechnique,raisonnement_logique,Difficile,"La cognition, cependant, laisse Sally décodé ?",Harry engage une transformation. Sally prend le relais. La cognition inverse multiple foi.,"{""Sally arrive à décrocher sa chance sur Harry"",""Harry dénote l'attribut"",""Un flux hasardeux"",""Les transformations changent les efforts""}",Sally arrive à décrocher sa chance sur Harry,"Sally anticipe sur ce qu'Harry engage. Elle permet les transformations, laissant au hasard une compréhension sous-jacente. Les efforts deviennent un ciment réservé en soi pour la cognition.",,true
