module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_logique,Facile,Quel est le signe donné par la météo pour Eric ?,"Quand le ciel est clair, Eric fait du jogging. Le ciel est clair ce matin.","{""Eric reste chez lui"",""Eric fait du vélo"",""Eric fait du jogging"",""On ne peut pas savoir""}",Eric fait du jogging,"Ici, il s'agit d'une règle conditionnelle où un ciel clair entraîne automatiquement qu'Eric fait du jogging. Il est donc logique qu'avec ce ciel clair, Eric fasse son running. Ne pas confondre avec une ouverture à d'autres activités qui ne sont pas couvertes par la condition.",Établis le lien entre l'événement et son résultat selon la règle.,true
psychotechnique,raisonnement_logique,Facile,Que fait Julia avec ses lunettes de soleil ?,"Ensoleillé veut dire que Julia porte ses lunettes de soleil. Aujourd'hui, le soleil brille.","{""Julia porte ses lunettes de soleil"",""Julia ne porte rien de particulier"",""Julia est à l'intérieur"",""On ne peut pas savoir""}",Julia porte ses lunettes de soleil,"La condition posée est que le soleil implique le port de lunettes par Julia : ainsi, avec ce contexte ensoleillé, elle les porte. Les erreurs fréquentes incluent l'inférence incorrecte de ses actions autres (par exemple qu'elle pourrait les oublier), qui contredisent sans justification solide les prémisses.",Identifie la conséquence de la condition mentionnée.,true
psychotechnique,raisonnement_logique,Facile,Quelle couleur peut-on attribuer à la lampe ?,Toutes les lampes allumées sont rouges. Cette lampe est allumée.,"{""La lampe est bleue"",""La lampe est verte"",""La lampe est rouge"",""On ne peut pas savoir""}",La lampe est rouge,"Une règle de transitivité s'applique : si toute lampe allumée est rouge et la lampe en question est allumée, alors elle doit être rouge. Ne pas se laisser tromper en considérant d'autres couleurs sans présence confirmée dans les prémisses.",Considère sérieusement la déduction par la règle générale.,true
psychotechnique,raisonnement_logique,Facile,Quelle activité naît du froid pour Martin ?,"Martin va faire du ski chaque fois qu'il neige. Actuellement, il neige chez lui.","{""Martin fait de la natation"",""On ne peut pas savoir"",""Martin reste à la maison"",""Martin fait du ski""}",Martin fait du ski,"La condition de cause à effet dictée est celle où la neige conduit Martin à faire du ski, de sorte que l'actuelle chute de neige signifie invariablement qu'il skie. Confondre avec des activités alternatives tirées de circonstances non spécifiées est une erreur.",Assure-toi que la cause entraîne directement l'effet prévu.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle est la position d'Élodie sur le podium ?,"Dans une course, si Élodie double le 3e coureur, quel est son rang ?","{""4ème"",""2ème"",""3ème"",""1ère""}",3ème,"Lorsque Élodie double une personne à la 3e place, elle prend sa position, devenant ainsi le 3e coureur. Cela signifie qu'elle passe de la 4e à la 3e place. Une confusion habituelle réside dans l'idée trompeuse qu'elle pourrait finir par prendre le premier rang en ne surpassant qu'un concurrent.",Double le coureur veut dire que tu prends cette même place.,true
psychotechnique,raisonnement_logique,Moyenne,Quel est le poste de Marine après l'échange ?,Marine prend le poste du 2ème après l'avoir dépassé.,"{""4ème"",""2ème"",""1ère"",""3ème""}",2ème,"En prenant la place du deuxième, Marine devient elle-même la deuxième. Elle ne peut pas être la première, car elle n'a dépassé que la deuxième personne. C'est un raisonnement direct lié à la dynamique du dépassement dans une position ordonnée.",Travail sur la dynamique post-dépassement strictement.,true
psychotechnique,raisonnement_logique,Moyenne,Qui arrivera à destination en premier ?,"Paul est plus rapide que Léa, mais Léa est plus rapide que Marc.","{""Paul"",""Léa"",""Marc"",""Ils arriveront en même temps""}",Paul,"En alignant Paul > Léa > Marc, il devient évident que Paul, étant le plus rapide, arrivera le premier à destination. Le piège couramment rencontré est l'omission de la hiérarchie complète, conduisant à une mauvaise conclusion.",Crée une chaîne complète et claire d'inégalités.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle est la couleur du cadeau à identifier ?,Tous les cadeaux rouges sont pour les garçons. Matthieu a reçu un cadeau rouge.,"{""Matthieu l'a échangé"",""Le cadeau est resté emballé"",""Le cadeau est pour Matthieu"",""On ne peut pas déduire""}",Le cadeau est pour Matthieu,"Avec tous les cadeaux rouges destinés aux garçons et Matthieu recevant un tel cadeau, il est déductif que ce cadeau soit pour lui. Les erreurs proviennent souvent de la conjecture, comme croire à un échange de cadeau sans mention explicite.",Focalise-toi sur la destination conforme à la couleur.,true
psychotechnique,raisonnement_logique,Moyenne,Quels jours sont chômés chez Marie ?,"Marie est en congé chaque vendredi. Demain, c'est vendredi.","{""Marie travaille demain"",""Marie ne travaille pas demain"",""On ne peut pas savoir"",""Marie est malade""}",Marie ne travaille pas demain,"Puisque le vendredi est un jour de congé pour Marie, cela signifie qu'elle ne travaillera pas demain, qui est un vendredi. Un piège perceptible est une interprétation erronée des jours, causant de la confusion quant au jour précis de la semaine visée.",Appuie ton raisonnement sur la régularité saisie.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle conclusion tire-t-on pour un examen médical ?,Toutes les fièvres supérieures à 38°C mènent à un examen médical. Jules a 39°C.,"{""Jules consulte un médecin"",""Jules va mieux"",""Jules n'a pas besoin d'examen"",""On ne peut pas déterminer l'issue""}",Jules consulte un médecin,"Selon le syllogisme, la condition d'examen médical par seuil de fièvre est atteinte avec Jules ayant 39°C. La confusion survient habituellement dans de fausses déductions où l'on pense qu'il pourrait éviter l'examen irrégulièrement, malgré des indications claires.",Vérifie la pertinence par rapport à la condition.,true
psychotechnique,raisonnement_logique,Moyenne,Comment trancher entre deux promenades ?,"Si le parc est ouvert, Julien promène le chien. Or, le parc est fermé.","{""Julien promène le chien"",""Julien ne promène pas le chien"",""Il y a une ouverture à 9h"",""On ne peut rien prédire""}",Julien ne promène pas le chien,"L'implication est que le parc étant fermé, Julien ne promène pas le chien, selon la condition préalable. Le piège est une confusion de la contraposée : quand la condition préalable est fausse, l'action attachée ne survient pas. Ici, la tromperie serait présumer d'autres motifs non fournis.",Attends-toi aux impacts d'un refus de condition.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle obligation sort-elle de la réunion ?,"Chaque lundi, tous les managers doivent assister à la réunion hebdomadaire. Madeleine est manager.","{""Madeleine peut ignorer la réunion"",""Madeleine assiste à la réunion"",""On ne peut pas trancher"",""Madeleine est en congé""}",Madeleine assiste à la réunion,"Ici, selon le syllogisme, tous les managers devant être présents, Madeleine, en qualité de manager, y assiste sans doute aucune. Les erreurs se manifestent par des suppositions d'absence sans contexte suffisant, ce qui est trompeur en cohérence avec les prémisses.",Fais confiance à l'obligation exclusive des prémisses.,true
psychotechnique,raisonnement_logique,Moyenne,Quel jour du mois Clarisse échappe-t-elle au marché ?,"Clarisse va au marché chaque samedi sauf le premier du mois. Aujourd'hui, nous sommes le premier samedi d'octobre.","{""Clarisse va au marché"",""Clarisse ne va pas au marché"",""Clarisse hésite"",""On ne peut le deviner""}",Clarisse ne va pas au marché,"La stipulation est claire : sauf le premier samedi du mois, où elle n'y va pas. Étant le cas d'aujourd'hui, la logique dictée est qu'elle ne va pas. Le piège pour beaucoup est d'oublier l'exception mentionnée et de partir du postulat que le motif habituel prévaut.",Ne rate pas l'exception explicitée dans les conditions.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle est la collecte assurée avec Margot ?,"Si Margot récolte les pommes d'un arbre, elle en livre la totalité au marché. Margot termine la récolte.","{""Margot conserve les pommes"",""Margot livre au marché"",""On ne peut le prévoir"",""Margot a oublié les pommes""}",Margot livre au marché,"Avec la condition de récolte suivie par une livraison, Margot ayant achevé cette récolte, elle livre sans interruption. Excès de précaution serait le piège ici par méfiance d'une changement soudain hors-contexte donné.",Compte sur la condition initialement fixée.,true
psychotechnique,raisonnement_logique,Moyenne,Que gagne-t-on à termes avec les cartes de collection ?,Toutes les cartes rares augmentent de valeur avec le temps. Cette carte est rare.,"{""La valeur de la carte diminue"",""La carte ne change pas de valeur"",""La valeur de la carte augmente"",""On ne peut rien anticiper""}",La valeur de la carte augmente,"C'est un syllogisme par définition : les cartes rares augmentant de valeur, et cette carte étant rare, sa valeur croîtra inévitablement. Ne sois pas trompé par des préoccupations comme le marché non capturé ici.",Fonde-toi sur la relation d'évolution donnée.,true
psychotechnique,raisonnement_logique,Moyenne,Quel agenda régit l'activité de titan de Julie actuellement ?,"Chaque Mardi, il y a une réunion d'équipe pour Julie. Aujourd'hui, nous sommes mardi.","{""Julie est à la réunion"",""Julie a reporté la réunion"",""Julie est en vacances"",""On ne peut pas déterminer cela""}",Julie est à la réunion,La binding condition du calendrier conduit à l'actuelle présence de Julie à la réunion en ce jour de mardi. De nombreuses erreurs proviennent de biais personnels non contextuels envers les habitudes qui ne changent rien ici.,Regarde juste l'horizon du contexte présent dans les données.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est l'orientation politique générale de la loi ?,"Si une loi est votée, c'est soit pour des raisons économiques, soit sociales. La loi récente a été votée sur des critères sociaux.","{""La loi n'a pas été votée"",""La loi a un fondement économique"",""La loi a un fondement social"",""On ne peut rien conclure""}",La loi a un fondement social,"L'analyse d'implication est simple ici : la loi, ayant été votée pour des raisons sociales, s'aligne strictement à ce fondement. Beaucoup se laisseraient détourner en supposant à tort un possible silencieux économique, qui ne fait pas part aux prémisses.",Garde la séparation stricte des intentions.,true
psychotechnique,raisonnement_logique,Difficile,Quelle place est occupée par le thé pour l'aperçu gustatif ?,Tous les thés haut de gamme sont choisis pour leur saveur unique. Ce thé a été sélectionné pour sa finesse.,"{""Ce thé n'est pas haut de gamme"",""Ce thé est haut de gamme"",""Ce thé n'a pas été choisi pour sa saveur"",""On ne peut décider""}",Ce thé est haut de gamme,"La condition requise lié au goût unique établit que tout tel thé est haut de gamme, et comme sa finesse l'a valu, donc haut de gamme. L'écueil courant ici ressort d'analyses excessives sur des aspects non pertinents aux prémisses.",Cherche la ligne simple de prémisse à conclusion.,true
psychotechnique,raisonnement_logique,Difficile,Que symbolise vraiment la réservation de son contrat immobilier ?,Sophie a dépassé le prix moyen du marché immobilier pour obtenir un bien. Cette situation est rare pour son quartier.,"{""Sophie a payé bien en dessous de la moyenne"",""Sophie a payé exactement le prix moyen"",""Sophie a payé au-dessus de la moyenne"",""On ne peut rien conclure""}",Sophie a payé au-dessus de la moyenne,L'information indique explicitement qu'une telle acquisition impose une dépense au-delà de la moyenne. Les erreurs typiques découlent du manque de concentration sur cette déduction suffisante et évidente en faveur de distractions secondaires.,Utilise la détermination de l'énoncé comme base.,true
psychotechnique,raisonnement_logique,Difficile,Quels métiers apparaissent pour François dans sa famille ?,"Dans la famille Dupont, si Charlie est comédien, son oncle Thierry est acteur. François est frère de Charlie.","{""François est acteur"",""Thierry est acteur"",""François est comédien"",""On ne peut rien déterminer""}",Thierry est acteur,"Le motif sous-entendu ici est que Charlie l'étant, l'implication leur permet de conclure qu'il entraîne Thierry comme acteur par extension au rôle dirigé. Il est crucial de ne pas confondre la situation de François avec les autres discussions sans rapport avec la règle destinée.",Enquêtes sur la contraposée de condition initiale.,true
psychotechnique,raisonnement_logique,Difficile,Combien de sœurs ont chaque frère dans cette famille ?,"Dans cette famille, chaque frère a deux fois plus de sœurs que de frères. Il y a 3 frères au total.","{""2 sœurs"",""3 sœurs"",""4 sœurs"",""6 sœurs""}",4 sœurs,"Avec 3 frères présents, chacun a 2 frères, soit 2 fois plus de sœurs implique 4 sœurs : (2 frères x 2). La confusion demeure avec des erreurs spontanées identifiant mal le total des proportions dans les ratios.",Construit l'équation à partir des données claires.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est la base logique de la relation couverte avec ce voisin ?,"Chaque fois que Pierre prête son vélo, Jérôme l'emprunte. Jérôme n'a pas pu emprunter aujourd'hui.","{""Pierre a prêté son vélo"",""Pierre a cassé son vélo"",""Pierre n'a pas prêté son vélo"",""On ne peut pas présumer""}",Pierre n'a pas prêté son vélo,La rule prend pour axiomatique que l'emprunt échoue seulement si le prêt initial échoue. Ne pas succomber à des suppositions basées sur d'autres motifs - quelque soit leur idée fausse - pour le manque d'emprunt de la journée.,Utilise la simplicité de l'implication logique.,true
psychotechnique,raisonnement_logique,Difficile,Quel est l'état d'achèvement de la collection de cartes ?,Tous les exemplaires de cette collection sont complets uniquement avec la carte ultime. Lucas achète cette carte aujourd'hui.,"{""Lucas a une collection incomplète"",""Lucas n'achèvera jamais sa collection"",""Lucas a une collection complète"",""On ne peut discerner le résultat""}",Lucas a une collection complète,"La logique transitive aide : chaque collection doit nécessairement avoir la carte finale pour être complète. Avec Lucas l'obtenant désormais, sa collection l'est forcément tout autant. Entreprendre à errer supposerait une carte nécessitant une vérification boiteuse.",Complète la chaîne logique avec l'état premier défini.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est l'analogie dans l'exemple évoqué ?,"Si un ordinateur est en service, une lumière verte s'illumine. L'ordinateur d'Amélie a une lumière verte allumée.","{""L'ordinateur d'Amélie est hors service"",""L'ordinateur d'Amélie est en service"",""On ne peut être sûr"",""La lumière défectueuse heurte Amélie""}",L'ordinateur d'Amélie est en service,"Avec tous les ordinateurs en service s'affichant par lumière verte et celui ci visible, la conséquence immédiate est qu'il est en fonctionnement. Le piège serait des spéculations parasites sur le fonctionnement du voyant.",Laisse la condition initiale démontrer l'ouverture finale.,true
psychotechnique,raisonnement_logique,Difficile,Quelle forme de sujet légal identifie un quasi-contrat ?,"Si un quasi-contrat se fonde sur une action involontaire, il s'exécute par coercition. Jeanne ne cherche pas à exécuter sous contrainte.","{""Jeanne est engagée dans un véritable contrat"",""Jeanne exécute un quasi-contrat"",""Jeanne ne peut être classée appropriée"",""On ne peut conclure correctement""}",Jeanne est engagée dans un véritable contrat,"La spécification où un quasi-contrat seulement contraint, et Jeanne étant non coactivée, découvre purement Jeanne en contrat régulier. Le risque est une sur-évaluation ambiguë des termes stimulants sans conséquence, distordant la nature relationnelle.",Redressons les termes clés à la conclusion juste.,true
psychotechnique,raisonnement_logique,Difficile,Que symbolise la tour d'habitation en prix moyens ?,"Si la tour atteint 10 étages, elle est décrétée bâtiment élevé. Cette tour culmine à 10.","{""La tour est basse"",""La tour est moyenne"",""La tour est élevée"",""On ne peut rien inférer""}",La tour est élevée,"Par la formalité, une tour avec 10 étages cadre le statut de haute, s'appliquant donc à la construction actuelle pile à ce seuil. Le piège est d'une part de laisser concevoir autrement sa déduction souveraine.",Applique la définition strictement littérale.,true
