module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_logique,Moyenne,Quelle est la bonne conclusion ?,Aucun chat n'est un oiseau. Charlie est un chat.,"{""Charlie est un oiseau"",""Charlie n'est pas un oiseau"",""On ne peut pas savoir"",""Charlie est un poisson""}",Charlie n'est pas un oiseau,Il s'agit de syllogisme avec une négation. Le fait qu'aucun chat ne soit oiseau et que Charlie soit un chat mène à cette conclusion. Piège : informer par erreur que Charlie est un quantifié trompeur.,Utilise une négation pour conclure par élimination.,true
psychotechnique,raisonnement_logique,Moyenne,Qui est le plus rapide ?,Le train express va plus vite que le TGV. Le TGV va plus vite que la voiture. La voiture va plus vite que la bicyclette.,"{""Train express"",""TGV"",""Voiture"",""Bicyclette""}",Train express,Classement des vitesses : Train express > TGV > Voiture > Bicyclette. La conclusion en faveur du train express découle de la lecture directe des relations. Vigilance sur l'ordre de transitivité.,Tisse la chaîne du plus rapide au moins rapide.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle hypothèse est correcte ?,Tout le monde dans le village parle français. Gabrielle vit dans le village.,"{""Gabrielle ne parle pas français"",""Gabrielle parle allemand"",""Gabrielle parle français"",""On ne peut pas savoir""}",Gabrielle parle français,"S'appuyant sur la complète couverture du village parlant français, Gabrielle en fait partie. Il serait erroné de supposer un contrediscours supplémentaire. Bien cerner l'étendue du terme = tout.",Remémore-toi ce qu'on déduit de 'tout'.,true
psychotechnique,raisonnement_logique,Moyenne,Quel mot est approprié ?,"Si le gâteau est au chocolat, alors il est délicieux. Le gâteau est délicieux.","{""Le gâteau est au chocolat"",""Le gâteau n'est pas au chocolat"",""On ne peut pas savoir"",""Le gâteau est à la vanille""}",On ne peut pas savoir,Condition non inversable. La délicieuseté n'indique pas nécessairement qu'il est au chocolat. Se tromper en reliant une cause pleine de chocolat à une conclusion inverse généralisée constitue le piège.,Considère l'irréversibilité des conditions initiales.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle vérité pouvons-nous affirmer ?,Aucun poisson n'a de plumes. Nemo est un poisson.,"{""Nemo a des plumes"",""Nemo n'a pas de plumes"",""On ne peut pas savoir"",""Nemo peut voler""}",Nemo n'a pas de plumes,"Négation par syllogisme : Nemo étant un poisson et les poissons n'ayant pas de plumes, il résulte que Nemo n'a pas de plumes non plus. Ne suppose surtout pas une exception non indiquée.",Appuie-toi sur ce qu'aucun poisson ne possède.,true
psychotechnique,raisonnement_logique,Difficile,Quelle place occupez-vous maintenant ?,"Dans une course, vous doublez le coureur qui est en 4ème position.","{""1ère"",""3ème"",""4ème"",""2ème""}",3ème,"En doublant le 4ème, vous prenez sa place actuelle, non celle de la 1ère ou 2e. Il est crucial de comprendre que doubler signifie occuper une position immédiate inférieure.",Gardez à l'esprit que vous remplacez simplement celui que vous doublez.,true
psychotechnique,raisonnement_logique,Difficile,Dans combien de temps les deux trains se croiseront-ils ?,"Deux trains se dirigent l'un vers l'autre. Le premier part de Paris à 110 km/h et le second de Lyon à 90 km/h. Si la distance entre les deux villes est de 400 km, combien de temps leur faut-il pour se rencontrer ?","{""2 heures"",""3 heures"",""4 heures"",""5 heures""}",2 heures,"La vitesse relative entre les deux trains se rencontrant est de 110 + 90 = 200 km/h. En divisant la distance totale par la vitesse relative, 400 km ÷ 200 km/h, on obtient 2 heures.",Additionnez leurs vitesses pour déterminer la vitesse de rencontre.,true
psychotechnique,raisonnement_logique,Difficile,Quel âge a aujourd'hui le père ?,"Le père a deux fois l'âge de son fils. Dans 20 ans, le père aura exactement 1,5 fois l'âge du fils. Quel est l'âge actuel du père ?","{""30 ans"",""40 ans"",""50 ans"",""60 ans""}",40 ans,"En posant une équation : P = 2F (P = âge du père, F = fils), et dans 20 ans : P+20 = 1,5(F+20). Résoudre ces équations donne F = 20, donc P = 40 actuellement. Ne vous laissez pas prendre en déformant l'équation temporelle.",Utilisez deux équations simultanées pour résoudre.,true
psychotechnique,raisonnement_logique,Difficile,"Si le premier train était 20 km/h plus rapide, combien de temps cela prendrait-il ?","En voyageant à 130 km/h, un train relie Paris à Marseille (800 km) plus rapidement. Combien de temps gagnerait-il par rapport à sa vitesse initiale de 110 km/h ?","{""30 minutes"",""1 heure"",""2 heures"",""Aucun changement""}",1 heure,"À 110 km/h, le temps est de 800 ÷ 110 ≈ 7,27 heures ; à 130 km/h, 800 ÷ 130 ≈ 6,15 heures. La différence est d'environ 1,12 heures, soit environ 1 heure. Erreur possible : confondre une lecture simplifiée de distance et de vitesse.",Calcule le temps pour chaque rythme en divisant la distance par la vitesse.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est votre position après avoir doublé deux fois de suite un 2ème place ?,"Dans une course, vous doublez deux fois de suite le coureur en 2ème position.","{""1er"",""2ème"",""3ème"",""5ème""}",1er,"En doublant une première fois, vous devenez 2ème, puis à la seconde manoeuvre, vous devenez le 1er. Un des pièges classiques ici est de mal comprendre ce que signifie 'doubler' le même rang deux fois.",Pensez étape par étape à votre place après chaque doublement.,true
psychotechnique,raisonnement_logique,Difficile,Combien de type de fruits pouvez-vous choisir ?,"Vous avez 4 pommes, 5 bananes et 3 oranges dans votre panier. Combien de méthode pour en sélectionner au moins deux ?","{""6"",""9"",""13"",""14""}",13,"Utilisez le principe de combinaison : (4+5+3)C2 = 66 façons, donc plus de deux caisses : C(12, 2) - 12 = 13. Ne commettez pas l'erreur de négliger la combinaison multiple des types de fruits.",Considérez les choix multiples de fruits impliqués.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est votre position ?,"Dans une course à pied, vous rattrapez et passez le 2ème coureur.","{""1ère"",""2ème"",""3ème"",""4ème""}",2ème,"En dépassant le 2ème coureur, vous prenez sa place : vous êtes donc 2ème et non 1er. Le piège ici est la tromperie courante où vous pouvez confondre le coureur rattrapé avec la position première.",Réfléchissez à qui vous doublez vraiment.,true
psychotechnique,raisonnement_logique,Difficile,Quel billet vous devez prendre ?,"Trois billets sont tirés au hasard d'un chapeau contenant six billets, numérotés de 1 à 6. Quelles sont les chances de tirer un billet impair avec, si vous savez que vous avez déjà tiré un 2 pairs et un impair ?","{""5/6"",""3/6"",""1/2"",""1/3""}",1/3,"Avec deux billets retirés, le profond reste de 4 à 3 billets impairs. Sachant qu'un billet impair est déjà pris, il en reste que 2 chances restantes sur le total de trois. Ce piège réside dans un oubli des proportions réelles de pair et impair déduits.",Calculez les probabilités après chaque retrait.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est votre position actuelle ?,"Dans un marathon, vous occupez la 5ème place. Si vous doublez tous les coureurs bons coureurs devant vous, quelle est votre position actuelle ?","{""1ère"",""2ème"",""3ème"",""4ème""}",1ère,"En rattrapant et passant chaque coureur avant vous, vous arrivez forcément en première position. Le piège classique est la confusion avec toutes les places traversées sans changement.",Considérez chaque coureur que vous doublez systématiquement.,true
psychotechnique,raisonnement_logique,Difficile,"Dans une course, si vous partez dernier et dépassez le 5ème coureur, quelle est votre place ?","Vous partez à la dernière place de 12 coureurs, dépassez le coureur en 5ème position.","{""4ème"",""5ème"",""6ème"",""7ème""}",5ème,"Doublant le 5ème place vous met à sa position, soit 5ème immédiatement ; le piège se répète de croire que vous progressiez de plusieurs places sans tenir compte des rangs entre les positions.",Pensez bien à qui vous dépassez réellement et où cela vous place.,true
psychotechnique,raisonnement_logique,Difficile,Quel âge a le père de Paul maintenant ?,"Si Paul atteignait la moitié de l'âge de son père, aujourd'hui et que dans 15ans il totaliserait 10 ans de moins que son père. Quel âge a-t-il maintenant ?","{""30 ans"",""35 ans"",""40 ans"",""45 ans""}",35 ans,Dérivation équation : P = 2(1/2 père) aujourd'hui et au futur : P+15. Dédoublant équation : donne père = 30 ans. Attention à ne pas reculer ou aller sans filet sur les chiffres ou imitations nagant,Rappelez-vous d'utilisez des moyens pour calculer simultanément.,true
psychotechnique,raisonnement_logique,Difficile,Où finit la tortue ?,"La tortue est ralentit par son parcours plusieurs fois, d'abord arrêt de 6 mètres, puis 5 plus lent que 2. Où en finit-elle à 13 stands successivement ?","{""2ème"",""7ème"",""13ème"",""20ème""}",7ème,Application de progression arithmétique quels multiples croisés pour remonter 5 x 2 équivalents 1. Gardez à l'esprit en suivant chaque somme cohérente sauf à reculer hors du contexte intentionnel.,Faites attention aux descriptions contextuelles exactes.,true
psychotechnique,raisonnement_logique,Difficile,Quel est le nombre de bouteilles remplis finalement ?,"Dans un processus de remplissage, chaque minute, une bouteille remplie sur trois se remplit de nouveau en comparant la prochaine minute au-dessus initial. En 10 minutes, combien de bouteilles à remplir ?","{""30"",""40"",""50"",""60""}",30,"En accumulant les remplissages malgré la période croissante à chaque interclassement, on peut déterminer précisément ceux qui valent 30. Ne laissez pas perdre par une arithmétique discrète non viable.",Décomposez et confrontez le recours aux valeurs volumiques directes.,true
psychotechnique,raisonnement_logique,Difficile,Après combien de minutes les trains se croisant en vitesse apparente ?,"Deux trains quittant chacun une gare respective départs simultanées : un voyage 18 km/h plus rapide que l'autre, la distance croisée pour retrouver les 24 km de front commun.","{""36 min"",""45 min"",""60 min"",""75 min""}",36 min,Établissons l'équation avec accélération additionnelle vitesses réelles reliant le tout à 30 supplémentaire donnant ainsi 36 mins vraies. Pièges présents calcul direct à snober équations relatives au debut.,Réfléchissez en termes de capacités réelles réciproques distincts.,true
