module,category,difficulty,question,prompt,options,answer,explanation,hint,is_active
psychotechnique,raisonnement_logique,Facile,Quelle conclusion peut-on tirer ?,Tous les lions vivent en Afrique. Simba est un lion.,"{""Simba vit en Afrique"",""Simba vit en Amérique"",""Simba n'est pas un lion"",""On ne peut pas savoir""}",Simba vit en Afrique,"En suivant la logique que tous les lions vivent en Afrique, Simba, étant un lion, vit là-bas également. L'erreur classique : avoir des détails sans pertinence.",Utilise la correspondance directe pour trouver la réponse.,true
psychotechnique,raisonnement_logique,Facile,Quel est le statut de Paul ?,Tous les étudiants sont inscrits dans une université. Paul est un étudiant.,"{""Paul est enseignant"",""Paul est inscrit dans une université"",""Paul est diplômé"",""On ne peut pas savoir""}",Paul est inscrit dans une université,"Puisque tous les étudiants sont inscrits dans une université et Paul est un étudiant, il est donc inscrit. L'erreur consisterait à confondre le statut d'étudiant avec d'autres rôles académiques.",Souviens-toi qui concerne l'appartenance à une catégorie.,true
psychotechnique,raisonnement_logique,Facile,Que pouvons-nous en déduire ?,Tous les artistes dessinent. Emma est une artiste.,"{""Emma ne sait pas dessiner"",""Emma dessine"",""Emma chante"",""On ne peut pas savoir""}",Emma dessine,"Le syllogisme indique que tous les artistes dessinent, et donc Emma, en tant qu'artiste, dessine. Le piège est d'associer d'autres disciplines artistiques sans fondement.",Concentre-toi sur les activités mentionnées explicitement.,true
psychotechnique,raisonnement_logique,Facile,Combien de soeurs a Marc ?,Marc a trois fois plus de soeurs que de frères. Il a 1 frère.,"{""1 soeur"",""2 soeurs"",""3 soeurs"",""On ne peut pas savoir""}",3 soeurs,Si Marc a trois fois plus de soeurs que de frères et il a 1 frère alors il a 3 soeurs. Le piège commun est de ne pas multiplier correctement le nombre de frères.,Multiplie simplement le nombre de frères.,true
psychotechnique,raisonnement_logique,Facile,Quelle relation peut-on établir ?,Tous les éléphants ont une trompe. Jumbo est un éléphant.,"{""Jumbo n'est pas un éléphant"",""Jumbo a une trompe"",""Jumbo n'a pas une trompe"",""On ne peut pas savoir""}",Jumbo a une trompe,"En appliquant la logique, tous les éléphants ont une trompe, donc Jumbo, étant un éléphant, a aussi une trompe. Le piège serait de ne pas associer correctement les catégories avec leurs attributs.",Pense à ce que tous les éléphants ont en commun.,true
psychotechnique,raisonnement_logique,Facile,Quelle conclusion en tirer ?,Tous les jeunes réussissent leurs examens. Léa est jeune.,"{""Léa échoue à ses examens"",""Léa réussit ses examens"",""Léa ne passe pas d'examen"",""On ne peut pas savoir""}",Léa réussit ses examens,"Sous l'énoncé, tous les jeunes réussissent leurs examens. Léa, étant jeune, réussit donc les siens. Le piège est d'ajouter des suppositions non précisées dans la question.",Garde la déduction simple et directe.,true
psychotechnique,raisonnement_logique,Moyenne,Quel est le statut d'Élise ?,"Si Élise travaille, alors elle gagne de l'argent. Si elle gagne de l'argent, elle est heureuse. Élise travaille.","{""Élise est au chômage"",""Élise n'est pas heureuse"",""Élise est heureuse"",""On ne peut pas savoir""}",Élise est heureuse,"Par modus ponens, si Élise travaille, elle gagne de l'argent, et gagner de l'argent la rend heureuse. Le piège est de ne pas associer toutes les implications correctements.",Vérifie chaque lien dans la chaîne.,true
psychotechnique,raisonnement_logique,Moyenne,Que peut-on conclure ?,"Si tu lis, alors tu apprends. Si tu apprends, tu réussis tes examens. Tu lis.","{""Tu échoues tes examens"",""Tu ne réussis pas tes examens"",""Tu réussis tes examens"",""On ne peut pas savoir""}",Tu réussis tes examens,"Selon le modus ponens, lire conduit à apprendre, et apprendre mène à réussir ses examens. Le piège serait de briser la chaîne de déductions.",Connecte chaque condition consécutive.,true
psychotechnique,raisonnement_logique,Moyenne,Quel repas est servi ?,"Si on sert du poisson, alors il y a du citron. Si on sert du citron, on a des invités. On a des invités.","{""On sert du poisson"",""On ne sert pas de citron"",""On ne sait pas si on sert du poisson"",""On ne peut pas savoir""}",On ne sait pas si on sert du poisson,La relation directe n'est confirmée que quand du poisson implique du citron. La présence d'invités inverse la logique. Le piège est causalité inverse.,Ne confondez pas causes et effets.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle est la place de Martin après la course ?,"Dans une course, Martin double le 3ème, mais se fait doubler par le 4ème juste après.","{""Il est 3ème"",""Il est 4ème"",""Il est 2ème"",""On ne peut pas savoir""}",Il est 4ème,"Martin devient 3ème en dépassant le 3ème, mais retourne à la 4ème position lorsqu'il est dépassé par le 4ème. Le piège réside dans la confusion provoquée par le séquencement des actions.",Suis l'ordre exact des événements.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle option est vraie ?,"Si une personne est ingénieure, alors elle a des diplômes. Si elle a des diplômes, elle peut travailler à l'étranger. Julie est ingénieure.","{""Julie ne peut pas travailler à l'étranger"",""Julie a des diplômes"",""Julie n'a pas de diplômes"",""On ne peut pas savoir""}",Julie a des diplômes,"Si Julie est ingénieure, elle a des diplômes. La seconde implication est plausible, mais pas vérifiée. Le piège est d'assumer le dernier résultat automatiquement.",Faites attention aux segments confirmés de la chaîne.,true
psychotechnique,raisonnement_logique,Moyenne,Quel est le bon ordre ?,Antoine est plus grand que Louis. Louis est plus grand que Clément. Clément est plus grand que Hugo.,"{""Antoine > Louis > Clément > Hugo"",""Antoine < Louis < Clément < Hugo"",""Clément > Antoine > Louis > Hugo"",""On ne peut pas savoir""}",Antoine > Louis > Clément > Hugo,Les comparaisons individuelles montrent qu'Antoine > Louis > Clément > Hugo. Le piège repose dans l'attente d'un ordre inattendu ou impossible à suivre.,Construis la chaîne d'inégalités sans à-coup.,true
psychotechnique,raisonnement_logique,Moyenne,Quelle information est correcte ?,"Si une voiture est rouge, elle est rapide. Si elle est rapide, elle est chère. Cette voiture est rapide.","{""Cette voiture est rouge"",""Cette voiture est bon marché"",""Cette voiture est chère"",""On ne peut pas savoir""}",Cette voiture est chère,"Le fait qu'une voiture soit rapide entraîne son coût élevé. Pourtant, la couleur n'est pas automatiquement déterminée. Gardez à l'esprit que plusieurs caractéristiques peuvent être dissociées.",Ne liez pas de manière aléatoire couleur et rapidité.,true
psychotechnique,raisonnement_logique,Moyenne,Qui arrive en premier ?,Sophie arrive avant Jules. Jules arrive avant Marc. Sophie arrive après Anne.,"{""Anne"",""Sophie"",""Marc"",""On ne peut pas savoir""}",Anne,"En suivant la succession, Anne est suivie par Sophie, qui arrive avant Jules et Marc. Des erreurs surviennent fréquentes en reprenant une comparaison immédiate entre Sophie et Anne.",Saisissez le fil des relations temporelles.,true
psychotechnique,raisonnement_logique,Moyenne,Qui est le plus lourd ?,Pierre est plus lourd que Robert. Robert est plus lourd que Jacques. Jacques est plus lourd que Nadia.,"{""Pierre"",""Jacques"",""Nadia"",""On ne peut pas savoir""}",Pierre,"Les relations données décrivent que : Pierre > Robert > Jacques > Nadia. En conséquence, Pierre est le plus lourd. Ne sois pas confondu par l'ajout inutile de termes.",Regroupe logique et pèse les comparaisons.,true
psychotechnique,raisonnement_logique,Difficile,Quelle conclusion peut-on déduire ?,"Si Diane passe l'examen, elle va à Paris. Si elle va à Paris, elle visite la tour Eiffel. Diane n'a pas visité la tour Eiffel.","{""Diane a passé l'examen"",""Diane ne va pas à Paris"",""Diane ne passe pas l'examen"",""On ne peut pas savoir""}",Diane ne passe pas l'examen,"Utilisant le modus tollens, ne pas visiter la tour Eiffel signifie que Diane ne va pas à Paris. Donc, elle ne passe pas l'examen. Le piège est d'ignorer l'implication inverse.",Transforme la conclusion négative en conditions logiques.,true
psychotechnique,raisonnement_logique,Difficile,Quelle est votre position ?,"Dans une course, vous doublez le coureur en troisième position, puis vous vous faites doubler par celui en quatrième position.","{""Vous êtes 3ème"",""Vous êtes 2ème"",""Vous êtes 4ème"",""On ne peut pas savoir""}",Vous êtes 4ème,"Après avoir doublé le troisième, vous prenez sa position. En vous faisant doubler par le quatrième, vous descendez à la 4ème. Le piège est de perdre de vue la dynamique de réorganisation.",Compte la permanence des mouvements dans leur séquence respective.,true
psychotechnique,raisonnement_logique,Difficile,Quel âge Arthur a-t-il aujourd'hui ?,"Arthur a deux fois l'âge de son frère. Dans cinq ans, il aura trois fois cet âge.","{""10 ans"",""15 ans"",""20 ans"",""25 ans""}",20 ans,"Si le frère a x ans, Arthur en a 2x. Dans cinq ans, Arthur égalera 3 fois x+5 : 2x+5=3(x+5), donc x=5. Arthur a alors 20 ans. Piège : équivalences mal posées.",Ecris et résous les équations pour x avant de déduire.,true
psychotechnique,raisonnement_logique,Difficile,Combien de bougies ai-je eu sur mon gâteau l'année dernière ?,"J'ai actuellement 15 ans, et chaque année de mon anniversaire, on met une bougie sur le gâteau.","{""14"",""15"",""16"",""On ne peut pas savoir""}",14,"Chaque année correspond numériquement au nombre de bougies. D'ainsi, pour 15 ans maintenant, il devait y en avoir 14 l'année dernière. Le piège est la confusion temporelle ou numérique.",Considère le nombre d'années déjà passées.,true
psychotechnique,raisonnement_logique,Difficile,Qui sortira vainqueur ?,"Trois frères font une course. Le plus jeune double l'aîné, mais est dépassé ensuite par le cadet.","{""Le plus jeune"",""Le cadet"",""L'aîné"",""On ne peut pas savoir""}",Le cadet,"Le plus jeune dépasse l'aîné, alors en 1ère place. Puis le cadet le surpasse et par conséquent, remporte la course. Le piège : ne comprend pas le suivi du classement.",Notez la transition des positions après chaque événement.,true
psychotechnique,raisonnement_logique,Difficile,Quel est le montant restitué ?,"Vous aviez 50 euros, dépensez-en 20 pour un livre, 10 pour un repas, puis gagnez 30.","{""40 euros"",""50 euros"",""30 euros"",""60 euros""}",50 euros,"Calculant : 50 - 20 - 10 + 30. Le total après dépenses et gain revient à l'initiale 50. Le piège est de rater une opération, souvent cause de confusion simple.",Pauses : dépense puis ajout.,true
psychotechnique,raisonnement_logique,Difficile,Quelle phrase est correcte ?,"Avec A alors B. Avec B alors C. Sans C, rarement on observe B. Résultat!","{""A a produit C"",""Pas de C effectivement"",""A n'interfère pas C"",""Pas de conclusion possible""}",Pas de conclusion possible,"Empêcher C n'arrête pas impérativement A ou B, mais pourrait y répondre. Un absent de B ne peut confirmer l'inefficacité globale. Le piège est déduction de co-relation inverse forcée.",Attendre véritablement toutes les solutions.,true
psychotechnique,raisonnement_logique,Difficile,Quand Remy aura-t-il son gâteau d'anniversaire ?,"Rémy a quatre fois plus de gâteaux d'anniversaires que son frère cadet, qui en a 5.","{""20 ans"",""30 gâteaux"",""35 ans"",""23""}",20 ans,"S'il a vingt gâteaux, en suppose un par année dès son premier anniversaire. Le piège est confusion intermédiaire avec le nombre des anniversaires totaux.",Calcule l'accumulation.,true
psychotechnique,raisonnement_logique,Difficile,Rapport véridique ?,"Si on gagne, on joue bien. Si on joue bien, on arrive en finale. On n'est pas finaliste.","{""On joue bien"",""On gagne"",""On ne joue pas bien"",""Conclusion aléatoire""}",On ne joue pas bien,Absence en finale implique absence de bonne prestation s'appuyant le modus tollens. Le piège: exécuter réciproque non supportée.,Attends pas de rattraper situation sans moyens.,true
psychotechnique,raisonnement_logique,Difficile,Simon boira quoi ?,"Si Simon est fatigué, il prendra du thé. Si Simon est en forme, il prendra un café. Simon est fatigué et en forme.","{""Thé"",""Café"",""Les deux"",""On ne peut pas savoir""}",Les deux,"Fatigué exige le mélange thé pour relâchement. Forme stimulate café. Il se pourrait que deux sont simultanés, ajouté un aspect humain incalculé. Le piège similaire, attendre solution unique.",Possibilité double ne signifie pas forçage singulier.,true
